 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.8565055	0.08351067	0.013025656	0.019184753	0.008662501	0.005375	0.0039708545	0.009765078
A	0.99751955	0.0021221833	8.891052e-05	4.98246e-05	0.00014175028	3.2321557e-05	2.1250065e-05	2.4179903e-05
n	0.4538682	0.5404061	0.004071166	9.565219e-05	0.00023445541	0.0007659761	0.00015630115	0.0004021533
n	0.7885638	0.19960174	0.0034342776	0.002514206	0.0021049895	0.0017643586	0.00038234226	0.0016342613
a	0.28831032	0.64529747	0.044473715	0.0063957027	0.0075666965	0.0050225244	0.00024567835	0.0026878575
à	0.3038861	0.69259906	0.0030013397	0.00010059195	0.00023216855	0.00012613014	3.024852e-05	2.433666e-05
r	0.05139813	0.9397672	0.0072288425	0.00029489878	0.00028844873	0.00047359598	7.406083e-05	0.0004747978
t	0.23271999	0.7353487	0.0243994	0.004824756	0.0010394306	0.00074242544	0.00019028453	0.0007350346
e	0.085867725	0.71397865	0.13158447	0.04915771	0.0033462883	0.006925264	0.0017938921	0.007345935
n	0.15855342	0.24074228	0.5942897	0.00439254	0.001099834	0.00078676624	4.3697935e-05	9.1730435e-05
a	0.19067794	0.4635932	0.31440908	0.022376997	0.0032586653	0.0023504775	0.0007503716	0.002583237
s	0.061336428	0.021546315	0.8986447	0.016590293	0.001464064	0.00035315554	1.7747412e-05	4.7293004e-05
t	0.0776962	0.08256348	0.7889058	0.043246187	0.0032696035	0.0014325154	0.0007519565	0.0021342535
è	0.14440602	0.18932348	0.5300396	0.118673645	0.004574694	0.004922511	0.003644811	0.0044152443
i	0.044942327	0.016145967	0.6881434	0.24001569	0.007940653	0.0022231233	4.6081823e-05	0.0005428358
i	0.002618576	0.01257483	0.2877706	0.67603594	0.017108252	0.003230058	4.984329e-05	0.0006119074
t	0.013569791	0.04425905	0.34062198	0.5670443	0.02229633	0.007045951	0.00015662	0.00500595
t	0.021728965	0.016406098	0.15450186	0.7803448	0.02100164	0.002483985	0.0006470821	0.002885661
u	0.07088873	0.12785602	0.27456307	0.45326337	0.040106397	0.015595204	0.009627321	0.008099947
m	0.022820557	0.006431762	0.08019523	0.65164685	0.16719964	0.06584944	0.0007816962	0.0050749383
b	0.0069194976	0.007178094	0.037916027	0.8435134	0.08139113	0.008974663	0.0018253915	0.012281776
r	0.020547513	0.031137092	0.110657655	0.56965184	0.09223311	0.09873073	0.004037747	0.07300432
ò	0.03356914	0.024124052	0.057620488	0.6277743	0.11016154	0.040961977	0.007937119	0.097851366
s	0.019468267	0.012364819	0.06470976	0.4294835	0.39728427	0.067518406	0.0039354865	0.005235524
e	0.015862191	0.054815914	0.066273384	0.20901035	0.5173782	0.10189654	0.023984142	0.010779219
m	0.008844932	0.006357719	0.019757781	0.115382105	0.15156789	0.5591385	0.07415685	0.06479429
è	0.00438518	0.008964594	0.014222011	0.06635206	0.16239613	0.49629462	0.22946475	0.017920652
n	0.012299871	0.027126607	0.06953985	0.17647791	0.1627558	0.3355336	0.20327522	0.012991182
a	0.009300737	0.021471333	0.02488758	0.058099676	0.13898313	0.5303872	0.16083969	0.05603058
s	0.0045242156	0.0039204936	0.006996206	0.025059825	0.011703372	0.34862745	0.37704387	0.22212464
t	0.00677095	0.010258229	0.0131437285	0.03314991	0.040439818	0.29762483	0.5009378	0.09767475
e	0.0038986767	0.020178288	0.026855685	0.033838946	0.04416236	0.45859748	0.31683582	0.095632754
p	0.0021168124	0.0018393045	0.0034952764	0.012371316	0.0040995115	0.08065543	0.6840891	0.21133322
l	0.0027541583	0.0018056656	0.0051485742	0.012769081	0.005973607	0.08070346	0.63996357	0.25088194
ò	0.0011459364	0.001662554	0.0041410397	0.0068756426	0.00727549	0.22250293	0.56545115	0.1909453
n	0.0026284745	0.00267462	0.006001867	0.020618703	0.0074491813	0.08062818	0.6072743	0.27272463
n	0.010823282	0.018584661	0.02025823	0.03753884	0.036760207	0.12531108	0.41966194	0.33106178
i	0.0045815734	0.027224394	0.038743883	0.0371833	0.036110926	0.17987084	0.42264935	0.2536357
</S>	0.0025821964	0.0026531296	0.005710182	0.019930825	0.006397177	0.04021474	0.6510411	0.27147073
