 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.9961798	0.0010753577	0.0010084724	0.00035612955	0.0006120717	3.7791535e-05	0.00012719855	0.00027998243	0.000117709904	0.00020548207
n	0.8710614	0.11281685	0.0057697007	0.0058164564	0.0017587902	0.0005741099	0.00096055586	0.00032187082	0.00045476333	0.00046548602
è	0.107525386	0.5970015	0.24930698	0.029171906	0.011107104	0.000555346	0.0013454885	0.0013458215	0.00038347114	0.0022570363
g	0.30730906	0.25515282	0.3953751	0.035549253	0.005861927	0.000112511094	4.883515e-05	9.370007e-05	0.00014648569	0.00035029792
r	0.11249989	0.558949	0.1205995	0.19484103	0.012949885	2.1004147e-05	3.8606242e-05	7.126745e-05	1.5620155e-05	1.4243664e-05
a	0.15635684	0.12973617	0.3398816	0.30504933	0.06387823	0.0029121547	0.00036584242	0.0007490037	8.42081e-05	0.0009866881
t	0.027859861	0.12198326	0.20018761	0.6240393	0.025842704	2.4119943e-05	1.1944748e-05	2.3432223e-05	2.2182496e-05	5.575863e-06
s	0.013026483	0.032079685	0.12014602	0.7177612	0.11185324	0.00074088335	0.00088911306	0.001074708	0.0003424046	0.0020863065
a	0.12570909	0.070612244	0.13227347	0.4951431	0.16099107	0.00689894	0.0022556793	0.0025070694	0.0010514988	0.0025579082
m	0.008124919	0.03447482	0.020908695	0.53686714	0.39941776	0.00015430167	1.324309e-05	1.8288138e-05	7.92658e-06	1.2846651e-05
à	0.024789648	0.019724747	0.06318601	0.4579748	0.42229068	0.00592369	0.001538858	0.0007728188	0.000120208664	0.0036785481
i	0.0046258075	0.015765907	0.020462742	0.13421777	0.8242109	0.0005669577	2.4981859e-05	4.9189264e-05	3.406247e-05	4.165786e-05
è	0.008574424	0.0047692014	0.028685093	0.26197314	0.6749423	0.015656339	0.0043201144	0.00050168287	3.5312085e-05	0.00054241327
n	0.007105885	0.019702185	0.009887571	0.087133944	0.85791284	0.016308341	0.0006673493	0.00063897675	0.00016346724	0.00047948008
a	0.035476558	0.023827175	0.044079807	0.15720433	0.617994	0.10804683	0.010774163	0.0014556131	0.00035042674	0.00079112087
g	0.03554997	0.07135349	0.08725559	0.13564293	0.39019892	0.17123067	0.096457295	0.009021417	0.00096405786	0.0023256782
r	0.011796699	0.0043104384	0.03367685	0.11305833	0.45755234	0.14164093	0.1887112	0.03197722	0.0038931074	0.013382769
à	0.00718647	0.015067941	0.0069182464	0.03781719	0.079551436	0.4430873	0.37365904	0.022551116	0.0021211775	0.012040132
m	0.012388503	0.05911031	0.061305907	0.116220176	0.41936046	0.1736657	0.08761188	0.054189354	0.013904747	0.0022429724
m	0.006141966	0.0013957615	0.01105777	0.016379742	0.025443664	0.31574127	0.50415754	0.10938683	0.0042529004	0.006042492
a	0.0037309201	0.003150718	0.014041847	0.020885993	0.045092773	0.27036437	0.44774738	0.17785393	0.0017521695	0.015379946
s	0.005970742	0.009689888	0.013369431	0.023167359	0.056082644	0.052281227	0.3804463	0.41499132	0.030013235	0.01398776
o	0.0034096579	0.004581264	0.0033728278	0.013920033	0.01930345	0.114414774	0.6197646	0.19759178	0.013821006	0.009820588
n	0.003193297	0.0039456105	0.0046186876	0.006773801	0.01437498	0.02309876	0.14194836	0.62451434	0.15993668	0.017595496
a	0.001392987	0.0021345052	0.001391624	0.0065802117	0.012199723	0.03769598	0.26762897	0.46738988	0.18675303	0.016833073
d	0.0030295993	0.003378196	0.0054202457	0.007591545	0.018033752	0.018812276	0.09608816	0.50192153	0.32346737	0.022257365
e	0.0016567296	0.0010322123	0.0017222458	0.0036359855	0.006717141	0.014075895	0.049499992	0.36782736	0.45649207	0.09734044
r	0.0030949635	0.0034239865	0.009874255	0.018478286	0.03695553	0.030423036	0.03505619	0.46897683	0.24849583	0.14522107
f	0.0052083186	0.0061297016	0.005204766	0.008656851	0.014762234	0.03071948	0.03720612	0.17802547	0.5954685	0.118618585
ò	0.0018586728	0.0014809858	0.0018861511	0.0030044783	0.004793797	0.0067509734	0.060136855	0.39138234	0.45574006	0.07296567
m	0.008661888	0.008405541	0.013908158	0.015462659	0.03447059	0.049930073	0.10543039	0.3063693	0.39986756	0.057493847
m	0.017727932	0.00939148	0.0183223	0.020470466	0.020826137	0.04279967	0.06333379	0.19763029	0.41350585	0.1959921
u	0.008518929	0.0018968566	0.019521356	0.021053256	0.023100864	0.0353217	0.059773106	0.26873133	0.35319754	0.20888507
</S>	0.00566077	0.0051842732	0.013163202	0.016040545	0.036316082	0.05576968	0.029059881	0.12799303	0.28793636	0.42287615
