 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.9497201	0.00545659	0.019639824	0.0015394477	0.0015255321	0.004007071	0.0030150134	0.0037785305	0.0022211904	0.0005180202	0.0027767555	0.00037073772	0.000380921	0.00041950573	0.00036746025	0.00022264966	0.00032997908	0.00030175335	0.0007850224	0.0004503688	0.0014304237	0.0007430582
m	0.9871114	0.010284357	0.0011332936	0.00038004704	0.000118560834	8.7594446e-05	0.00015209697	5.1424333e-05	0.00016536994	7.2918e-05	0.00017951766	1.2864987e-05	1.722501e-05	2.019693e-05	1.990576e-05	1.0054276e-05	4.7228834e-05	4.4300596e-06	1.585357e-05	1.5725906e-05	8.613721e-05	1.3865416e-05
à	0.7930229	0.186482	0.010222108	0.0050432147	0.0022496518	0.00013511028	0.0004280143	0.000117200165	0.00033323266	8.7382796e-05	0.00011989988	7.243818e-05	9.636422e-05	0.00030747204	0.00029749106	2.1442092e-05	0.0001420702	5.9418344e-05	0.00023860678	0.00010539463	0.00031154088	0.00010718082
n	0.42172372	0.41829568	0.11604441	0.036550254	0.0044576535	0.0005450416	0.00062570424	0.00046342073	0.0007643803	8.0044054e-05	0.00016579487	1.989475e-05	3.410721e-05	6.7972646e-06	1.0569932e-05	1.16167175e-05	6.836502e-05	6.74015e-06	1.3132432e-05	1.37411225e-05	7.636815e-05	2.2496111e-05
a	0.28101268	0.6031732	0.042621683	0.025501821	0.0054021087	0.0011026294	0.0015335282	0.001253925	0.001074971	0.0017966924	0.0014176869	0.0024555908	0.003906533	0.005359719	0.003801654	0.0027010802	0.0026122865	0.003319902	0.0033127894	0.0025071637	0.002171702	0.001960686
c	0.09803025	0.0662811	0.7136157	0.1188583	0.002404945	0.0002232361	0.00017772983	0.00014077537	0.00015925492	2.4064268e-05	4.6914498e-05	4.149635e-06	5.4798593e-06	4.3863843e-06	3.5095354e-06	7.4497336e-07	4.1603303e-06	8.6525546e-07	3.7466352e-06	3.4753998e-06	4.745658e-06	2.5182399e-06
e	0.018592319	0.07862067	0.6927696	0.18511087	0.021131186	6.4730506e-05	0.0016823476	0.00010941962	0.0007403904	0.00015077359	0.00014764672	3.193148e-05	6.497239e-05	0.00020634482	7.696048e-05	6.8797217e-06	2.8715333e-05	6.006357e-05	0.00014900409	5.883054e-05	0.00017806655	1.822991e-05
o	0.023412297	0.015136852	0.21577251	0.54942656	0.19209808	0.0006260487	0.0017676916	0.0007159205	0.0005975371	0.00014407342	0.00015147151	5.7026744e-05	3.135327e-05	8.311879e-06	3.56002e-06	2.2093413e-06	3.1592517e-05	4.052061e-06	3.5302246e-06	3.5305916e-06	4.723575e-06	1.0298858e-06
c	0.0025104918	0.0021777693	0.23027308	0.4692017	0.2929526	0.00023205645	0.0014616725	0.00038852714	0.000476801	0.00013094627	8.38128e-05	3.8816586e-05	1.1822807e-05	1.462832e-05	1.7912029e-06	2.1635392e-06	6.881257e-06	4.275906e-06	1.3094945e-05	5.4336315e-06	1.0433094e-05	1.1410874e-06
i	0.021235904	0.024698133	0.090175785	0.20160054	0.611321	0.0044856737	0.024336254	0.0054018977	0.009445087	0.002309082	0.0021653776	0.0006132844	0.0003224976	0.00035837322	0.00021120318	7.829464e-05	0.00034656833	0.0001446099	0.0001524114	7.2021794e-05	0.0002031965	0.0003228984
