 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.89195544	0.019784786	0.0061918166	0.006170916	0.012558534	0.051780604	0.011557861
a	0.58284694	0.1925987	0.12064788	0.025532959	0.039800227	0.03154341	0.007029829
n	0.9968515	0.0029028505	0.000108678156	2.166998e-05	2.8730436e-05	6.170825e-05	2.4787645e-05
o	0.6107576	0.3541792	0.023971368	0.0021333732	0.0026424222	0.0031999955	0.0031160978
n	0.4671659	0.5313664	0.0012943925	4.304244e-05	4.219857e-05	7.3750605e-05	1.4329532e-05
ò	0.06779884	0.8242388	0.05380869	0.005755574	0.0066540577	0.010822471	0.030921448
n	0.40112898	0.57316864	0.025485734	6.7702975e-05	3.7503196e-05	6.296364e-05	4.844881e-05
t	0.014818973	0.9611312	0.01848524	0.0021557931	0.0012099548	0.0011175536	0.0010813101
a	0.110750414	0.4691979	0.21302424	0.14783016	0.022907604	0.021319086	0.014970576
t	0.11664634	0.37822965	0.50182885	0.002749815	0.00035752315	7.948415e-05	0.00010834345
a	0.005178294	0.34602252	0.63218725	0.00837851	0.0019582985	0.0024890432	0.0037860738
s	0.05193877	0.079221286	0.82445556	0.04230225	0.0014786678	0.00033164775	0.0002718518
ì	0.009137414	0.1419653	0.71947354	0.05531821	0.007778584	0.020041455	0.046285525
n	0.071619816	0.15461217	0.49881595	0.2566825	0.008932984	0.0070141247	0.0023225064
n	0.02682767	0.18130969	0.620951	0.15184122	0.01122887	0.0054235663	0.0024180752
e	0.032794025	0.051367145	0.17875522	0.47109205	0.16683762	0.07849755	0.020656392
f	0.002099245	0.00536777	0.021455215	0.60860837	0.3012336	0.053831723	0.007404044
a	0.003257089	0.028706357	0.07851641	0.44575083	0.22434767	0.18256992	0.03685182
n	0.01619173	0.015633175	0.047056627	0.3037895	0.47258523	0.1290971	0.015646674
o	0.0057621724	0.031447995	0.07163663	0.25711435	0.29016572	0.28413817	0.059734933
ò	0.007848783	0.008092081	0.02792273	0.08394349	0.42281982	0.4227037	0.026669422
k	0.003270635	0.014285662	0.015122885	0.023380412	0.38322714	0.5571882	0.0035250355
a	0.004698078	0.037398025	0.080723524	0.08870034	0.51804715	0.20240453	0.068028264
v	0.004669761	0.0066334708	0.012018199	0.043667417	0.20010938	0.6395346	0.093367144
r	0.00021404157	0.0018080879	0.0042231283	0.011849732	0.13144034	0.7934993	0.05696538
è	0.00096470484	0.0032408526	0.0040856553	0.01320402	0.2259402	0.63398415	0.11858049
c	0.007819259	0.008249243	0.019778986	0.06009231	0.11173512	0.6292696	0.16305548
h	0.0013962457	0.007282027	0.018251479	0.038757697	0.110866964	0.6983483	0.12509723
i	0.016824216	0.02878582	0.035814144	0.059454117	0.20406811	0.43480763	0.2202459
</S>	0.002940528	0.005220003	0.0075015826	0.026897347	0.053225487	0.20995413	0.6942609
