 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.98067826	0.003475445	0.0059319776	0.0010003675	0.0006407097	0.00071772584	0.00046817472	0.00045755587	0.00068913767	0.005151796	0.00078875077
t	0.983309	0.015368518	0.0006209052	0.00036546937	0.0001332906	8.028223e-06	6.882688e-05	2.4803565e-05	2.5797504e-05	3.4900364e-05	4.047428e-05
e	0.5604992	0.3691438	0.0050895894	0.007963697	0.0116356965	0.011375843	0.0101397075	0.008243442	0.010247301	0.0038510384	0.0018107133
l	0.23241377	0.75673103	0.01040984	0.0003186912	6.488794e-05	5.4272987e-06	7.104021e-06	2.667768e-06	1.05256595e-05	2.998573e-05	6.1079736e-06
a	0.22747183	0.7512437	0.003576983	0.0017566241	0.00519372	0.0034856717	0.00306152	0.001258928	0.0012914155	0.0006295787	0.001030009
è	0.19941197	0.565015	0.22947185	0.0054325173	0.00058555364	2.0657033e-05	8.317646e-06	3.1275617e-06	1.10190485e-05	3.4473316e-05	5.5141054e-06
n	0.17949146	0.53547513	0.2769835	0.0025226756	0.004550915	0.00015142774	0.0001756095	5.8586793e-05	8.4922765e-05	0.00018285366	0.00032300485
a	0.0215752	0.71855927	0.213974	0.02216696	0.012368277	0.004516887	0.0014770898	0.0014787911	0.0015443112	0.0012784476	0.0010608856
b	0.0729746	0.12316354	0.39537805	0.3580199	0.050203245	0.00018327848	3.5258094e-05	5.2020278e-06	7.601392e-06	2.2933298e-05	6.41225e-06
a	0.017115511	0.11560406	0.34452385	0.22871491	0.2680022	0.017484058	0.0032739048	0.0012063277	0.0021180385	0.0012153346	0.00074182183
r	0.022904072	0.071870685	0.16927393	0.4657639	0.26843756	0.0016031046	9.402589e-05	1.2750956e-05	1.3138963e-05	2.1167762e-05	5.5578826e-06
m	0.035706837	0.053064313	0.17292506	0.28031057	0.38097137	0.043809786	0.0052765547	0.0023503397	0.005347683	0.009783913	0.010453624
è	0.021918226	0.06385729	0.057200875	0.6267139	0.22092065	0.007859699	0.0011572754	9.268848e-05	6.4882915e-05	0.00016629313	4.816371e-05
n	0.03460405	0.039511584	0.1719107	0.34843448	0.3563598	0.04574	0.0005772789	0.00017664875	0.00072373514	0.0016417056	0.00031995913
a	0.004046754	0.04638603	0.17467335	0.21009274	0.51724607	0.04147801	0.0019501961	0.0014124943	0.001524526	0.0008526197	0.00033716988
f	0.027094398	0.029927222	0.03722434	0.12600839	0.251743	0.48552394	0.039767545	0.0017169452	0.0002291333	0.000366611	0.00039845527
ù	0.0010442224	0.004325691	0.0049623814	0.04312746	0.4883409	0.42825955	0.012594611	0.003371865	0.0059838113	0.0050432202	0.0029462213
r	0.020248277	0.025632804	0.029206349	0.071561195	0.16467068	0.62986416	0.043718453	0.008927113	0.0037783468	0.0014960642	0.00089656305
n	0.0014976484	0.020368028	0.012552016	0.06710905	0.34338206	0.4604786	0.06765603	0.016160278	0.005457636	0.003900681	0.0014380381
