 	il	morto	vuole	pianto	</S>
t	0.9690206	0.008736794	0.015418975	0.0014040234	0.005419529
o	0.87757784	0.09663652	0.018368613	0.0027846124	0.004632385
n	0.84555846	0.15380888	0.000493619	7.6151475e-05	6.293462e-05
a	0.23726255	0.73765707	0.008667459	0.0007816507	0.015631225
p	0.48973677	0.5088907	0.001105013	0.00013754929	0.00013001832
e	0.16389121	0.7884996	0.03575599	0.00041974813	0.011433492
s	0.37347066	0.61416316	0.009656136	0.0012799398	0.0014301213
a	0.09090216	0.6873584	0.05192248	0.00089499576	0.16892199
m	0.13243665	0.79494435	0.065950535	0.0022751407	0.0043932907
m	0.06413541	0.62125695	0.15008385	0.0060417107	0.15848204
è	0.10344825	0.28067616	0.4914132	0.028510796	0.095951624
n	0.021422653	0.13300787	0.84155774	0.00072272413	0.0032890376
o	0.094004214	0.30393913	0.5912247	0.0015683002	0.009263646
t	0.032964926	0.18302584	0.6518541	0.11089438	0.021260811
è	0.0034019547	0.08607779	0.86770487	0.025369044	0.017446397
l	0.008152104	0.08348214	0.8670165	0.03436506	0.006984205
i	0.01369247	0.0732658	0.78571415	0.064853616	0.06247398
g	0.008361166	0.032394335	0.05667497	0.6952681	0.20730147
l	0.0015566088	0.12412275	0.39993134	0.31543708	0.15895225
e	0.009002909	0.2203488	0.24671568	0.26320237	0.26073027
m	0.0087241875	0.058851276	0.028619107	0.56405485	0.33975062
m	0.0071667195	0.09543037	0.13858588	0.23062968	0.52818733
è	0.010496789	0.13870496	0.047134053	0.20361845	0.60004574
n	0.030890012	0.26213068	0.34028947	0.14710987	0.21958005
o	0.054620616	0.13492613	0.29828316	0.23387717	0.27829298
</S>	0.017375037	0.03782812	0.025237652	0.22516723	0.69439197
