 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.95579517	0.022500126	0.0026740048	0.0026034554	0.0015283099	0.010928996	0.003970021
à	0.9277618	0.007712709	0.06420915	0.00017273844	8.458774e-05	2.9415774e-05	2.950723e-05
b	0.012006533	0.05617396	0.92709166	0.00446459	0.000155358	6.0216316e-06	0.000101923484
b	0.1379241	0.1974195	0.6557889	0.006015533	0.0017850193	0.0006511831	0.0004157813
i	0.07750996	0.44476745	0.4639863	0.013487484	0.00021116054	2.2285712e-05	1.540135e-05
t	0.0786729	0.471198	0.37275767	0.07676074	0.0004511704	7.439188e-05	8.512413e-05
o	0.054957192	0.34782788	0.5241644	0.068238094	0.0026443878	0.0012319214	0.0009361851
u	0.26434818	0.4280877	0.19745906	0.10825218	0.0013191997	0.0004640342	6.973942e-05
k	0.013933592	0.0685089	0.20731305	0.7059969	0.003581655	0.0004802282	0.00018575773
o	0.015352505	0.023494732	0.41441864	0.5113527	0.027262496	0.003196247	0.0049226563
r	0.1380623	0.25591457	0.17587674	0.4193682	0.0056524877	0.003836457	0.0012892957
a	0.029110366	0.057672977	0.38492766	0.42203456	0.037812382	0.016332772	0.05210923
s	0.14792818	0.22271071	0.17580393	0.4131382	0.03002455	0.005775605	0.0046189
ì	0.010207802	0.012652007	0.30603495	0.5025747	0.11196304	0.028857758	0.02770973
u	0.08472976	0.10455235	0.12358317	0.58004326	0.09555116	0.004559766	0.006980508
t	0.013737247	0.032837015	0.0296866	0.57053703	0.33552784	0.0076182457	0.010056037
è	0.0069835777	0.014341837	0.13609254	0.22899939	0.4838779	0.119547255	0.010157464
l	0.026974455	0.04919523	0.06842443	0.30241865	0.48023325	0.06548136	0.007272622
i	0.0064162486	0.012516276	0.053679984	0.07455486	0.59581465	0.2361675	0.020850526
à	0.02343461	0.02546665	0.025158497	0.046368767	0.6174046	0.07313855	0.18902838
s	0.0030475063	0.005028774	0.005549339	0.02356076	0.08946721	0.870278	0.003068356
p	0.00080812024	0.004419371	0.004098554	0.013482183	0.31341514	0.6596557	0.004120914
r	0.0010543562	0.0045934743	0.0039851046	0.015883612	0.18068129	0.75760037	0.03620178
o	0.0012683873	0.006800898	0.006545969	0.016020268	0.16926956	0.7780488	0.022046097
</S>	0.017496342	0.01820512	0.017991295	0.024274316	0.044124186	0.11362385	0.76428485
