 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.9920359	0.0043495162	0.00053504837	0.00032801856	0.00027400994	0.000970455	0.00029324536	0.00018627157	0.0007662544	0.00026134693
d	0.9969957	0.0025105327	0.00014560044	2.5026116e-05	4.711212e-05	7.5246404e-05	8.5210566e-05	3.5195244e-05	4.507847e-05	3.542264e-05
r	0.93198365	0.055179816	0.0052375034	0.0005948899	0.0010743963	0.0026161869	0.0016281892	0.0004883422	0.0010388253	0.00015816047
e	0.75758386	0.2040986	0.026275741	0.0013478512	0.0018722005	0.0024078605	0.0019897243	0.0012088924	0.0014399926	0.0017752943
f	0.33625272	0.652963	0.010560411	2.9254319e-05	3.0857875e-05	6.408631e-05	1.7838945e-05	1.8422776e-05	5.4153385e-05	9.310281e-06
f	0.16082482	0.7921114	0.020716276	0.0028209803	0.0025049602	0.004307972	0.002349629	0.0014205757	0.005155269	0.0077881627
ì	0.43994364	0.11423947	0.4134894	0.016223498	0.004662149	0.005462544	0.0009114956	0.0010947612	0.001157136	0.0028159278
m	0.18165049	0.53602076	0.26530233	0.009710155	0.0045018797	0.002486462	1.7353106e-05	4.1207e-05	9.81818e-05	0.0001711557
m	0.036677707	0.47356102	0.37503225	0.09439288	0.007784882	0.012053331	0.00029689865	8.0934835e-05	8.518604e-05	3.500138e-05
u	0.01597629	0.19719636	0.7110053	0.055351537	0.007869732	0.012169458	0.00021795156	5.7717498e-05	5.6232482e-05	9.9502024e-05
f	0.026616424	0.09724133	0.72699744	0.13841651	0.009759136	0.00089368236	2.9160303e-05	2.3876673e-05	1.4819554e-05	7.740082e-06
ù	0.035257895	0.02757716	0.34926543	0.4934045	0.023230964	0.06509844	0.0032063634	0.00064189587	0.000903057	0.0014142222
e	0.029443102	0.045828868	0.15723914	0.57951313	0.15546656	0.031948704	0.0002052583	9.575992e-05	8.217382e-05	0.00017732862
p	0.0046551377	0.033627354	0.10562868	0.5396914	0.20729096	0.107766174	0.0006150181	0.00010358087	0.00014329933	0.00047835827
p	0.0022951365	0.0074039036	0.030156324	0.27775088	0.18502128	0.4930241	0.0026624303	0.0002767596	0.000513795	0.0008954188
ò	0.0038286468	0.014325973	0.04040708	0.3987448	0.2726734	0.2644681	0.002501632	0.0009870034	0.0004225891	0.0016407357
r	0.015973797	0.018388713	0.0350933	0.24866025	0.52264726	0.15733403	0.0011366118	0.00023548873	0.00020782035	0.00032275944
k	0.008001291	0.020329807	0.03885924	0.23857222	0.29448476	0.38772517	0.009970622	0.0008483343	0.0008060885	0.00040248135
e	0.005439721	0.047370557	0.065874316	0.26738617	0.29670203	0.26135883	0.028590545	0.015945168	0.0085735675	0.0027590902
t	0.018385744	0.022308007	0.024930408	0.115621895	0.4421473	0.31830233	0.048944023	0.004596725	0.0018449265	0.0029186204
e	0.0017373976	0.019679116	0.019510483	0.06971592	0.2588267	0.59093213	0.03443292	0.0016553741	0.0015034748	0.0020065035
