 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
m	0.8118543	0.10858559	0.019512575	0.006222753	0.0043188264	0.004219759	0.0045324	0.0038882897	0.0037788067	0.0040719383	0.0042216647	0.003957473	0.004441892	0.002284464	0.0022281623	0.0025156008	0.004185962	0.0051795854
ò	0.57463604	0.2574138	0.061438743	0.025479842	0.01193755	0.0064680595	0.016406385	0.002999079	0.0025685984	0.0036428892	0.002967053	0.0022058175	0.007450533	0.0021566274	0.005471405	0.0066737784	0.0022350617	0.007848626
t	0.9084767	0.08899002	0.0018427767	6.826482e-05	4.260345e-05	3.1116808e-05	3.4957517e-05	2.404461e-05	1.9945472e-05	2.041459e-05	3.222367e-05	2.0427287e-05	4.7400434e-05	2.7101378e-05	3.146382e-05	5.6916277e-05	0.00014883571	8.4813495e-05
t	0.13161501	0.38094616	0.10155834	0.1364122	0.029408803	0.025265198	0.047524866	0.0078049707	0.0069637345	0.028611556	0.011472668	0.015020752	0.05207146	0.0030942494	0.0061024223	0.0058917045	0.0089812325	0.0012545957
i	0.0753015	0.30254534	0.34686598	0.05274007	0.01782213	0.015707042	0.018270262	0.017703187	0.01505331	0.016374057	0.0136548	0.029052848	0.022485694	0.011424271	0.019774375	0.01458812	0.0035521814	0.007084796
i	0.29366347	0.6904293	0.015571023	0.0001369456	3.1472595e-05	1.4769208e-05	1.9611454e-05	6.3381485e-06	4.0811983e-06	4.7573008e-06	1.0428068e-05	3.6559247e-06	1.9564211e-05	6.246279e-06	5.8093933e-06	1.0075846e-05	5.033625e-05	1.2159854e-05
v	0.024665767	0.92151296	0.051208246	0.0017022232	0.00028710172	0.00012084893	0.00023289642	4.3288786e-05	2.8277558e-05	2.003904e-05	4.8150214e-05	6.5226836e-06	3.449611e-05	2.2827562e-05	2.087396e-05	2.0197827e-05	9.563288e-06	1.5697864e-05
ò	0.03378145	0.77817374	0.08942893	0.037687253	0.0038046206	0.004033235	0.015265289	0.0017608224	0.001447396	0.006495684	0.0017444356	0.0034699012	0.01341393	0.00055728934	0.001560392	0.001587618	0.0049671913	0.0008208569
e	0.04270575	0.6343816	0.32053426	0.002094243	9.176228e-05	4.0231786e-05	6.402539e-05	8.350984e-06	4.506569e-06	1.0166767e-05	8.824116e-06	3.2406676e-06	1.7986042e-05	3.483436e-06	1.9407464e-06	2.8066859e-06	2.2103683e-05	4.794643e-06
g	0.016053483	0.32797295	0.6200817	0.027545016	0.0017891909	0.0012467614	0.0026374676	0.00052902807	0.00038887237	0.00080611545	0.0002076242	0.00012435854	0.00034448897	5.0277988e-05	8.725717e-05	6.26438e-05	1.7281427e-05	5.548266e-05
h	0.03828536	0.19233818	0.26104617	0.33841112	0.0591546	0.03796738	0.028369958	0.014668109	0.009942679	0.008584579	0.0039479877	0.0014002245	0.0018056167	0.00068446214	0.0012360851	0.0009842418	0.00016495591	0.0010082376
è	0.030042294	0.23036577	0.54076415	0.09088699	0.010525075	0.012133546	0.018976865	0.0076709357	0.008060479	0.015404599	0.0057260143	0.0079778535	0.004610964	0.0032257077	0.0036989585	0.0035648202	0.0026426066	0.003722302
n	0.042309113	0.18307443	0.7334581	0.038977847	0.0010969518	0.00045554823	0.00038861844	6.4948996e-05	2.3987648e-05	6.3604326e-05	1.7157461e-05	7.4019354e-06	2.061894e-05	8.13942e-06	3.1753734e-06	4.070038e-06	2.0402971e-05	5.9157464e-06
