 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.9865867	0.00933284	0.001660696	0.00021752098	0.00027265452	0.0010894231	0.0002527965	0.00058744644
g	0.89675903	0.07407315	0.024693629	0.0006487668	0.00056393014	0.0012632393	0.00074458524	0.0012536336
r	0.27744547	0.2461724	0.4755397	0.00038071736	0.00012207901	0.00026661344	3.6668123e-05	3.633097e-05
a	0.2578378	0.5068186	0.21229719	0.012125784	0.006251982	0.0024609875	0.0010246964	0.0011829769
t	0.28741723	0.10621543	0.60584974	0.00032052334	5.023106e-05	6.72094e-05	6.492031e-05	1.4696896e-05
s	0.012190532	0.058372416	0.920299	0.00437764	0.0016020943	0.0013040315	0.00027970548	0.0015745404
a	0.04298232	0.2828895	0.5551225	0.09493432	0.008493709	0.006772263	0.002333569	0.0064718714
è	0.10176966	0.02410146	0.8695228	0.0042439844	0.00021826445	8.517829e-05	3.242288e-05	2.6208889e-05
n	0.028346533	0.0051035937	0.942836	0.020991115	0.001513283	0.000663503	0.00020111375	0.00034490382
a	0.025122412	0.15554859	0.5877957	0.19092324	0.03516566	0.0030385547	0.0006805822	0.0017252582
n	0.14085902	0.15750015	0.24570742	0.26229516	0.18916918	0.003601154	0.00041280838	0.0004551408
g	0.0014625781	0.005663032	0.0591903	0.7756235	0.15139875	0.003579904	0.00035477406	0.0027271134
r	0.015580906	0.09846182	0.14799953	0.13950647	0.43289018	0.12830512	0.014689234	0.022566756
à	0.0050477367	0.011778191	0.060055666	0.20652984	0.61993086	0.056683794	0.0017743208	0.03819957
m	0.08514944	0.05069733	0.1942152	0.1911365	0.4148341	0.054445438	0.006900171	0.0026218144
m	0.001836976	0.01950083	0.026083782	0.18934445	0.606653	0.14678533	0.0024510608	0.0073445835
a	0.005218693	0.019617625	0.020743024	0.14707029	0.5501701	0.24598333	0.0014040096	0.0097929295
u	0.015556594	0.02123606	0.03345617	0.052283943	0.28149453	0.56375337	0.02160653	0.010612885
d	0.0021837237	0.009600957	0.030438298	0.020299464	0.07781047	0.8129183	0.034559388	0.01218935
e	0.0009513593	0.0069607454	0.025559533	0.017997544	0.076811805	0.71625966	0.08858607	0.06687333
r	0.0101315435	0.039582714	0.040856816	0.07904323	0.06402087	0.5547751	0.13912097	0.07246876
f	0.007110794	0.0071736663	0.017984528	0.03168548	0.041223228	0.25473437	0.56535435	0.074733585
ù	0.0018429329	0.0048654214	0.010606663	0.009475744	0.043578364	0.49459925	0.30415285	0.13087879
m	0.015549797	0.03129066	0.026064064	0.13886331	0.13074632	0.29946223	0.29505128	0.0629723
m	0.00467801	0.02647961	0.031486485	0.043765213	0.06316329	0.20854001	0.45248887	0.16939858
u	0.0030561276	0.03442115	0.03396733	0.048782144	0.059156965	0.28070173	0.34687778	0.19303681
</S>	0.008201408	0.022651207	0.019582283	0.108400755	0.048082586	0.13157536	0.2698139	0.39169255
