 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.9284389	0.021019034	0.02350631	0.006552546	0.0014898832	0.0017471488	0.0011202897	0.002328712	0.0025117563	0.009038555	0.0022468767
n	0.4999693	0.4828168	0.0063680457	0.0036541817	0.0014507613	0.0033726965	0.0015938883	0.00028332695	0.00018421253	0.00012696168	0.00017980536
e	0.036252677	0.83465374	0.11067404	0.012594406	0.0012083863	0.0011144455	0.00076796516	0.00046845662	0.00077615894	0.0005708081	0.00091886445
v	0.022830026	0.59030837	0.38507402	0.0016646466	2.6860293e-05	2.7458038e-05	1.3485032e-05	1.3930512e-05	7.657147e-06	2.7583836e-05	5.9464687e-06
ò	0.06026899	0.7688614	0.132106	0.02779027	0.0035284678	0.0019902543	0.0014926643	0.0010991364	0.00074806093	0.00061480317	0.0014998304
ì	0.032917578	0.23046422	0.7292623	0.007289087	2.2771479e-05	8.97194e-06	4.437397e-06	4.0480713e-06	3.8040662e-06	1.8613866e-05	4.192078e-06
c	0.008253732	0.3498581	0.62294626	0.018445676	0.000214305	3.5135086e-05	4.8018843e-05	7.687111e-06	2.8562472e-05	5.2437772e-05	0.00011001617
h	0.016033683	0.20004171	0.6481562	0.13022038	0.0045913993	0.00035534863	0.00041282576	6.372803e-05	6.313081e-05	2.6802869e-05	3.4781086e-05
a	0.06393132	0.24578382	0.48622903	0.13147351	0.05317825	0.0086943535	0.0033110522	0.0030185014	0.0022319932	0.001072609	0.0010755089
d	0.030592462	0.061315462	0.5565979	0.3439077	0.0073360153	7.7356985e-05	4.6716144e-05	3.7748167e-05	4.3277083e-05	2.7019058e-05	1.833203e-05
ò	0.002759796	0.025878364	0.31861517	0.59097713	0.059795074	0.0010502242	0.00054280413	0.00013723432	8.185982e-05	6.862983e-05	9.372072e-05
n	0.021361237	0.070624866	0.08201439	0.4602738	0.36522666	0.00025782073	0.0001652529	8.523364e-06	1.7508433e-05	1.8755381e-05	3.1202304e-05
t	0.00962948	0.03430632	0.1068094	0.7768533	0.062427927	0.005519916	0.0011792424	0.0017717169	0.0004773953	0.00071677077	0.00030856914
a	0.031737223	0.15981588	0.07863871	0.28728876	0.18208027	0.1553294	0.018468158	0.044781867	0.0140687525	0.020497536	0.007293439
s	0.004265	0.02689643	0.074889414	0.27463382	0.60238796	0.014741942	0.0016460362	0.0001643007	0.000100343954	6.020588e-05	0.00021454155
ì	0.0005888793	0.008049586	0.01993802	0.283227	0.6500168	0.028435508	0.003360888	0.0031748908	0.00058439915	0.001643306	0.0009807413
n	0.0011244583	0.019607695	0.017295709	0.040215287	0.8899789	0.02349799	0.0063495976	0.00078262883	0.00012028638	0.00063448824	0.00039299566
d	0.002439466	0.017768277	0.02130371	0.2420708	0.6515261	0.044117376	0.011825192	0.005987926	0.0007318897	0.0013901428	0.00083914126
e	0.0009720424	0.03902586	0.025126575	0.1657159	0.56999743	0.11530873	0.05016732	0.020962799	0.00301716	0.0038650245	0.005841099
k	0.00091435574	0.007908024	0.0073267636	0.054243468	0.7633619	0.12858514	0.030272426	0.0050124167	0.00048142835	0.00040435672	0.0014896933
a	0.00073055556	0.0040183333	0.0070116483	0.02553771	0.33948836	0.43082133	0.09233112	0.08397806	0.0019514794	0.008149866	0.0059815296
ì	0.0049487427	0.010292205	0.009643461	0.01558957	0.14779197	0.3646092	0.43172243	0.010068417	0.0021423602	0.0013452757	0.0018463562
c	0.002730214	0.013718783	0.015945384	0.015978863	0.49924856	0.18706252	0.10991219	0.10412264	0.0064092707	0.041427422	0.0034441906
h	0.00013574708	0.0044840476	0.005209052	0.021114917	0.093889706	0.25562343	0.4198228	0.17447796	0.008047626	0.013307839	0.0038867826
a	0.0049763694	0.03889258	0.02166398	0.07110184	0.252111	0.23059705	0.24546103	0.10100228	0.0122811645	0.015433369	0.0064793965
a	0.0013947354	0.009946205	0.013249224	0.015271726	0.048136204	0.36701566	0.4130818	0.09556587	0.023925483	0.004246573	0.008166597
n	9.511184e-05	0.00045668142	0.00060532487	0.0021692603	0.024989337	0.3055594	0.407863	0.20509987	0.039783575	0.010816032	0.0025624689
o	0.00047566925	0.0027942043	0.004630762	0.0131598795	0.040355567	0.12777546	0.33140358	0.4431616	0.011134755	0.018475957	0.0066324826
ì	0.0006982817	0.0045827436	0.0045457	0.0066079223	0.03392729	0.07334749	0.34362715	0.13249089	0.31530207	0.06616194	0.018708562
s	0.00028674345	0.0054684733	0.0038167704	0.004069611	0.033228647	0.023976827	0.13492955	0.72411597	0.037610408	0.029931143	0.0025659201
o	0.00036418124	0.006663216	0.006315215	0.015828747	0.03904583	0.08483887	0.45507032	0.28754535	0.037508167	0.039511573	0.027308587
n	0.0006485654	0.0028127644	0.002647356	0.004012446	0.019113481	0.042854205	0.15334298	0.13812655	0.5264986	0.08212387	0.027819162
t	7.9866055e-05	0.0034136388	0.00315618	0.006649259	0.015951283	0.047128946	0.25532424	0.4700971	0.12943172	0.0483631	0.020404663
a	0.0007545641	0.012175644	0.006141169	0.020136075	0.027680332	0.058695912	0.14027706	0.5422854	0.08223475	0.058028907	0.0515902
k	0.00041082312	0.0030814498	0.003651409	0.0039222967	0.0071838857	0.027104542	0.046203643	0.11132237	0.68327373	0.065208994	0.048636857
a	0.00025242424	0.00093140634	0.0011879508	0.0029212094	0.008237398	0.03069652	0.06297432	0.48250043	0.2025612	0.1562115	0.051525652
ì	0.00050301664	0.0023195813	0.002335344	0.0029022736	0.010235424	0.027573893	0.039625727	0.046852775	0.6250879	0.14405203	0.098512046
c	0.00030184042	0.0037395777	0.002099306	0.003876449	0.01538864	0.0046029077	0.013078856	0.21852064	0.46234712	0.26814738	0.007897273
h	8.0179765e-05	0.003294193	0.0033541631	0.010381022	0.021025779	0.030098513	0.06584536	0.21493356	0.36576217	0.194232	0.09099305
e	0.0010186128	0.004750081	0.0022862717	0.009372035	0.018144079	0.054700755	0.107190765	0.3501602	0.1585554	0.14761612	0.14620566
n	0.00019736413	0.0014239805	0.0016191081	0.0018500789	0.00416873	0.01911381	0.00953585	0.038020935	0.6523373	0.15430407	0.11742866
a	0.00013663777	0.0025979045	0.00360706	0.0062945904	0.012683365	0.035695255	0.040378902	0.14770395	0.36460534	0.3052543	0.08104272
v	0.00019545856	0.0013149024	0.0013959451	0.0017591154	0.0061952756	0.016854359	0.011625078	0.019935599	0.47125894	0.3246133	0.144852
r	0.00021858775	0.00070546154	0.0009579858	0.001476003	0.002679057	0.016840192	0.008255716	0.07777427	0.21102661	0.55510795	0.12495817
è	0.00010575127	0.0008181756	0.0010337093	0.0018248828	0.0026185913	0.007660217	0.0063026464	0.12927642	0.33788404	0.36560854	0.14686707
t	0.0024851174	0.0031018762	0.0028651382	0.0038918213	0.01601523	0.033783715	0.025336558	0.023076873	0.23341216	0.35340303	0.30262843
s	0.00073122204	0.006017801	0.0039578886	0.0072802757	0.008110163	0.015463889	0.011248282	0.044736892	0.15525286	0.5148469	0.23235376
i	0.0011496767	0.0029822781	0.0017089953	0.006360015	0.015111846	0.021795219	0.018925268	0.06700634	0.23806646	0.39218077	0.23471308
</S>	0.00083889754	0.001702782	0.0016185633	0.002094963	0.0079636015	0.019285744	0.0124449	0.011162893	0.15930495	0.36078566	0.42279705
