 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.89938694	0.050493944	0.006579813	0.020130811	0.0020708784	0.007718665	0.0051095854	0.0019705866	0.0016940981	0.002625734	0.0022189817
ù	0.9925991	0.0020898269	0.0015404002	0.0013184948	0.0010856441	7.791006e-05	2.3725426e-05	0.0006108097	0.00011277383	0.0004308178	0.00011041733
r	0.600823	0.3892329	0.009101303	0.00034577167	4.0580002e-05	0.00027953507	4.2886004e-05	8.096546e-05	4.6927744e-06	3.0600648e-05	1.768051e-05
u	0.8277818	0.15376084	0.0087263035	0.0037197762	0.00092435325	0.00048464784	0.00035320132	0.0031330707	0.00043271825	0.00044234624	0.00024101597
k	0.07231845	0.8850651	0.040922046	0.0010250625	0.00012067882	0.00034222673	1.5924266e-05	0.00016166763	3.288481e-06	2.1955293e-05	3.5621956e-06
a	0.1116819	0.80136144	0.052131634	0.022247693	0.0013372176	0.0003256273	0.00026675258	0.009067803	0.0005448454	0.00058345275	0.00045162032
s	0.11423282	0.41842306	0.38707253	0.066399544	0.0048769736	0.004112598	4.269341e-05	0.004771335	1.2897981e-05	4.845185e-05	7.119981e-06
e	0.05038596	0.27628064	0.2310663	0.37440464	0.009024524	0.0019841394	0.0012112537	0.042789754	0.0059114355	0.002767584	0.004173755
t	0.10579357	0.20734529	0.18599561	0.2535659	0.21634832	0.019423252	0.00014359165	0.011152967	5.059258e-05	0.00015643008	2.4475194e-05
o	0.0072801337	0.020312423	0.056580838	0.88376564	0.013389442	0.0012292479	0.00038684672	0.009029083	0.0038092115	0.0013294845	0.0028876849
r	0.03715323	0.06252654	0.053047538	0.08754205	0.72745025	0.02412078	0.000466598	0.007315978	0.00013103434	0.00019361134	5.240112e-05
ò	0.013031347	0.020631906	0.034810815	0.8577574	0.022857273	0.004074164	0.0030024534	0.0077548916	0.0068541477	0.004606981	0.024618762
m	0.020773727	0.025574513	0.023018435	0.056860957	0.84747976	0.017515564	0.002003991	0.0056762444	0.00026148238	0.000556854	0.00027853134
ì	0.0030123887	0.020039579	0.066289365	0.5407054	0.33399278	0.0082783075	0.0026209252	0.013515922	0.008789786	0.0018172737	0.0009382095
a	0.009404051	0.01813993	0.028898345	0.073979124	0.8473415	0.008587186	0.0035218038	0.0015606724	0.0023776395	0.0044609345	0.0017287437
f	0.0036212602	0.0061330334	0.009387739	0.04867531	0.88131636	0.025001802	0.01002102	0.009709279	0.0020134263	0.0033703726	0.00075043377
o	0.017813182	0.02243583	0.041980714	0.23344079	0.19407333	0.04263791	0.15585132	0.048022702	0.18068781	0.032106057	0.030950272
r	0.033107277	0.03490439	0.03540767	0.041043174	0.4220078	0.09236457	0.2337734	0.045547154	0.025538882	0.029462269	0.006843333
à	0.021890633	0.025150022	0.02729318	0.30610916	0.21583906	0.031056182	0.08744157	0.02963998	0.12565109	0.042598326	0.08733084
e	0.04589981	0.05228495	0.051240146	0.06762628	0.54848385	0.044246413	0.029329058	0.061340563	0.071468696	0.024163412	0.0039167954
n	0.0044032102	0.0070048906	0.008154923	0.024907583	0.180433	0.22368424	0.19340527	0.09123991	0.21630242	0.04041583	0.010048713
s	0.0047845696	0.007889888	0.014713582	0.08130819	0.046634115	0.026181092	0.13439432	0.09892921	0.5233534	0.046247635	0.015563967
e	0.003365092	0.01735451	0.030549742	0.0823356	0.08290132	0.04714362	0.04013697	0.05153382	0.4299295	0.100617886	0.11413188
s	0.00676284	0.007139253	0.010236039	0.014480383	0.04164002	0.008383865	0.08628601	0.05637448	0.24930681	0.4355351	0.083855264
c	0.0016105545	0.0027070434	0.003960139	0.055663176	0.011126516	0.008126223	0.031246232	0.0943284	0.6284962	0.11652012	0.04621534
e	0.0030994592	0.010046972	0.015559791	0.02474476	0.045174073	0.02559122	0.018185887	0.13144727	0.25051185	0.3207006	0.15493816
r	0.0012076616	0.0063687894	0.013111852	0.055561475	0.039423943	0.00427311	0.011772405	0.061049078	0.49680877	0.28251666	0.027906196
r	0.009001162	0.010333449	0.010594008	0.07216211	0.023460297	0.0061606355	0.024691543	0.023501754	0.6632036	0.11219315	0.044698365
è	0.0072412696	0.008886314	0.010581596	0.042703852	0.0151105365	0.005890405	0.008854823	0.040511694	0.49874765	0.22740622	0.13406569
o	0.0055225035	0.006457185	0.0064105038	0.0105115	0.06321854	0.012894248	0.037951887	0.03163556	0.55604964	0.25923538	0.010113083
m	0.0013748204	0.0067107957	0.0067739896	0.011343424	0.013592554	0.006084274	0.009133494	0.012262491	0.24032646	0.6111496	0.0812481
à	0.0027144095	0.004359964	0.00724501	0.012047305	0.009353826	0.002084417	0.005331267	0.019323422	0.4974107	0.39614645	0.043983176
i	0.009579666	0.014631237	0.014591162	0.035476226	0.12592857	0.026431646	0.04158221	0.05151453	0.41157785	0.23841918	0.030267714
</S>	0.0024612376	0.01131731	0.011356684	0.02068322	0.026010092	0.014182034	0.018866714	0.018042894	0.09630404	0.536332	0.24444376
