 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.9544242	0.01847945	0.011408585	0.002252703	0.0027126996	0.0028976246	0.005376488	0.0024483544
s	0.9975484	0.0020973028	0.00014943189	4.9278202e-05	3.4185323e-05	3.950958e-05	3.5005887e-05	4.6910063e-05
o	0.64774275	0.32359028	0.0085976785	0.0076981382	0.007456273	0.0018049257	0.0013043914	0.0018055765
t	0.7053304	0.29225764	0.0019701784	0.00010498121	9.5032396e-05	9.770741e-05	0.000109493914	3.4618537e-05
r	0.15522692	0.8361368	0.003852861	0.0018263116	0.0011953353	0.00047259752	0.00020712569	0.0010821157
a	0.3624172	0.61254853	0.020146238	0.000850703	0.00095363846	0.00064261723	0.0004833074	0.001957776
ù	0.56634015	0.4035761	0.029367808	0.00036701304	0.00015218821	7.7623525e-05	9.933883e-05	1.9757985e-05
d	0.036265507	0.79161745	0.17177469	0.00011236172	6.524696e-05	3.9519105e-05	3.0987354e-05	9.419346e-05
i	0.023585293	0.8566269	0.11082922	0.0071442747	0.0013985456	0.00018589736	0.000119112585	0.0001108233
ì	0.06495217	0.104951486	0.82353354	0.0058166077	0.00062489585	5.840545e-05	4.4216562e-05	1.8704195e-05
r	0.0071645	0.034050487	0.9555474	0.0023202577	0.00054327317	0.00013250718	0.00012757779	0.000114016206
t	0.083492845	0.47866145	0.35100937	0.07452758	0.008131146	0.0017613546	0.001113717	0.0013025879
e	0.07811591	0.27392882	0.35168943	0.16110386	0.052481446	0.03820865	0.028519366	0.015952569
g	0.060626127	0.08785809	0.54014456	0.29850426	0.012278444	0.00015683606	8.318053e-05	0.0003484938
r	0.0065576523	0.06479395	0.6009368	0.2537702	0.07279741	0.00020379518	0.00023598487	0.00070420763
a	0.026480917	0.1192352	0.1636253	0.613609	0.07271028	0.0011151755	0.00092684844	0.0022971737
m	0.01970916	0.021265289	0.04048159	0.8937506	0.023937257	0.00020408617	9.2703245e-05	0.00055936043
m	0.0019322628	0.050086603	0.11695612	0.671252	0.15242252	0.0024734389	0.002147534	0.0027294736
è	0.025066413	0.15422902	0.3616705	0.22602667	0.17942235	0.023201603	0.008255145	0.022128306
n	0.011646781	0.020051649	0.13861991	0.74679077	0.07910393	0.0016191157	0.001402203	0.0007657221
o	0.0055752243	0.055646606	0.07674555	0.6513031	0.2037303	0.003581955	0.0016526786	0.0017645541
t	0.023033869	0.024245821	0.029537892	0.30005375	0.5341545	0.073606044	0.0074579236	0.007910223
è	0.0017804713	0.035321906	0.029885836	0.48528588	0.40456828	0.022095304	0.006969052	0.014093297
s	0.014580773	0.021966923	0.060592726	0.24255134	0.5433191	0.08897548	0.025625806	0.0023878105
s	0.0024061108	0.05618147	0.038941905	0.3550343	0.4202786	0.07484075	0.0205131	0.031803742
e	0.0054490604	0.010797213	0.032076847	0.13821088	0.4598667	0.17434275	0.06663747	0.11261912
r	0.0049805064	0.0070849163	0.005262159	0.023895575	0.17496726	0.6568907	0.08671002	0.04020879
u	0.0010727008	0.023480197	0.0073834187	0.04115408	0.20640115	0.47787803	0.18970224	0.052928142
c	0.003970309	0.00412737	0.004137496	0.015446922	0.037459273	0.60945517	0.2644642	0.06093921
h	0.00023504836	0.00889204	0.0028755544	0.01238568	0.09698989	0.32377967	0.4594372	0.095405005
r	0.0020721455	0.016831605	0.010479957	0.019876784	0.10249455	0.5924023	0.20709005	0.0487526
ò	0.0016325464	0.01073023	0.004174188	0.0076685078	0.11938476	0.35958347	0.37342072	0.12340564
n	0.0026338117	0.0027867574	0.0032292982	0.014408547	0.024247145	0.32267606	0.50306267	0.12695567
u	0.0020934145	0.021151723	0.019740725	0.037996005	0.11253228	0.32415852	0.24390972	0.23841758
a	0.0016100586	0.0017401621	0.002232338	0.0104412595	0.014057153	0.2679824	0.47734407	0.22459254
m	0.000613657	0.0024789858	0.006025582	0.0083833905	0.02203024	0.24770583	0.54227656	0.17048575
p	0.0009040241	0.010658338	0.0036517014	0.0102217	0.046703257	0.15362696	0.6813587	0.09287535
ì	0.0005811515	0.011915747	0.0058430615	0.007494033	0.0399146	0.3082279	0.45207393	0.17394967
</S>	0.002303019	0.004069445	0.01195073	0.030073166	0.03143159	0.08991494	0.7245351	0.10572194
