 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.9710687	0.020089181	0.002637508	0.0007449525	0.00068224175	0.00048255958	0.00032807025	0.00026244295	0.0008912735	0.00028947598	0.00028291566	0.00026906197	0.0006167224	0.00026185942	0.0002455774	0.00015486246	0.00025232296	0.00020447382	0.00023583637
d	0.7576952	0.24099964	0.0008965393	8.530222e-05	9.9524135e-05	2.8007034e-05	5.4253982e-05	5.4092293e-06	2.9892139e-05	4.313165e-06	3.5096195e-06	4.1469807e-06	2.4005201e-05	6.425365e-06	9.690278e-06	9.223339e-06	1.5547004e-05	1.7490856e-05	1.18421085e-05
i	0.5690505	0.41678897	0.011454801	0.00034236314	0.0003242825	0.00041521815	0.00013418056	3.9029743e-05	2.801981e-05	0.00010685368	0.00010104544	0.00023590792	1.0050729e-05	4.6611563e-05	0.0001925148	7.86278e-05	0.00034478155	0.00024396663	6.22979e-05
k	0.1108002	0.84874994	0.040179674	0.00013199208	4.914305e-05	1.9810306e-05	2.5006275e-05	2.5028378e-06	8.005713e-06	1.7121296e-06	1.0606448e-06	1.0773856e-06	5.775281e-06	3.3456395e-06	3.127402e-06	1.3618976e-06	5.6577574e-06	7.868483e-06	2.731887e-06
ì	0.23615482	0.6432969	0.04422081	0.0073400377	0.007588551	0.008046803	0.0049855122	0.004199303	0.004378667	0.008393577	0.0056596654	0.0053400267	0.0023416036	0.0068524554	0.0036784268	0.0010779673	0.0020927757	0.00027545376	0.0040767337
m	0.091839276	0.35916838	0.54469323	0.0038852976	0.00023400859	6.205298e-05	3.8923787e-05	3.8239195e-06	1.404115e-05	2.9243276e-06	1.4698625e-06	1.3678861e-06	2.1279553e-05	5.9786307e-06	4.0019986e-06	1.1679491e-06	5.116174e-06	1.3114403e-05	4.4887634e-06
m	0.036151845	0.58354014	0.3623504	0.015881356	0.0010557681	0.0003480978	0.00013695202	9.211375e-05	5.1549658e-05	8.703997e-05	3.4225697e-05	4.1408992e-05	1.6106258e-05	8.644081e-05	3.216875e-05	2.4098981e-05	4.2582342e-05	1.8125893e-05	9.6357735e-06
u	0.021698706	0.14644434	0.71940845	0.101345815	0.009356829	0.00080415583	0.0001773831	0.00012307009	0.00010023751	0.00010057802	4.6454206e-05	4.036246e-05	3.7544713e-05	0.00012374033	4.31539e-05	4.7138394e-05	4.99541e-05	3.8353188e-05	1.3704914e-05
e	0.03906631	0.07559373	0.47157955	0.40063617	0.012365529	0.0005423542	0.000103327104	1.1080766e-05	1.5452273e-05	1.0104202e-05	4.163443e-06	3.902962e-06	6.6198713e-06	1.0276974e-05	8.813781e-06	2.3766784e-06	8.817178e-06	2.978072e-05	1.5992781e-06
m	0.0077700797	0.036436714	0.47730562	0.45101178	0.025120923	0.0020609878	0.000111720095	2.2613072e-05	1.3068211e-05	2.8492574e-05	1.4502927e-05	1.2778262e-05	4.4410604e-06	1.6995806e-05	1.1479228e-05	1.1284028e-05	2.4615929e-05	1.734279e-05	4.6571927e-06
à	0.013171724	0.08650296	0.31586522	0.47293282	0.1024973	0.0070290025	0.0006026705	0.00019278412	0.00015141224	0.00019535623	9.954852e-05	0.000109084576	4.6938665e-05	0.00018858508	0.00015015373	7.837295e-05	8.2421335e-05	4.5639612e-05	5.8004425e-05
n	0.023887115	0.043672513	0.091299266	0.58460116	0.2314123	0.024075666	0.0007081243	5.9202997e-05	4.3826753e-05	6.720476e-05	2.3957798e-05	9.050944e-06	2.7496553e-05	3.148106e-05	6.6259113e-06	4.3916853e-06	2.393229e-05	2.1409418e-05	2.5150357e-05
a	0.04871805	0.14571224	0.27055663	0.40620568	0.08322093	0.012452938	0.004164098	0.0045180297	0.0020354707	0.0031484568	0.0036665283	0.004395799	0.0007538733	0.0015588965	0.003630564	0.0023916874	0.0015635545	0.0003029138	0.001003652
m	0.014458591	0.015117118	0.017814288	0.24961452	0.59023255	0.105817534	0.0057814056	0.0005312761	0.00020986493	0.00023466813	5.6529647e-05	1.8850451e-05	1.5302174e-05	5.0897186e-05	1.7880571e-05	2.8911134e-06	5.9465438e-06	1.5704349e-05	4.2655047e-06
u	0.001032689	0.00937137	0.03799671	0.3122199	0.49338165	0.1264647	0.013347771	0.0017257626	0.00047928802	0.0010662645	0.0009438056	0.0005447824	1.9979507e-05	0.00033394518	0.00046656647	0.00015725383	0.00026808056	1.13505575e-05	0.00016815047
o	0.01130367	0.021339701	0.059446525	0.2626977	0.4216495	0.18469375	0.03206684	0.0047130245	0.0006793619	0.00050581625	0.00024445803	0.00011732171	3.2992157e-05	0.00022470648	0.00013438461	4.47796e-05	4.7419573e-05	2.5310657e-05	3.269694e-05
c	0.0015789962	0.004033539	0.014691129	0.18631229	0.5545279	0.20539713	0.02473291	0.004243487	0.0013693455	0.0012920164	0.00052875024	0.00018786092	1.7647822e-05	0.0006084346	0.0001461124	8.334735e-05	0.00016485646	1.0595376e-05	7.375537e-05
i	0.004802735	0.034238108	0.054566517	0.060142588	0.3160844	0.4044546	0.0797256	0.020824278	0.0049752556	0.004377567	0.0027351226	0.0024588173	0.00021262075	0.0013965823	0.0029606053	0.0007774145	0.0019093477	5.688453e-05	0.0033009863
ù	0.0035720943	0.0072701084	0.021073543	0.09740711	0.37454656	0.37872115	0.090830535	0.020406734	0.002588753	0.0019059781	0.00075387605	0.00018232573	3.1286847e-05	0.0004379738	0.00011110433	3.065699e-05	6.5505694e-05	1.3400214e-05	5.1314168e-05
r	0.007800199	0.00974133	0.011338321	0.045747064	0.32723787	0.5244593	0.06546743	0.0038084134	0.0007373799	0.0011960812	0.0011126546	0.00037523327	1.551544e-05	0.00011236882	0.00015764184	4.583817e-05	0.00035043265	1.6761413e-05	0.00028023208
i	0.02179119	0.040726777	0.043198712	0.08167983	0.3497753	0.32928467	0.07778755	0.029942349	0.0029550001	0.0036497037	0.0035911987	0.004550934	0.00069123146	0.0014764043	0.0035040397	0.0022156932	0.0019317375	0.00019670947	0.0010509918
m	0.006019827	0.006090616	0.006313636	0.01911471	0.027766703	0.09963255	0.25787076	0.46189108	0.037777584	0.03860447	0.026510907	0.0073715686	0.00026039963	0.0018043283	0.0020574462	0.00044468665	0.0002344568	2.3859588e-05	0.00021052851
u	0.00024466903	0.0011258232	0.0042428523	0.011093527	0.14167546	0.35392457	0.2644773	0.115490645	0.03379843	0.021338029	0.019400649	0.0120781325	0.00013821355	0.0031876124	0.009516541	0.0040119924	0.0031449222	3.7198024e-05	0.0010733326
e	0.0032787821	0.004057052	0.006907762	0.04556192	0.06435171	0.17520162	0.18199664	0.26996762	0.13552958	0.07688499	0.027175294	0.003094738	0.00048300548	0.0036841738	0.0005178121	0.0002676004	0.0004595894	2.0401674e-05	0.00055964035
m	0.0006681228	0.0010881855	0.0022713325	0.014649253	0.053879816	0.21835762	0.28155014	0.2545234	0.071519576	0.046614904	0.03583615	0.0074582375	0.00043106405	0.005123921	0.002003198	0.0016765717	0.0018176327	2.644805e-05	0.0005044604
à	0.0003682644	0.0030355519	0.0068374393	0.007612623	0.047489677	0.25141993	0.2494744	0.19039403	0.07586049	0.06911147	0.0603336	0.014806255	0.0006254825	0.0046367655	0.0047429474	0.0029540746	0.0052308254	2.697715e-05	0.0050391313
