 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.9565101	0.029208273	0.004598952	0.0036115907	0.0008531368	0.0005487385	0.0007774206	0.00061001995	0.00047795614	0.00048540786	0.00048399033	0.0005246108	0.00011375586	0.00027550178	0.00047397125	0.00044654112
t	0.97989523	0.018860597	0.00079710316	0.00016334352	9.374287e-05	4.499254e-06	4.9792397e-05	1.0146462e-05	5.225282e-06	7.771612e-06	7.84728e-06	1.4208735e-05	5.693123e-05	1.060026e-05	1.19428605e-05	1.0969601e-05
t	0.76250726	0.15548359	0.027443575	0.0019534533	0.0042750128	0.0012243211	0.005489803	0.0085978145	0.008892854	0.011005448	0.0070949425	0.0017673135	0.0008236747	0.0015541519	0.00037247394	0.0015144338
ù	0.71396625	0.222803	0.01575762	0.0032303773	0.0029974293	0.0015322451	0.0030846237	0.0051798937	0.004349494	0.01021247	0.0043341345	0.0014767363	0.002425098	0.003950697	0.0006217876	0.004078061
s	0.57983375	0.4122118	0.0071107205	0.0005862033	0.00011318302	2.0875963e-05	2.311801e-05	6.165805e-06	5.6349436e-06	4.9098394e-06	5.1916577e-06	6.112632e-06	2.882202e-05	1.2054412e-05	1.5660862e-05	1.5767926e-05
t	0.2772891	0.51170224	0.11619705	0.007248012	0.013462977	0.015074271	0.0102932975	0.009536841	0.008711515	0.007958555	0.0084570935	0.0051914984	0.0012216694	0.0049389615	0.0014768194	0.0012400603
o	0.14998509	0.4492017	0.2334453	0.03191908	0.025804777	0.028702376	0.0135369245	0.011808701	0.008689322	0.010747577	0.009144091	0.0035139595	0.0034778134	0.013132586	0.003238758	0.003652008
s	0.14157358	0.7620569	0.094957046	0.0012751794	5.7798952e-05	3.531508e-05	1.598394e-05	2.9134578e-06	2.204792e-06	1.8005287e-06	1.9737372e-06	1.4975059e-06	7.513638e-06	2.4141807e-06	4.3309747e-06	3.5635144e-06
p	0.037314434	0.7365717	0.19357304	0.0059412513	0.0034361703	0.0017602136	0.00467933	0.0041344613	0.002798852	0.002875372	0.0034156933	0.0007428303	0.0003918558	0.0014915719	0.00039286015	0.00048026865
ì	0.0107848765	0.47841516	0.4734244	0.03373268	0.0024863312	0.0004969218	9.106645e-05	7.596786e-05	8.9076515e-05	0.00011956552	5.8175963e-05	7.995016e-05	1.1428584e-05	9.198241e-05	3.2083695e-05	1.0260307e-05
t	0.08355506	0.35193267	0.5364855	0.025077872	0.0025391986	0.00028110092	6.39895e-05	1.3584605e-05	1.0621748e-05	6.044752e-06	8.916685e-06	1.1765284e-06	1.1057253e-05	1.9984261e-06	6.903778e-06	4.311293e-06
