 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.95930535	0.0224361	0.010779667	0.0022335658	0.000581607	0.0003146971	0.00033624237	0.0003805372	0.00058073795	0.0006790971	0.00025030307	0.00019149353	0.00011942014	0.0001764619	0.00017611608	0.00019858545	0.00011663053	0.00019871636	0.00024059384	0.00023917342	0.0002946665	0.0001703562
m	0.8556261	0.10265636	0.0365255	0.001465013	0.0009123261	0.00051644864	0.00023788343	0.00012766359	0.00011458629	0.00015708506	0.00035836917	8.5868895e-05	0.000110049325	0.00021235901	6.9518464e-05	5.561604e-05	0.00026335864	0.00015288425	4.356864e-05	0.0001672626	6.138494e-05	8.09123e-05
ì	0.42200688	0.18977824	0.3716636	0.0069777975	0.0026002808	0.00022624986	0.00036943555	0.0012468855	0.00011328297	4.9872397e-05	0.0003565981	0.0006199521	0.00012566158	0.0007213337	0.0005879166	0.00076737546	0.00031815763	0.00011640842	0.00023713312	0.00048613147	0.0005310388	9.9704135e-05
s	0.068123914	0.03401764	0.89498407	0.002241642	0.00043954104	4.322988e-05	2.5584952e-05	6.386888e-06	1.0452955e-05	3.858724e-05	2.067864e-05	4.951466e-06	7.9116135e-06	4.0140285e-06	1.0305151e-06	1.1075781e-06	3.7276598e-06	7.865069e-06	1.3351179e-06	6.8495888e-06	4.603919e-06	5.0078884e-06
e	0.28335416	0.44735	0.18148486	0.010961934	0.006840601	0.0037591977	0.003160452	0.0061169956	0.0026565862	0.001313084	0.002602983	0.005218836	0.0020499134	0.0074519515	0.007393724	0.005104828	0.005112462	0.004665823	0.003963488	0.0061197267	0.001593068	0.001725345
g	0.104106866	0.091297455	0.79120344	0.011334476	0.0018369496	4.6546345e-05	4.4893917e-05	1.9479514e-05	1.32211e-05	2.1529926e-05	3.7535217e-05	3.434812e-06	4.6246328e-06	2.1949863e-06	1.1157649e-06	1.7397654e-06	1.4358985e-06	5.643913e-06	2.9280905e-06	4.7121234e-06	6.9528187e-06	2.7178726e-06
a	0.016011355	0.017663708	0.92816895	0.024093898	0.011849958	0.00076108385	0.00094241375	0.00017677597	1.4797162e-05	3.0922322e-06	4.954144e-05	5.9219765e-05	1.5922951e-05	3.6895297e-05	1.604868e-05	3.0786687e-05	2.429454e-05	8.833178e-06	6.502179e-06	4.596995e-05	1.5668436e-05	4.2870065e-06
p	0.03321334	0.027264014	0.66163105	0.20690046	0.06275981	0.0051566856	0.0021971266	0.00031630445	2.8552487e-05	9.523637e-06	0.00026119256	9.3142306e-05	3.1392763e-05	1.8072966e-05	6.3606612e-06	7.841809e-06	1.8555022e-05	7.4811364e-06	5.87544e-06	5.5568667e-05	1.3708062e-05	3.9210036e-06
ù	0.046230208	0.043574434	0.4253613	0.35430512	0.110981	0.005452652	0.007170767	0.0031285307	0.00023745015	8.8039196e-05	0.0012503541	0.000721216	6.8639776e-05	0.00032142433	0.00029149963	0.00014246424	0.00015403648	3.284903e-05	7.296625e-05	0.00018114196	9.5112395e-05	0.00013892431
m	0.03504896	0.042300906	0.07237912	0.22479825	0.5812679	0.02924314	0.013811768	0.0006995266	4.209351e-05	3.332479e-05	0.00019206725	0.00012483414	2.2680846e-05	5.027075e-06	8.16183e-07	2.776964e-06	3.671064e-06	2.9548676e-06	1.4785551e-06	4.13318e-06	7.785633e-06	6.775406e-06
e	0.004144991	0.0062798676	0.14681284	0.5220151	0.27646264	0.033391304	0.0082607465	0.0014176854	8.388157e-05	2.5198526e-05	0.00047311536	0.00022685443	3.2417753e-05	0.00010002908	7.961935e-05	2.941604e-05	4.2238564e-05	8.107832e-06	1.2984418e-05	4.1607993e-05	1.4869555e-05	4.4511035e-05
s	0.023988308	0.024113836	0.039930873	0.1312054	0.6395624	0.116639785	0.020744633	0.0017680197	0.00012574473	7.427655e-05	0.0014184656	0.0002607623	3.3392964e-05	2.8523536e-05	7.77096e-06	6.0932466e-06	1.2896955e-05	8.866458e-06	2.1539906e-06	5.4369924e-05	8.64749e-06	4.69796e-06
e	0.010054363	0.016972706	0.052744184	0.37368992	0.47291228	0.038012862	0.018674651	0.0034723205	0.00053357735	0.00022757216	0.00050049054	0.0019619332	0.0009794428	0.001188984	0.00094247767	0.0023117806	0.000844023	0.00043912375	0.0017316377	0.00075457664	0.00049869093	0.00055241474
s	0.032585584	0.032138653	0.038199093	0.0424131	0.20366535	0.45592922	0.17428435	0.013109825	0.0016296697	0.00011508511	0.0022793491	0.0032758114	0.00016428532	5.5478664e-05	7.653583e-06	2.6665452e-05	1.710669e-05	9.193888e-06	5.8193255e-06	6.83869e-05	1.074858e-05	9.515561e-06
è	0.004258173	0.0066982065	0.020613411	0.13551348	0.58274895	0.14432381	0.025935797	0.027072307	0.0010751096	0.0004418951	0.002811964	0.022770138	0.004075112	0.0034442013	0.0018886772	0.006993637	0.0016182993	0.00072314485	0.0028053294	0.00107729	0.0012157015	0.0018953806
n	0.015971811	0.0140418755	0.024966927	0.010220057	0.08393286	0.46612272	0.34134907	0.03612243	0.0011922115	5.951052e-05	0.0023118346	0.0031116153	0.0003447601	6.9216214e-05	1.254619e-05	5.3810927e-05	1.0285178e-05	3.1995057e-06	3.8912535e-06	2.9450995e-05	1.1139058e-05	5.877857e-05
