 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.9772563	0.010920734	0.0014057861	0.001618543	0.0012278305	0.001135189	0.0014554765	0.00020452341	0.0007149207	0.000613386	0.0009577779	0.0002529427	0.0012397817	0.0009968061
p	0.9963399	0.0031128777	0.00014520886	2.6733824e-05	6.291518e-05	1.9076035e-05	0.0001104181	3.2227392e-06	2.3448198e-05	5.5557775e-05	1.3245957e-05	2.7078015e-05	3.5678582e-05	2.4641038e-05
à	0.93233865	0.06146724	0.0024439225	0.0010508454	0.00032779732	0.00025688295	0.00073361036	5.748188e-06	4.727724e-05	7.724001e-05	0.00038544522	0.00027987594	0.00047095952	0.00011464318
o	0.44476476	0.5510947	0.0034972748	5.486107e-05	7.5496224e-05	2.1591739e-05	8.545931e-05	2.083342e-05	4.6037207e-05	0.00017219796	2.4338857e-05	2.671184e-05	6.825149e-05	4.746091e-05
v	0.076030314	0.9191809	0.004478901	0.00012247163	3.9199607e-05	1.920943e-05	4.4208853e-05	4.1395083e-06	1.1648275e-05	1.932064e-05	1.0340223e-05	1.4381999e-05	2.0943115e-05	4.041993e-06
r	0.09838504	0.88470215	0.00874584	0.0036518457	0.0012105892	0.0010367257	0.0003972789	3.146207e-05	0.0004298912	0.00031937662	0.0005322957	0.00012205431	0.00035635274	7.8999445e-05
ì	0.20672007	0.7579955	0.022826074	0.008072849	0.0009852607	0.00040056047	0.00013212855	5.608666e-05	0.0003596125	0.00023101918	0.0005953056	0.00016399688	0.0009443739	0.0005171156
s	0.08804666	0.45864996	0.4452832	0.0073796585	0.00029339053	2.2353452e-05	4.8310536e-05	6.5619574e-06	2.0386948e-05	0.00017903076	2.3248145e-05	1.0297124e-05	2.1311816e-05	1.569419e-05
k	0.16669495	0.670724	0.08158966	0.051895585	0.0054322192	0.0065464107	0.006395178	0.0006012018	0.0027437059	0.00068167556	0.002822834	0.0009120318	0.0022479596	0.00071252557
o	0.061510645	0.6920092	0.1885072	0.043696623	0.008491248	0.0031787793	0.0004520527	3.0059806e-05	0.00034235543	0.00011468198	0.0004070052	0.00016170439	0.0010133534	8.5216845e-05
n	0.024195736	0.034411103	0.85231537	0.0869138	0.0019097612	8.1775455e-05	3.7597252e-05	3.6495715e-06	1.6049036e-05	6.0555092e-05	7.030501e-06	9.874652e-06	3.1414576e-05	6.288988e-06
t	0.038399134	0.22018166	0.6287254	0.095954016	0.0040250625	0.0036923832	0.0033796914	0.00027933356	0.0013313062	0.00030130375	0.001654812	0.00046198606	0.0011729122	0.00044093255
a	0.047754228	0.16605541	0.5634473	0.15391056	0.030064214	0.009328537	0.005700482	0.0017517065	0.0026454001	0.0008719279	0.0041193715	0.0035809677	0.00650891	0.004260995
n	0.027279781	0.021970915	0.55807555	0.37139556	0.020345036	0.0007326748	6.539863e-05	5.7538914e-06	1.9931973e-05	4.8049413e-05	8.639945e-06	1.2844552e-05	2.7845303e-05	1.2091717e-05
a	0.009176769	0.03452667	0.40924415	0.52456504	0.010542402	0.004022242	0.0027921342	0.0001797624	0.0008140424	0.00023718977	0.0017610712	0.00048531545	0.00092804583	0.00072513334
f	0.017919227	0.009256788	0.13705172	0.6046157	0.21770628	0.012481189	0.00068155164	1.0329282e-05	5.816373e-05	3.251743e-05	4.3339845e-05	9.365849e-06	0.000119966935	1.3941015e-05
