 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.93081313	0.016150352	0.023713334	0.006770434	0.004256993	0.0019392918	0.0031724668	0.010387001	0.0027970101
ù	0.98550737	0.0057007205	0.000861998	0.00084804057	0.0011867805	0.0023226254	0.0026524037	0.0006349641	0.00028515997
t	0.98525524	0.013105902	0.00067857496	0.00031657508	0.00038484918	3.2578104e-05	7.989278e-05	7.66331e-05	6.9660535e-05
t	0.58626765	0.37519106	0.0027241532	0.005645968	0.006207779	0.008497507	0.008056262	0.0043340838	0.003075507
o	0.18083934	0.6831479	0.011962772	0.021757482	0.012087382	0.026574768	0.04067743	0.012385863	0.010566991
t	0.8406658	0.15557915	0.00272121	0.00046233815	0.00034779223	2.6496524e-05	7.1637565e-05	8.8491135e-05	3.708538e-05
r	0.24747089	0.729973	0.003128974	0.002422786	0.0027634646	0.005206692	0.004247251	0.0023236433	0.0024632642
a	0.30954048	0.6760903	0.005531313	0.0022699062	0.0023905446	0.0005747175	0.0009991166	0.0007038367	0.001899771
v	0.39663565	0.5399737	0.04943825	0.010348515	0.0032482056	0.00013077803	0.00010420927	0.00010261156	1.8113898e-05
ù	0.064439625	0.92327094	0.0054254015	0.0014166314	0.002371331	0.0014933193	0.0008370286	0.00057122135	0.00017453294
d	0.077198744	0.53409165	0.20758297	0.16200495	0.018664703	0.0003601893	2.4215626e-05	5.1456977e-05	2.1155796e-05
i	0.024652181	0.6163751	0.23454455	0.08877775	0.026013352	0.008361139	0.0010097133	0.00021221563	5.4004497e-05
e	0.026590653	0.06678192	0.18201691	0.6401474	0.07813925	0.0061029163	0.00012474794	5.3760672e-05	4.2503823e-05
e	0.009198917	0.066474065	0.10782803	0.6885333	0.092619434	0.03053063	0.004167526	0.00027207084	0.00037598537
t	0.0069285454	0.06980573	0.08201689	0.56986415	0.21947788	0.048104167	0.0029113456	0.00036704837	0.00052421365
o	0.044338748	0.12894037	0.04471842	0.27117708	0.18673947	0.30024058	0.007749831	0.0042854575	0.011809978
n	0.024027186	0.03696031	0.032467525	0.28235486	0.25523645	0.3574469	0.008290242	0.0018420024	0.0013744973
è	0.022871122	0.09182309	0.020122424	0.19528584	0.2047348	0.39647937	0.011665492	0.019173957	0.03784388
g	0.012537491	0.023404863	0.014966403	0.09477392	0.08619143	0.7312761	0.030667089	0.004806395	0.0013762715
r	0.0016409032	0.019059483	0.008857438	0.06040966	0.12251483	0.7047403	0.07028708	0.011180634	0.0013097151
a	0.007999846	0.0271064	0.019540861	0.04951562	0.10183156	0.7573502	0.028635219	0.004893032	0.0031272694
t	0.021211699	0.021493329	0.022458768	0.038344104	0.05701006	0.47173762	0.30336586	0.052504104	0.0118744485
s	0.0037189552	0.017002573	0.007670082	0.013102095	0.027213246	0.63784945	0.2546407	0.025977148	0.012825817
e	0.003667366	0.030180648	0.016536936	0.040269252	0.041990966	0.30103993	0.5010575	0.036818996	0.028438384
è	0.005026215	0.0053	0.004924157	0.006257979	0.006961986	0.06164979	0.5355555	0.34473827	0.0295861
n	0.0023454926	0.009228311	0.002889893	0.009934788	0.005240177	0.038288653	0.5040126	0.42130402	0.0067560948
a	0.0019096748	0.013355903	0.008500989	0.012460322	0.014911437	0.17413877	0.5636935	0.15622517	0.054804217
p	0.0032337855	0.0037267813	0.00334603	0.004670759	0.0039532003	0.023932664	0.2999621	0.5880362	0.06913844
o	0.00196595	0.007937087	0.0029546479	0.002849169	0.0040800516	0.03841542	0.24465331	0.6074852	0.089659214
è	0.0028185695	0.004151301	0.0031174333	0.0063916887	0.0043076393	0.025970288	0.17762698	0.5690633	0.20655285
t	0.0024618055	0.015342515	0.0066815857	0.021328729	0.013824751	0.02751048	0.062093057	0.8107528	0.040004216
a	0.0033372473	0.013465827	0.011807023	0.013588805	0.01352276	0.032823626	0.13283792	0.48005727	0.29855958
</S>	0.0024645529	0.0029852763	0.002596567	0.0038692239	0.0030210833	0.017990954	0.061932847	0.62756324	0.27757627
