 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.7879513	0.07440525	0.06285437	0.013620206	0.0083242655	0.018700236	0.017528456	0.009401527	0.007214347
ò	0.70433885	0.03505284	0.19390087	0.002717569	0.012608358	0.012802289	0.009341386	0.011055603	0.018182235
t	0.857774	0.13345756	0.008143309	0.00015309114	5.090791e-05	0.00012202267	7.3925905e-05	0.00015236695	7.273899e-05
t	0.28870893	0.30368796	0.20970841	0.023175925	0.09040844	0.056321412	0.01330692	0.012717782	0.0019642857
e	0.13436422	0.26298645	0.34567705	0.07333322	0.06231282	0.056193415	0.039844207	0.012878151	0.012410451
è	0.07851013	0.8067382	0.11447525	0.00017340499	2.036488e-05	4.0317424e-05	9.348392e-06	2.6786929e-05	6.2822023e-06
s	0.019397706	0.20336151	0.7764102	0.00041954868	7.9604346e-05	1.7652517e-05	8.312271e-05	6.346049e-05	0.00016716392
t	0.099450156	0.39866507	0.43659836	0.046284873	0.008128141	0.006380309	0.0023602247	0.0010478065	0.001085055
a	0.06355315	0.12051393	0.23223501	0.28847018	0.13084798	0.11565932	0.025554825	0.012744645	0.010420945
s	0.010096661	0.13480371	0.8398873	0.015032099	6.432844e-05	6.629339e-05	1.230198e-05	2.1481097e-05	1.5780095e-05
e	0.013483372	0.05398594	0.8522993	0.052957103	0.012501688	0.009429644	0.002259457	0.0015648974	0.0015186988
o	0.02611883	0.06933615	0.14143834	0.7611611	0.0014654745	0.0003521411	6.434821e-05	3.8323982e-05	2.5324109e-05
G	0.001593103	0.0060920706	0.06379936	0.8840434	0.042526428	0.0016242997	0.000113632435	7.40272e-05	0.00013369115
i	0.0780769	0.071532644	0.33564493	0.029691026	0.14894813	0.28158262	0.013549772	0.028494231	0.012479632
u	0.011957459	0.041305542	0.19071314	0.7304967	0.02105659	0.0032706368	0.00047873845	0.0005250307	0.00019621536
v	0.009177429	0.025544774	0.06549545	0.10300973	0.43779403	0.21657805	0.04998675	0.030706447	0.06170734
à	0.18544117	0.095199265	0.22197787	0.053644028	0.07255806	0.18151093	0.042281955	0.05982835	0.08755842
n	0.012899179	0.029466638	0.06353546	0.8482306	0.038951095	0.005621825	0.00057717477	0.0003686023	0.00034939477
n	0.042982478	0.063823864	0.07702608	0.14260286	0.28448728	0.2887381	0.0342304	0.055629697	0.010479222
i	0.016246196	0.017030675	0.022933226	0.41063356	0.27127495	0.2014868	0.019365732	0.023200303	0.017828532
t	0.005823354	0.016348865	0.041678432	0.57380515	0.28572124	0.06275573	0.006402306	0.0035845998	0.003880285
i	0.0006944029	0.0016792576	0.01009534	0.14153472	0.73127687	0.10006161	0.0021968086	0.0031202124	0.009340756
n	0.014240105	0.025657644	0.03909077	0.4096383	0.42776322	0.055381186	0.009874247	0.0088742515	0.009480266
A	0.00036849175	0.00072398514	0.005110457	0.038669422	0.74642754	0.1929894	0.0016031329	0.0029548397	0.011152756
n	0.0015969585	0.006607456	0.02252101	0.26769203	0.58102936	0.1127528	0.0014517443	0.0037517706	0.002596932
n	0.0041801133	0.0042207865	0.029362408	0.16314495	0.58019525	0.181156	0.0057616425	0.0074974042	0.024481475
a	0.0030451033	0.0031862124	0.0038255136	0.069357656	0.63863724	0.18759745	0.017731398	0.024460567	0.052158833
ì	0.0009968483	0.0017662712	0.0047858558	0.0111015085	0.23795886	0.45258996	0.17345327	0.08324754	0.034099832
s	0.00025834906	0.0006492445	0.0023542868	0.0074686403	0.1143043	0.85057205	0.008074017	0.0127302315	0.0035888283
t	0.0030514207	0.0046222736	0.014390089	0.081259884	0.3730426	0.39032212	0.025823258	0.026926145	0.080562204
i	0.0059293234	0.006096053	0.0066352854	0.056818623	0.25839487	0.21177094	0.068470486	0.076054	0.3098304
n	0.0007554319	0.0015508699	0.0034300226	0.0044094916	0.024323953	0.19434924	0.5711623	0.13102236	0.06899633
e	0.0003062898	0.0007163704	0.0041397912	0.014873641	0.16239603	0.42480397	0.15698971	0.14035742	0.09541673
