 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.9664883	0.015335446	0.011866814	0.002758684	0.00060123036	0.00056329346	0.00014560866	0.00052373	0.00042893318	0.00049015007	0.00032555437	0.00047245642
a	0.9264579	0.037696842	0.005240233	0.0074915984	0.004112686	0.005069562	0.00047741336	0.005632237	0.0039535817	0.0018886683	0.0010321303	0.00094724307
p	0.5536575	0.43476608	0.010783678	0.0006169496	3.434477e-05	3.641905e-05	1.0000522e-05	2.124746e-05	1.1260522e-05	2.1749254e-05	2.0067277e-05	2.070578e-05
e	0.37867302	0.57973415	0.010647397	0.029534796	3.2831722e-05	0.00029583077	2.8446875e-06	0.00052546663	0.00017018901	0.00020196814	0.00011203446	6.936927e-05
d	0.24069665	0.6168922	0.12794143	0.014358672	1.9247034e-05	3.7926653e-05	5.3194262e-06	2.7174789e-05	3.1906252e-06	9.297119e-06	4.1200665e-06	4.8242296e-06
ì	0.18793516	0.7038338	0.05098882	0.056200482	0.00013244782	0.00028860016	2.8682214e-06	0.0003793892	7.075183e-05	8.365561e-05	2.879671e-05	5.522342e-05
a	0.05156691	0.44367957	0.27778423	0.22625296	0.00049003685	7.489574e-05	4.4016968e-05	3.3222044e-05	6.3524253e-06	2.8200533e-05	1.2047176e-05	2.7575683e-05
e	0.049747843	0.37126893	0.4160836	0.16211942	0.00025878986	0.00029818047	8.230322e-06	0.0001660899	1.6671784e-05	2.4415729e-05	2.892208e-06	5.037485e-06
s	0.10895552	0.31611502	0.10502287	0.459879	0.003770234	0.0034839949	3.8641727e-05	0.0019612063	0.0006268584	8.033307e-05	3.2587108e-05	3.3804346e-05
ò	0.09453147	0.22405478	0.04354243	0.46807635	0.071808726	0.043664884	0.012520198	0.025662959	0.002829392	0.0009155797	0.0006743446	0.011718904
z	0.023189567	0.13957213	0.080301955	0.72531915	0.020767843	0.0074099083	0.0021136582	0.0011376822	4.1959993e-05	1.4595122e-05	2.1848402e-05	0.00010969865
u	0.1157997	0.07714712	0.059295833	0.3313709	0.33335334	0.046793517	0.029329386	0.00426794	0.00114102	0.0006525646	0.00023808911	0.0006105413
n	0.039773412	0.04983459	0.11828649	0.12466293	0.57094526	0.07699775	0.016635256	0.002351233	0.000330387	6.174608e-05	1.6986489e-05	0.0001040242
e	0.021008974	0.046893917	0.015509603	0.24718139	0.41664952	0.16438065	0.047410354	0.032201197	0.0050515225	0.0007175766	0.00022438966	0.0027708728
f	0.019199606	0.022585962	0.08037913	0.032224603	0.4775957	0.2710773	0.089747295	0.0049672346	0.0018157089	0.00015586616	1.7336226e-05	0.0002342789
à	0.018370453	0.018122511	0.011161132	0.06977974	0.48871708	0.16060956	0.19190343	0.016095946	0.004686972	0.0006740232	0.00021410413	0.019665062
i	0.021038353	0.031999357	0.103484675	0.046282165	0.15899138	0.52706516	0.08027642	0.02033862	0.009088843	0.00068121747	9.5534146e-05	0.0006582332
t	0.0028764487	0.007665085	0.02050872	0.02398792	0.3235597	0.51613414	0.065525636	0.016672922	0.020089991	0.0021668368	0.00032478862	0.00048782222
o	0.0057053147	0.01012721	0.0036126613	0.015207968	0.09977706	0.61183566	0.18747392	0.05585443	0.008307964	0.00034381225	0.00018271018	0.0015713531
g	0.012154954	0.022449201	0.05042609	0.031535067	0.08878851	0.56598324	0.120049074	0.055975314	0.044456385	0.004842406	0.00016948539	0.0031702656
e	0.0054874406	0.02496206	0.02310946	0.07063743	0.19787586	0.3960819	0.18096274	0.05904032	0.028796222	0.0037795154	0.00092982274	0.008337266
l	0.017000806	0.08459893	0.049097173	0.13844371	0.10488252	0.43133304	0.107845165	0.046326127	0.013084269	0.0031207064	0.00040746346	0.0038600906
à	0.010845742	0.012702622	0.0070593474	0.021260656	0.047702562	0.32215804	0.4300111	0.07762528	0.03285309	0.006757515	0.002191252	0.028832804
