 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.9324281	0.023967084	0.023160517	0.002240426	0.0018893672	0.0010948771	0.0020051824	0.0015440411	0.00867668	0.0029937054
n	0.83124363	0.14649156	0.010141624	0.0024664977	0.004594104	0.001173239	0.0030060504	0.0003524794	0.0002208315	0.0003099292
ì	0.040576305	0.6152701	0.3024167	0.032072917	0.0036412564	0.0008424623	0.001520099	0.0009217326	0.0011666191	0.0015717796
c	0.01571462	0.32660934	0.62751985	0.02958915	0.00022508948	2.837953e-05	9.7673474e-05	4.8843285e-05	4.934585e-05	0.00011766523
h	0.048695307	0.7768086	0.1513169	0.020939147	0.0014302297	0.00032009665	0.000118017866	0.0002680438	5.5230576e-05	4.838328e-05
a	0.047123767	0.48275724	0.41296762	0.050745193	0.00440093	0.00091622665	0.00029713754	0.00042614187	7.467106e-05	0.00029112748
d	0.012013792	0.15398276	0.7722885	0.061364084	0.00012979635	4.1444477e-05	7.748676e-05	2.8187736e-05	6.037087e-05	1.3550704e-05
ò	0.013716491	0.10603	0.70211965	0.17597705	0.0017295117	0.00013973718	0.000103299215	7.907871e-05	6.978652e-05	3.5432287e-05
n	0.011920875	0.05219954	0.14875495	0.7836776	0.003363688	2.8721375e-05	1.3158185e-05	8.622916e-06	2.2308579e-05	1.0519272e-05
t	0.027924715	0.097216114	0.4547744	0.4014828	0.014298557	0.001975316	0.0007019736	0.0006402566	0.00049673463	0.0004891309
a	0.037766274	0.19948456	0.09807582	0.4567369	0.10617792	0.068217054	0.011859279	0.007666861	0.008916685	0.0050985636
t	0.004524273	0.02225136	0.18973027	0.6916433	0.090675704	0.00096813455	9.977753e-05	4.0596762e-05	2.859623e-05	3.8046524e-05
a	0.002178818	0.015433775	0.09022421	0.51890314	0.36176804	0.0075541255	0.0010055337	0.00072173006	0.0011176257	0.0010930033
s	0.009990266	0.05974638	0.040419947	0.32982698	0.53736556	0.021451417	0.00086383213	0.00014833047	8.349933e-05	0.000103854676
ì	0.0016846398	0.006107209	0.023897	0.15099072	0.7684463	0.04058555	0.0017937849	0.0009224129	0.0022681903	0.003304178
n	0.0064791283	0.047529284	0.044374827	0.21045372	0.52161205	0.16500373	0.0013676404	0.00050728425	0.0013902651	0.0012820101
n	0.005058087	0.022241855	0.026291242	0.18431842	0.68261164	0.07218624	0.0044898	0.00080569263	0.0013081144	0.00068883464
e	0.009841488	0.04181358	0.016904013	0.11680529	0.3813148	0.3307246	0.071112424	0.011211346	0.0137035595	0.006568957
f	0.0010482247	0.0050514513	0.011574289	0.020763969	0.16974567	0.67711216	0.0977528	0.012185322	0.0018675518	0.0028986447
a	0.0013093433	0.0033139135	0.007700496	0.01580191	0.305766	0.5523766	0.07561595	0.006057114	0.020755203	0.0113035105
ì	0.006965303	0.015896393	0.0150194755	0.027187422	0.12562497	0.5887698	0.18483756	0.026636459	0.004950462	0.0041121533
c	0.0023494677	0.013322205	0.0152808605	0.042294294	0.14817981	0.5335928	0.1724822	0.015397041	0.05316765	0.0039337366
h	0.00050583045	0.0070185456	0.011521291	0.026036575	0.12232567	0.44948626	0.21537712	0.08701391	0.06876858	0.011946224
