 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.9414493	0.03258812	0.00760787	0.001132742	0.010486837	0.0015215427	0.0009023534	0.0007506661	0.0006165081	0.00093573355	0.00010554052	0.00034334091	0.000544468	0.00045958246	0.00055535336
v	0.9513853	0.047174472	0.0007101521	2.0657017e-05	4.941246e-05	0.0004552495	6.992272e-05	1.840133e-05	3.25641e-05	1.1848567e-05	2.4511708e-05	9.084248e-06	1.4875498e-05	1.1870826e-05	1.1652108e-05
ò	0.7320533	0.24381308	0.0075884946	0.00085886905	0.0011889986	0.011613536	0.00032144075	0.00024462378	0.00044023714	0.0009600906	4.0347048e-05	0.000118773765	0.000267182	0.0003650942	0.00012589067
s	0.10862567	0.815342	0.07548732	2.401265e-05	7.26149e-05	0.00038686066	1.3178617e-05	2.6395608e-05	5.4961233e-06	1.9843565e-06	2.6648834e-06	8.3094903e-07	3.8635144e-06	3.821826e-06	3.2234175e-06
t	0.4840847	0.35523394	0.08723153	0.018059943	0.005463773	0.018350685	0.0059505226	0.0015074483	0.0060875905	0.00673653	0.001492692	0.004776282	0.0020686656	0.00094196614	0.002013732
o	0.122764796	0.5270999	0.23372559	0.05318972	0.011980339	0.01048683	0.0076163094	0.004031128	0.004036096	0.004342915	0.0021446615	0.0077789403	0.004322641	0.0022095805	0.0042704926
d	0.07204515	0.68177044	0.24475685	0.00029970918	0.00018208097	0.0008804832	7.382244e-06	3.46308e-05	6.8789027e-06	3.2496484e-06	2.0802092e-06	7.210021e-07	5.244544e-06	2.8856537e-06	2.083066e-06
e	0.009005847	0.5498514	0.4288073	0.0011694286	0.00036556495	0.010301018	0.00016429061	1.7416334e-05	7.8854486e-05	9.327766e-05	3.9931165e-06	8.05484e-06	6.1044884e-05	4.1575473e-05	3.0818726e-05
r	0.0224952	0.08918488	0.84575975	0.03108907	0.009205389	0.0017822356	0.00017663206	0.0002482206	3.467421e-05	1.3851012e-05	1.3131864e-06	4.862758e-07	3.0010758e-06	4.3406235e-06	9.3502575e-07
f	0.034356162	0.16243762	0.6589316	0.052586786	0.009478788	0.06673402	0.004844552	0.0005691393	0.0035953962	0.0025929161	0.00027092858	0.0007366794	0.00081241695	0.00034837655	0.0017046074
ò	0.062206518	0.13046594	0.40478665	0.08139708	0.054674856	0.25369272	0.0069175577	0.001596928	0.0007653534	0.00023587407	0.0003150717	0.00023923784	0.0006247836	0.00031802332	0.0017634465
m	0.03645795	0.053726975	0.2835672	0.5391478	0.045757655	0.03716911	0.002215888	0.0016119044	0.00028516006	4.2094114e-05	2.3950618e-06	4.4856023e-07	3.1546329e-06	5.586846e-06	6.6837606e-06
u	0.0050020055	0.07686531	0.47292078	0.26443014	0.09273983	0.06921753	0.014954524	0.0017074007	0.0014098353	0.000546481	1.8005783e-05	3.9000875e-05	7.535999e-05	4.659494e-05	2.7308888e-05
e	0.010956727	0.02170962	0.0980069	0.26936695	0.47101697	0.014670983	0.029615095	0.083043896	0.0013495595	0.00022508751	1.2764474e-05	7.5474045e-06	4.6550917e-06	6.652004e-06	6.51976e-06
n	0.0024850857	0.0116536375	0.07267698	0.44198605	0.34754297	0.03422974	0.07572372	0.010476474	0.0023291882	0.0007590509	8.524107e-06	2.2833676e-05	3.1408974e-05	1.6524647e-05	5.7753474e-05
t	0.014435115	0.023240557	0.040540338	0.16518448	0.14447923	0.4067535	0.1275924	0.009950723	0.033902254	0.020427153	0.0016085303	0.0014117359	0.0014361716	0.0005448567	0.00849287
u	0.015607829	0.101835094	0.15343778	0.13275914	0.11216699	0.18355861	0.2009972	0.051520023	0.021435391	0.0073663504	0.0051095197	0.0038549767	0.0038706753	0.002524658	0.003955745
t	0.0062579	0.009228392	0.015865615	0.34448254	0.26802385	0.24258518	0.05847137	0.027635979	0.018665444	0.008601671	5.0867486e-05	8.671979e-06	3.456824e-05	2.1121166e-05	6.6840075e-05
ò	0.0062167943	0.009626652	0.014505629	0.25040445	0.16282682	0.27497417	0.1815028	0.0217116	0.023780536	0.029364461	0.0017773096	0.001263318	0.00083325093	0.0005699183	0.02064233
g	0.008229653	0.0113940695	0.026633522	0.12755747	0.20463921	0.08957428	0.18303686	0.18603848	0.11501389	0.047533322	0.000116895164	1.8601184e-05	4.8204154e-05	2.8542208e-05	0.00013694754
r	0.0004650124	0.0032944174	0.013402627	0.09455908	0.22800978	0.057776704	0.32855007	0.030238029	0.12143915	0.11945284	0.001158966	0.00053448766	0.00054875965	6.312821e-05	0.0005069303
a	0.0046413094	0.014345727	0.016651483	0.059573997	0.041224636	0.06903242	0.39380234	0.18311302	0.1505153	0.05831606	0.006151618	0.0013138022	0.00043919252	0.00032166918	0.0005573686
z	0.009388233	0.009720597	0.010561965	0.10372196	0.045208413	0.08276707	0.18981017	0.19686605	0.25797027	0.08930334	0.0037292738	0.00034409898	0.00010762736	0.00011080687	0.00039005393
z	0.0018355622	0.002891534	0.0042687505	0.019134747	0.022649137	0.08772716	0.24848951	0.05632096	0.25972447	0.24540684	0.034090348	0.003969695	0.0016784375	0.00047650107	0.01133633
a	0.0022982624	0.009026642	0.013465551	0.013011203	0.025754327	0.04131177	0.19377711	0.08170128	0.25888616	0.22124505	0.094756626	0.027958939	0.004917951	0.0029590423	0.008930194
m	0.0052900854	0.0054332125	0.005903259	0.043180425	0.012608072	0.011995365	0.051024128	0.12734313	0.377591	0.32075307	0.032101333	0.004587096	0.00081633346	0.0004693492	0.0009041607
à	0.00039991707	0.002648668	0.004234616	0.006492849	0.014112047	0.023473894	0.11543188	0.058673337	0.21567309	0.422154	0.10112737	0.022567509	0.0074922084	0.0012641457	0.0042545707
i	0.0054994025	0.005697318	0.007704918	0.05583328	0.017209891	0.0083076265	0.02962208	0.084257126	0.32586026	0.45135996	0.006041612	0.0013581032	0.0005271125	0.0003204185	0.00040089173
è	0.00078883575	0.0014454474	0.0055388026	0.015914751	0.01726413	0.002357958	0.06075142	0.1196885	0.2909501	0.3081321	0.099814765	0.059605755	0.0134458495	0.0019707687	0.0023308424
n	0.0070069525	0.00824323	0.020280534	0.04004178	0.023934096	0.009821049	0.025209295	0.055887807	0.16770102	0.60958385	0.020251881	0.0036518567	0.005777842	0.0016728772	0.0009359288
a	0.0015580743	0.0077042067	0.009146126	0.015749754	0.010814816	0.004710124	0.040027358	0.078889936	0.2881314	0.3127966	0.16590135	0.052824046	0.003892753	0.0012448995	0.0066085686
n	0.009389231	0.009776032	0.010578606	0.060463816	0.015773594	0.010487824	0.013741241	0.023143524	0.11358325	0.23977958	0.12977089	0.23384976	0.07384087	0.047510475	0.008311318
g	0.00015954352	0.0015246415	0.0031852033	0.0034822943	0.005317248	0.0017782901	0.013875134	0.008145861	0.11331309	0.22478849	0.42088717	0.1504878	0.030368848	0.008841817	0.013844605
r	0.0011352809	0.0026445875	0.013831462	0.024372768	0.049760234	0.0019631225	0.021687908	0.04206231	0.07181443	0.0767342	0.16291608	0.1866634	0.21419261	0.05255379	0.07766786
à	0.00040661782	0.0028574767	0.005030814	0.004129967	0.008607232	0.0058471467	0.012569815	0.00640516	0.054000624	0.14098245	0.3255286	0.28330573	0.113153614	0.019286653	0.017888073
m	0.007839999	0.007969034	0.010065537	0.07133515	0.017148463	0.008597853	0.015148183	0.036868967	0.20533338	0.445609	0.0829394	0.043406915	0.02696126	0.020110846	0.00066597294
m	0.00035898277	0.0011258913	0.003750068	0.0055243047	0.0054901764	0.00050930417	0.00755371	0.013757729	0.03007462	0.045255814	0.23706633	0.41672072	0.20352373	0.021193568	0.00809503
a	0.00069982046	0.00081846537	0.0016326774	0.010275743	0.0064450908	0.00080138847	0.0042990716	0.017510833	0.044313278	0.057262745	0.18630417	0.34497282	0.2843499	0.01396079	0.026353203
u	0.0025962612	0.0027919852	0.0035102598	0.030431503	0.009695568	0.0028209644	0.0050590085	0.01368341	0.042706005	0.055384666	0.05891323	0.28635684	0.30067897	0.15019709	0.035174217
