 	avete	cucinato	le	verdure	</S>
e	0.99657863	0.0020980441	0.0005817739	0.000398743	0.00034285185
m	0.9854533	0.01355521	0.0005948135	7.4460215e-05	0.0003222391
a	0.679997	0.29973963	0.011750291	0.00018969172	0.008323361
r	0.61397135	0.3726335	0.011981857	0.00058348995	0.0008297368
è	0.12638439	0.6499285	0.0565974	0.0005890153	0.16650067
s	0.16769749	0.74955547	0.07568438	0.0012225279	0.0058400743
s	0.1742964	0.7918819	0.030232716	0.00052750175	0.003061471
a	0.11997961	0.19005875	0.66849405	0.005286788	0.016180769
t	0.039163567	0.035428546	0.9079418	0.0048589795	0.012607044
o	0.06532267	0.09462139	0.78509676	0.0060137785	0.04894541
t	0.02666685	0.01051261	0.94274294	0.00809369	0.011983923
a	0.018343547	0.015754567	0.8839476	0.019243008	0.062711224
l	0.02337224	0.026448857	0.89954656	0.03215808	0.018474301
à	0.01717911	0.012375252	0.66831106	0.2061042	0.09603042
c	0.053618766	0.33308595	0.22294176	0.38583502	0.004518493
h	0.051754586	0.0575856	0.60086805	0.09197473	0.19781703
a	0.041428376	0.06712008	0.8001694	0.010692652	0.080589436
n	0.0067162695	0.008727931	0.23888667	0.46907002	0.27659905
a	0.01107781	0.011211268	0.3080059	0.30791777	0.36178726
</S>	0.013691087	0.013140423	0.29471382	0.24648248	0.43197215
