 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.9901844	0.002932183	0.0030428704	0.00040120562	0.00042647673	0.0015396806	0.00033826116	0.00020119837	0.0005250386	0.00017011541	0.00023854329
m	0.97679275	0.022096515	0.00043820436	0.0002307331	5.702718e-05	6.615123e-05	3.126328e-05	4.74596e-05	5.944735e-05	0.00014708632	3.3365453e-05
à	0.62231135	0.36619735	0.005862161	0.0026084292	0.0004934457	4.923841e-05	0.0008659912	0.00024822296	0.0007544034	0.00047224737	0.00013709186
n	0.18028043	0.81010455	0.007564316	0.0015427959	0.00012432296	0.00016746818	1.1647334e-05	1.3928325e-05	4.5786266e-05	0.00012414454	2.061874e-05
a	0.4490424	0.47750634	0.026051754	0.014868289	0.006264906	0.0029238411	0.0074843583	0.006261382	0.0059108604	0.00058764085	0.003098214
m	0.0840725	0.656268	0.23827788	0.021086935	0.00016515213	5.672137e-05	1.5482467e-05	4.7460344e-06	1.3955159e-05	3.6036698e-05	2.5733211e-06
u	0.061276045	0.45713374	0.40039116	0.071195915	0.0074413884	9.2061106e-05	0.0014485904	0.00035911886	0.00051568495	7.648302e-05	6.980342e-05
c	0.03426513	0.1967631	0.54649967	0.21254624	0.009055792	0.00019098901	0.0003298047	0.00010386567	0.00019065944	5.1734485e-05	3.0900278e-06
e	0.050662193	0.06917746	0.45952004	0.38254339	0.028831495	0.0013004313	0.0046068607	0.00081727817	0.0023217876	9.3234055e-05	0.0001258646
o	0.012703643	0.09282948	0.30297607	0.5442726	0.045921925	0.00050848536	0.00051924697	7.4769356e-05	0.00016081188	2.9297249e-05	3.726461e-06
c	0.0053585595	0.02293299	0.34709498	0.5173093	0.10210639	0.0012784103	0.0018499976	0.0007553707	0.0012555467	1.5592579e-05	4.2830165e-05
i	0.108663164	0.12132485	0.13150531	0.33509398	0.19878745	0.029138768	0.043830257	0.005280395	0.014541902	0.00021470446	0.011619215
ù	0.008532963	0.058766875	0.1453326	0.50474983	0.2650112	0.010755958	0.005790557	0.00029374514	0.00072183844	2.8680099e-05	1.5723297e-05
r	0.007493981	0.027453873	0.027794132	0.30003884	0.6249188	0.0009044822	0.010638222	0.00017059817	0.00049517123	1.10964975e-05	8.080689e-05
i	0.04545574	0.050830398	0.08984171	0.4849033	0.25489056	0.00569132	0.063240476	0.002667525	0.001619569	0.00015598076	0.00070343225
m	0.01739373	0.027679157	0.022923872	0.07114139	0.37773618	0.30187297	0.16711453	0.011471015	0.0023842284	6.447139e-05	0.00021849456
u	0.00086545007	0.004020445	0.015955234	0.10625152	0.42705357	0.076743394	0.3418576	0.014464634	0.011561494	5.028773e-05	0.0011762826
e	0.006149363	0.042282052	0.026406394	0.08709584	0.304028	0.403661	0.12067343	0.0066241887	0.0023286731	6.8326866e-05	0.0006826926
p	0.0011629062	0.009844384	0.013825647	0.046474192	0.27228037	0.18541013	0.42877796	0.030729353	0.010548502	7.203828e-05	0.0008745784
ì	0.0035245323	0.005922362	0.008892601	0.016354471	0.07745812	0.045472693	0.7693652	0.033817865	0.018159255	8.570954e-05	0.02094715
t	0.008568867	0.022459598	0.013766081	0.03707617	0.11337429	0.090780474	0.61889136	0.0896207	0.004736801	0.00019690546	0.0005288115
t	0.00443635	0.014677648	0.014897552	0.02038696	0.05566578	0.051296234	0.725736	0.09534754	0.0145522505	0.000440348	0.0025633469
a	0.008423216	0.06006431	0.029360797	0.07303924	0.11531217	0.055433348	0.49662417	0.094779916	0.047295507	0.0061842045	0.01348306
n	0.011339839	0.010676837	0.0154737765	0.019711094	0.041914973	0.23054832	0.31892046	0.30682215	0.025303772	0.008595977	0.0106927445
e	0.000603552	0.0018513161	0.004951602	0.008423537	0.019119479	0.029636962	0.60936856	0.27916363	0.031224903	0.0024702784	0.013186216
m	0.0051085474	0.006807562	0.007333526	0.011270328	0.018740918	0.11523626	0.09566353	0.64405423	0.0677083	0.0130352555	0.015041496
à	0.0008049688	0.0027476754	0.003980071	0.0060584918	0.01453767	0.022921797	0.3721142	0.43660972	0.08290533	0.034799453	0.022520542
i	0.004632348	0.010063789	0.007547608	0.016033165	0.029181693	0.059346076	0.13076164	0.6574455	0.07234182	0.009655416	0.0029908915
s	0.0007182053	0.006402912	0.005493699	0.010220792	0.013349355	0.01911889	0.06844284	0.51119375	0.30431947	0.045786638	0.014953332
i	0.0029878635	0.009110883	0.012636371	0.01410851	0.016000848	0.017746897	0.09000031	0.61285496	0.17904696	0.027178647	0.018327663
n	0.002662458	0.0034113328	0.0050216326	0.008313248	0.012836852	0.056751654	0.026431426	0.2946722	0.40305898	0.08308402	0.10375621
G	0.00080514443	0.0010040939	0.002291859	0.0038424134	0.005550855	0.003796998	0.048660394	0.15421003	0.24068138	0.51249874	0.026658082
r	0.00031677203	0.0030547513	0.0030395587	0.0047440077	0.0064237216	0.0059376354	0.023479184	0.09894786	0.62186944	0.06893437	0.16325274
è	0.0010282611	0.0038733478	0.006630228	0.009921162	0.014643814	0.010782278	0.05676176	0.12413648	0.54996985	0.06611853	0.1561342
c	0.004169986	0.014339288	0.0074721617	0.017975867	0.02799458	0.04715621	0.038938865	0.12757829	0.40440583	0.26585194	0.044117026
i	0.0013552917	0.0030839692	0.0066894963	0.008499527	0.009552311	0.007891634	0.034853417	0.09955568	0.53702885	0.2018015	0.089688346
a	0.00272429	0.013200423	0.006534992	0.016689112	0.02387814	0.03978599	0.02612366	0.06754929	0.51531416	0.066427045	0.22177288
</S>	0.0015334073	0.014696941	0.010970927	0.018354999	0.020478256	0.022101875	0.021522224	0.03163885	0.29256904	0.17258859	0.39354482
