 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.99438924	0.0012052127	0.00053375517	0.00049922767	0.00021431908	0.0002103759	0.00043786663	0.0021947403	0.00031515153
a	0.9313362	0.04020695	0.004761034	0.006932214	0.0065288623	0.007373439	0.0010402233	0.0011534852	0.0006676271
t	0.9189437	0.080379635	0.00029595903	6.100829e-05	0.00011547688	3.4467255e-05	6.3359985e-05	7.225587e-05	3.4214685e-05
r	0.13337906	0.8538676	0.0028203884	0.0029848358	0.0020910283	0.0019288851	0.00035494784	0.0005598548	0.0020134351
a	0.24251218	0.7503167	0.0027732002	0.00072033686	0.000594473	0.00067192136	0.0006067369	0.0007105352	0.001093993
v	0.44200492	0.5560532	0.0016177603	7.024767e-05	0.00011779854	1.3063723e-05	3.1811203e-05	7.3616124e-05	1.7563427e-05
ù	0.06429158	0.92709625	0.00270665	0.0023197117	0.0011632728	0.0009784373	0.0002670611	0.00054242945	0.0006346492
d	0.115860745	0.7446434	0.13879098	0.00037980409	0.00024631733	9.406071e-06	1.26010045e-05	4.3823777e-05	1.2985886e-05
i	0.058093015	0.73914677	0.19029582	0.009099471	0.0018852053	0.0012199772	0.000121851095	6.671288e-05	7.123818e-05
a	0.06998365	0.15224558	0.7738898	0.0027520696	0.00096949196	3.1538104e-05	9.2201386e-05	2.248171e-05	1.3304763e-05
p	0.02100091	0.07425587	0.8936373	0.009685208	0.001293095	4.378056e-05	5.6250534e-05	9.376341e-06	1.8245737e-05
l	0.021037178	0.17960748	0.730955	0.061927456	0.0036419728	0.0012500462	0.0003491427	0.0005764433	0.00065517565
è	0.074340895	0.15216218	0.52778035	0.21037327	0.025422217	0.0071290242	0.00026975345	0.00028511364	0.0022372564
o	0.039762087	0.067357965	0.8484565	0.03526619	0.00870912	0.0002990514	2.4525543e-05	2.073088e-05	0.00010383922
n	0.004782864	0.013319464	0.6332089	0.31648317	0.02602909	0.0056302836	0.00031910432	2.1162014e-05	0.00020604729
ò	0.012393245	0.040047873	0.3143587	0.591179	0.03784581	0.0028328246	0.00028576452	0.00032096048	0.0007357369
r	0.015757762	0.02686736	0.12163959	0.7102993	0.11985145	0.004713117	0.00014150256	6.6574336e-05	0.00066333
r	0.012621979	0.03424218	0.24971713	0.5053851	0.17530818	0.019821605	0.0015248846	0.0007819242	0.00059699995
i	0.005499138	0.019094782	0.13169813	0.49146777	0.27008197	0.06370654	0.011199692	0.0025144315	0.004737521
a	0.02869743	0.029915625	0.06109778	0.2268266	0.52629876	0.10767853	0.0137085505	0.00070283934	0.0050737928
è	0.0053852606	0.006298842	0.013478552	0.108462624	0.26421914	0.5698057	0.027189605	0.0035391648	0.0016211435
r	0.01378897	0.019420387	0.029989976	0.22923398	0.26915324	0.40742874	0.022155423	0.007017901	0.0018114349
k	0.0038611894	0.017940452	0.041665092	0.25138828	0.5292926	0.1348889	0.0153616555	0.0018089939	0.0037927888
u	0.0043161735	0.012078856	0.051724195	0.17920421	0.41088316	0.21783018	0.056357495	0.021935586	0.0456701
t	0.022611275	0.023220057	0.02729949	0.04484431	0.2619092	0.40199214	0.19207585	0.0034127482	0.022634901
t	0.0010384688	0.0032822667	0.012824296	0.037079297	0.16430204	0.7029481	0.062223665	0.003182323	0.013119467
e	0.005773549	0.008527552	0.037656914	0.06382603	0.17163055	0.46379012	0.17685427	0.012268403	0.059672676
g	0.019253813	0.02065459	0.021798838	0.029852934	0.11371639	0.29293528	0.4336106	0.009850757	0.0583268
r	0.00033728505	0.002116024	0.004675506	0.019281402	0.059636537	0.7042535	0.11475363	0.046261698	0.048684325
a	0.0017536922	0.017327238	0.014240595	0.03317959	0.053345922	0.49464294	0.332159	0.022874216	0.030476747
m	0.012956721	0.013170192	0.015027719	0.01123167	0.03940178	0.18903734	0.5459995	0.042185083	0.13099
m	0.00038844693	0.005473053	0.0060778908	0.011107174	0.015962098	0.23458476	0.6379941	0.073936895	0.014475527
è	0.0036377707	0.01929467	0.055133734	0.049785927	0.0523332	0.3041755	0.26155752	0.06113406	0.19294755
n	0.0030477499	0.004063112	0.014202902	0.020887518	0.026474373	0.1625617	0.63493496	0.1300908	0.0037369654
a	0.003062959	0.013346724	0.022796853	0.025293821	0.03273945	0.18890603	0.57685244	0.045722213	0.09127952
s	0.0057319854	0.005842765	0.006683072	0.006605524	0.0107066445	0.050201356	0.4109129	0.27846387	0.22485185
i	0.0015284783	0.0073656854	0.0132109495	0.015044823	0.01892147	0.10966908	0.5686978	0.17460248	0.09095924
n	0.0029842246	0.003112293	0.0038361691	0.0039463774	0.0068858406	0.027959684	0.17536773	0.3433573	0.4325504
ì	0.002612533	0.011176068	0.012425776	0.016612563	0.021711726	0.08411015	0.3321032	0.3359228	0.1833252
t	0.0028265733	0.003160145	0.0067562456	0.008698578	0.016875677	0.03962302	0.11896331	0.73973817	0.06335824
t	0.0042720935	0.013955451	0.019775162	0.028064027	0.042296506	0.09034153	0.16577932	0.305233	0.33028293
a	0.0026335572	0.003740993	0.015947001	0.020760048	0.033129647	0.10162407	0.24890198	0.17052999	0.4027328
</S>	0.0034956087	0.004020962	0.004253303	0.004329254	0.005613274	0.01750518	0.09883136	0.4928287	0.36912236
