 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.8846907	0.088986225	0.003090929	0.004615091	0.003680787	0.0018128798	0.0032298928	0.0008405422	0.0024730368	0.0015804431	0.0010258139	0.0025610763	0.0014126103
ù	0.99479383	0.001785817	0.00089686585	0.00089111057	0.0005357257	0.0003542143	0.00011306641	2.566468e-05	1.2400431e-05	0.00016063833	0.00011723547	0.00024677094	6.658728e-05
r	0.6401137	0.3456552	0.010255844	0.0034205504	0.00016185742	1.6838834e-05	0.0002483914	4.0514265e-06	3.833738e-05	3.947498e-05	4.717879e-06	2.342355e-05	1.7559834e-05
u	0.83907026	0.14163682	0.0067555346	0.004881546	0.0012711657	0.00092008314	0.00068093796	0.0005842754	0.0003636429	0.0030283625	0.00023603419	0.00037192524	0.00019943324
k	0.08677075	0.88080436	0.024046822	0.007812649	0.00032410567	3.0910232e-05	0.00015705448	2.2052416e-06	8.720511e-06	1.934848e-05	3.0758279e-06	1.7017961e-05	3.1245122e-06
a	0.118073255	0.8094468	0.040099524	0.018884083	0.006049204	0.0012374393	0.00051860843	0.00090293074	0.0002842104	0.0035962956	0.00022193386	0.000401836	0.00028393124
s	0.118578486	0.33563283	0.240132	0.25028715	0.05272043	0.00097299065	0.0013668302	1.6202612e-05	1.2895889e-05	0.0002421927	5.451696e-06	2.8412236e-05	4.1441303e-06
ì	0.07237966	0.35134682	0.2231268	0.13502303	0.16582842	0.010476314	0.002894799	0.016084066	0.0014811466	0.012042541	0.002762579	0.00299705	0.0035568033
t	0.09502822	0.19940355	0.08883927	0.26608983	0.28458634	0.04269792	0.021418933	0.0003036321	8.791787e-05	0.001360694	1.073889e-05	0.000121693076	5.1287076e-05
a	0.042859618	0.124793686	0.18020168	0.47193763	0.1552702	0.010229522	0.0015319663	0.0057238988	0.0008990039	0.0019065847	0.0028026958	0.0011019695	0.00074148446
m	0.030558746	0.03450412	0.029449958	0.098258615	0.27469042	0.519951	0.009720071	0.0015284138	1.9918463e-05	0.0012695192	6.629424e-06	3.6623293e-05	6.018685e-06
i	0.0010665562	0.008096358	0.038766194	0.13395077	0.64075845	0.15240785	0.0014870195	0.012561929	1.5704421e-05	0.01037275	0.00024687764	0.00015379969	0.00011576407
a	0.009972888	0.01713425	0.024545781	0.03600878	0.2345484	0.6211959	0.042981807	0.011279605	4.0031755e-05	0.0021736627	3.420615e-05	6.313821e-05	2.15675e-05
f	0.0018135529	0.0036321476	0.008542164	0.030013798	0.27824372	0.65745777	0.0065866704	0.009645238	1.8748553e-05	0.003723464	0.00013866775	0.000118008786	6.601946e-05
