 	avete	cucinato	le	verdure	</S>
m	0.99657863	0.0020980441	0.0005817739	0.000398743	0.00034285185
a	0.97949445	0.01645417	0.0026244032	0.000102318016	0.0013246436
r	0.4523159	0.5329547	0.01304467	0.00077119836	0.0009134926
è	0.1799583	0.7435405	0.027899127	0.00066258054	0.047939498
t	0.20153247	0.76102394	0.034583833	0.0005478551	0.0023119245
s	0.18666907	0.7965297	0.013394099	0.0005181904	0.0028890048
a	0.17077573	0.29072544	0.51594687	0.0060978825	0.016454047
t	0.09529598	0.104655325	0.78282386	0.004974334	0.012250581
o	0.102450326	0.19255671	0.64159614	0.00309765	0.060299072
t	0.06046203	0.02233121	0.89607835	0.007562273	0.013566149
a	0.027477968	0.024665581	0.8496831	0.013028697	0.08514458
l	0.032616794	0.036641423	0.89220625	0.024563784	0.013971728
à	0.016643338	0.011362944	0.79456854	0.095096104	0.0823291
c	0.046925593	0.3305352	0.32454666	0.29430008	0.0036924784
h	0.043071765	0.04659101	0.70344776	0.0442768	0.16261268
a	0.033199497	0.052901935	0.8606945	0.0061325445	0.047071528
n	0.006515681	0.008636261	0.28178045	0.4582914	0.24477625
a	0.011677316	0.01155327	0.38863662	0.28347942	0.3046534
</S>	0.015252517	0.0150029035	0.31108907	0.26429942	0.3943561
