 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.6682285	0.15436012	0.14075807	0.0033945052	0.0019224791	0.0015402819	0.0016020308	0.0012421334	0.0011408097	0.00086868095	0.00041311677	0.00049290125	0.01202454	0.009365364	0.002646412
t	0.94080776	0.05800994	0.000592527	0.00013025435	9.688576e-05	3.4897104e-05	2.02819e-05	1.0354467e-05	1.39160875e-05	7.848116e-06	1.924461e-05	6.993236e-05	7.258456e-05	8.931051e-05	2.420352e-05
t	0.89385676	0.050171122	0.006446094	0.01362534	0.0073341583	0.005440827	0.0037206202	0.0027286047	0.0047093844	0.0026794854	0.00084923505	0.002635399	0.0032927822	0.00089866505	0.0016114496
è	0.7277003	0.18464969	0.017830541	0.006969117	0.0062837033	0.0038787199	0.0036577894	0.0048666475	0.005578266	0.004817423	0.0040129325	0.015537215	0.0072655263	0.0023232128	0.0046289223
d	0.10184804	0.89414793	0.0036709001	0.00011605736	6.38563e-05	2.1809712e-05	8.113588e-06	4.311897e-06	1.41003975e-05	4.374277e-06	6.0159678e-06	3.0192903e-05	2.1238378e-05	2.5276724e-05	1.7796308e-05
e	0.28539675	0.62645423	0.068126336	0.006181186	0.003515023	0.0019748572	0.0032899033	0.0006348244	0.00021618152	0.0003934293	0.00021465696	0.0002937742	0.0025454087	0.0005589186	0.0002044831
c	0.032106478	0.90221834	0.06454519	0.0009362137	8.967368e-05	2.8621414e-05	7.7087e-06	1.3967434e-06	6.559694e-06	1.7980195e-06	1.3222864e-06	9.860301e-06	2.2032686e-05	2.147963e-05	3.320074e-06
i	0.07162569	0.813184	0.10877042	0.005270445	0.000385694	0.00018096657	0.00023207268	5.0830662e-05	1.9249512e-05	2.9087969e-05	8.675458e-06	1.7911232e-05	0.00014871615	6.515642e-05	1.1046046e-05
d	0.043781795	0.25495952	0.6889829	0.011805089	0.00029338343	9.812566e-05	1.8524031e-05	5.7567186e-06	6.7753854e-06	6.5006925e-06	3.2972414e-06	7.245845e-06	1.7583234e-05	1.070557e-05	2.7503334e-06
è	0.04574499	0.4514403	0.47822663	0.021109601	0.0013816741	0.00053311023	0.0005062456	0.00027247675	4.5931298e-05	0.00012301374	2.7180815e-05	6.24584e-05	0.000412915	8.363909e-05	2.9732246e-05
t	0.016733475	0.11657077	0.70916426	0.15669017	0.0005932639	0.000118275944	1.1926266e-05	4.2087345e-06	3.235008e-05	7.2576718e-06	2.9842263e-06	3.143951e-05	1.8007833e-05	1.5367877e-05	6.3214643e-06
s	0.222365	0.44468868	0.17280887	0.07001672	0.033758357	0.009400711	0.012350634	0.009059193	0.0035397976	0.006643872	0.0028692875	0.0021431171	0.004858793	0.0030374264	0.0024595095
a	0.18319425	0.09034961	0.13181253	0.14804135	0.14699231	0.033756908	0.027729196	0.032191522	0.013426415	0.020186368	0.027741976	0.0134428535	0.06861359	0.046125773	0.016395401
m	0.031690184	0.12808777	0.556799	0.2655412	0.016588125	0.0007952152	0.0001753959	8.2864186e-05	8.955193e-05	2.629743e-05	7.724399e-06	5.17656e-05	3.952945e-05	1.5400512e-05	1.0100568e-05
o	0.008062783	0.01308154	0.5217588	0.4199287	0.027150646	0.003019879	0.0027426586	0.0016256751	4.8345766e-05	0.00026851587	8.5371044e-05	4.141468e-05	0.0016716529	0.00042288098	9.118867e-05
n	0.030183977	0.03486949	0.18790951	0.5681204	0.1593472	0.017202856	0.001046481	0.000852185	0.00022874615	7.098383e-05	4.947992e-06	2.444278e-05	0.00011269227	1.7097349e-05	8.924317e-06
a	0.020641936	0.018399537	0.18278421	0.51192665	0.18481016	0.0217663	0.012048771	0.027189594	0.003994527	0.004269745	0.0014029103	0.0007085328	0.005950656	0.0023362928	0.0017702301
p	0.021047695	0.022986792	0.057347506	0.18870743	0.5958185	0.10471865	0.004420747	0.0034051987	0.0009878748	0.000207642	7.397708e-06	3.1550477e-05	0.00027348223	2.1717602e-05	1.7850602e-05
à	0.012738275	0.0133127505	0.0938515	0.42495972	0.3729476	0.025532695	0.0151118385	0.022264352	0.0020913319	0.0029163354	0.00034339895	0.00013780648	0.008261793	0.0022485696	0.003282023
m	0.008693174	0.01403467	0.027471462	0.088221036	0.638635	0.19709446	0.017886868	0.0068408814	0.00059473695	0.00023409705	1.1828146e-05	1.7457642e-05	0.00021646277	1.5823778e-05	3.208353e-05
e	0.003557561	0.0031348544	0.054576837	0.28743687	0.41927212	0.104935065	0.03670581	0.07699515	0.002698355	0.0020140372	0.0002768645	0.000103154845	0.0072413813	0.0006565418	0.00039539277
s	0.006938475	0.007449	0.015728189	0.037366346	0.46799284	0.36413828	0.053215936	0.031987328	0.012629547	0.0015553383	5.6454584e-05	9.349761e-05	0.0006461603	2.9477116e-05	0.00017319608
i	0.008739174	0.007009519	0.022830194	0.1295556	0.6143189	0.10028855	0.027840668	0.0555953	0.010413917	0.0051709036	0.0016457578	0.0007930873	0.011159287	0.0031988148	0.001440366
t	0.0072230627	0.0073881634	0.009679309	0.012673155	0.15055607	0.41121504	0.20664889	0.11944008	0.055999145	0.015900148	0.00047524908	0.0002058385	0.0021243724	0.00016017287	0.0003113076
