 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.99334234	0.00149659	0.001033623	0.0011877797	0.00027474706	0.0010363369	0.00035632745	0.00089554186	0.00037683212
a	0.9220649	0.04183692	0.005179065	0.005175917	0.005154659	0.006589628	0.0058562486	0.0072154165	0.0009272818
m	0.92472076	0.07445717	0.00022908347	0.00031994891	4.4190714e-05	5.0278253e-05	3.3910448e-05	0.00011861844	2.600354e-05
à	0.45318225	0.5400716	0.0044731833	0.00048432717	0.00012836189	0.00079607056	0.00021879356	0.00048394414	0.00016140436
t	0.07291939	0.89813846	0.028274901	0.00039053833	5.8037243e-05	4.0797244e-05	2.8112177e-05	0.000120761295	2.8857055e-05
i	0.1911458	0.7300661	0.062847555	0.0033824814	0.0029776	0.0033630633	0.0020186915	0.0025695509	0.0016291135
è	0.12106101	0.1524651	0.72473586	0.0011885926	0.00026940234	6.063322e-05	2.316991e-05	0.00018660947	9.660056e-06
n	0.030113304	0.5257452	0.42880654	0.012478927	0.001743345	0.00011769088	0.00027288438	0.00018946582	0.00053259556
a	0.07421649	0.33844832	0.4743312	0.09461444	0.009817473	0.004226875	0.0015539029	0.001516133	0.0012751884
p	0.024968736	0.029672919	0.9214138	0.015756406	0.0074648606	0.0002902988	2.4605652e-05	0.00037286288	3.5629586e-05
r	0.0068691485	0.082360186	0.7261553	0.1403992	0.028740482	0.0073805135	0.0008878798	0.006041237	0.0011660624
à	0.07115427	0.14569642	0.2870022	0.23567413	0.22283441	0.02053427	0.0035865437	0.004634043	0.008883749
m	0.02348124	0.062044214	0.58297056	0.2496304	0.06943684	0.008048926	0.0016065062	0.0012480218	0.0015333768
a	0.004253907	0.025417687	0.21250787	0.33739257	0.3254967	0.082550116	0.0036281506	0.007017098	0.0017358861
n	0.029273419	0.035154577	0.27431974	0.07834857	0.5340128	0.041096974	0.002372434	0.003661621	0.001759859
a	0.006865448	0.027321905	0.04318499	0.25435743	0.50974715	0.13259923	0.0054747476	0.012400091	0.008048978
s	0.021544501	0.022404019	0.08206124	0.039521813	0.5183416	0.27576673	0.032585524	0.004317826	0.0034567127
t	0.003036561	0.017566798	0.022795808	0.10151481	0.3926769	0.40589082	0.020651583	0.023348076	0.012518731
u	0.007390226	0.053421605	0.085759096	0.105817586	0.25712717	0.36823025	0.028085219	0.069265634	0.02490315
d	0.016015552	0.020227721	0.035640787	0.033136632	0.24341463	0.2198006	0.3847865	0.030579992	0.01639759
i	0.00065242255	0.003693949	0.0048563937	0.0143288355	0.0668367	0.79151124	0.071739234	0.033128336	0.013252979
è	0.0084462445	0.012760387	0.092760146	0.02672898	0.24267125	0.16037767	0.39068025	0.04216032	0.023414744
t	0.0041852198	0.008549039	0.047317848	0.012376092	0.036189288	0.60911673	0.19635668	0.08395056	0.0019585404
s	0.0033457442	0.01210059	0.015031582	0.019475834	0.07874743	0.5110803	0.13714232	0.18959384	0.033482358
i	0.00321124	0.0057189437	0.03845066	0.021734647	0.07149618	0.13722725	0.13609982	0.41065374	0.1754075
è	0.0031057014	0.0039136233	0.0058515538	0.004436645	0.011010027	0.03706418	0.7851047	0.08806373	0.061449964
n	0.0014972156	0.002624457	0.01829546	0.0035539544	0.007811247	0.083127335	0.46624255	0.4069399	0.009907873
a	0.0010551665	0.005339621	0.008896174	0.009327081	0.02292132	0.11036331	0.38762328	0.3702934	0.08418063
p	0.0033932268	0.0037020333	0.007196699	0.0041210507	0.010471778	0.013924795	0.6046171	0.17777865	0.17479464
r	0.00012759233	0.001411592	0.0017472325	0.002524639	0.0018983665	0.04158273	0.28881627	0.5449124	0.11697925
à	0.00025273082	0.0034704488	0.004438918	0.0060163	0.004179064	0.03376828	0.44087824	0.37978485	0.12721123
m	0.007672582	0.007917604	0.021450106	0.009676525	0.031745076	0.05055359	0.4372565	0.19888003	0.23484804
a	0.0010912303	0.0052616447	0.0080085555	0.0076676523	0.0085256975	0.018813096	0.21740457	0.4978901	0.2353374
</S>	0.002958477	0.0032272723	0.015146383	0.004787975	0.020738963	0.014716262	0.14922243	0.09780983	0.6913924
