 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.9760212	0.002771657	0.005595063	0.004646969	0.0012496584	0.0021468534	0.0037816884	0.0037870838
n	0.75121355	0.06787194	0.16500278	0.005709002	0.0075063915	0.0011043798	0.00081323204	0.00077870255
è	0.08929875	0.39414874	0.45526466	0.033103712	0.021413893	0.0014068225	0.0018897981	0.0034736388
r	0.023849051	0.13002874	0.8259092	0.017834717	0.0009943132	0.00067312794	0.00019447265	0.0005163678
k	0.049849097	0.5210411	0.4115251	0.01305448	0.0021119113	0.00094379927	0.0008963784	0.0005782119
e	0.048145313	0.10539646	0.80003923	0.044242073	0.0013701435	0.0006714856	8.906639e-05	4.6185094e-05
s	0.03571772	0.098707035	0.8069678	0.056390703	0.0018467536	0.00025289066	7.9743695e-05	3.7303653e-05
e	0.043567706	0.06285952	0.82093674	0.05661676	0.013414568	0.001505978	0.00081179774	0.00028699954
s	0.074124604	0.09495275	0.40849254	0.40064383	0.020412752	0.0011920062	0.00011050754	7.107276e-05
e	0.01282071	0.034573607	0.25616723	0.5563095	0.13474946	0.0023093456	0.0017206789	0.0013494536
s	0.07414741	0.089515306	0.15427083	0.47933677	0.19077191	0.010988984	0.00046769265	0.00050117826
e	0.0036346498	0.009451214	0.03553428	0.45267588	0.49371424	0.002313096	0.0015332868	0.0011433939
t	0.06773109	0.0898042	0.11875106	0.2205683	0.3541451	0.14251633	0.0031901568	0.0032937187
t	0.0014589889	0.003289256	0.008950236	0.12519404	0.85425466	0.0040126503	0.0013080649	0.0015321054
à	0.009523435	0.013937964	0.05045151	0.07369561	0.83249974	0.011877644	0.0050274264	0.002986747
s	0.016451327	0.026085077	0.038167045	0.075988136	0.19829947	0.6040394	0.032932263	0.008037315
t	0.014971081	0.011257703	0.023970349	0.08113408	0.80568665	0.045166947	0.011714976	0.0060981936
e	0.017460296	0.012542184	0.02785953	0.023536213	0.6331152	0.16541469	0.082609914	0.03746205
a	0.0019072421	0.0042278883	0.005284742	0.00727946	0.017721605	0.82039136	0.12456449	0.018623194
n	0.00012437212	0.00028107403	0.00082637434	0.0013334786	0.030992502	0.647864	0.31091064	0.0076676374
k	0.0037948622	0.005344827	0.009157701	0.066971086	0.12696087	0.18886645	0.5520073	0.046896897
ò	0.007899853	0.006616806	0.009585871	0.014330159	0.094878994	0.35294288	0.3328406	0.18090487
r	0.00062435714	0.0020731024	0.003622323	0.0051116566	0.014850613	0.40402338	0.46191004	0.107784525
a	0.0031807034	0.008909491	0.014061475	0.03960297	0.12965238	0.42221346	0.30101392	0.08136566
m	0.0022486635	0.0029844162	0.0031706565	0.003179615	0.003934203	0.15402363	0.63854074	0.19191816
a	0.00073961425	0.001042445	0.0020478829	0.005085639	0.025328143	0.068783134	0.84364	0.053333063
r	0.0009919096	0.001978082	0.0028148298	0.002576302	0.008764168	0.12400873	0.6980378	0.16082817
è	0.0035302145	0.003947916	0.004656618	0.008240328	0.0312506	0.03335754	0.7466775	0.16833934
o	0.011200739	0.010576947	0.012907025	0.011441342	0.05969543	0.14039354	0.66636056	0.087424345
</S>	0.007972966	0.004397393	0.014070896	0.0075212135	0.03641588	0.14402202	0.46194515	0.32365456
