 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.8180033	0.120797835	0.02940288	0.022800893	0.0018741125	0.0012790525	0.0006786075	0.0007669369	0.00063466077	0.00083659624	0.000427771	0.0011956912	0.0013016552
n	0.6787209	0.24520858	0.062643126	0.0063832235	0.0016030472	0.0011217012	0.000696077	0.002638157	0.0002500389	0.00021277927	0.00019096852	0.0001610618	0.00017033821
ì	0.050185416	0.18530917	0.58956313	0.1357938	0.029500436	0.0033140273	0.000829571	0.000978898	0.00072589633	0.0010010502	0.0008020046	0.00091552804	0.0010810404
c	0.018729847	0.07339484	0.45612496	0.4271062	0.02365398	0.00061957247	8.4034415e-05	5.151693e-05	1.3789018e-05	1.782955e-05	6.415783e-05	6.06368e-05	7.863894e-05
h	0.037651055	0.19708112	0.623825	0.12666784	0.011439116	0.0016718288	0.00076776213	0.0003973368	0.00016815394	8.151425e-05	8.329402e-05	0.00013288735	3.3089284e-05
e	0.029054994	0.15008324	0.3102842	0.4796655	0.026825594	0.002792984	0.00042382153	0.0003038014	0.00018397972	6.4197106e-05	9.3506234e-05	0.00013285936	9.1369606e-05
n	0.01460404	0.019732073	0.45385763	0.47437686	0.036629584	0.0006862829	1.3514181e-05	2.288408e-05	5.0160897e-06	1.3950523e-05	2.203269e-05	3.0369987e-05	5.703158e-06
d	0.007493782	0.017697742	0.23680855	0.5832377	0.14610215	0.0033100205	0.0009859286	0.00096036226	0.00089033257	0.00031720198	0.00054377055	0.0007400435	0.0009123563
i	0.022205776	0.026847538	0.16860966	0.51423967	0.23058097	0.03440917	0.0018162336	0.00030905724	0.00022262149	0.00024212453	0.0002388634	0.00016077784	0.00011751086
s	0.0022275215	0.006268885	0.034782603	0.33292806	0.5939256	0.02965983	7.0201444e-05	4.3041655e-05	1.0273535e-05	2.5691297e-05	2.1428372e-05	2.9771918e-05	7.090122e-06
ò	0.014271174	0.014802558	0.04562989	0.20429222	0.6463422	0.063333005	0.001843909	0.0012483344	0.0012580863	0.0006092815	0.0009768247	0.0020510312	0.0033413824
n	0.008230148	0.0057209455	0.01543845	0.023815904	0.4082278	0.5379523	0.00050802727	6.81114e-05	3.3897516e-06	2.3071213e-06	5.9225363e-06	1.9976575e-05	6.653186e-06
t	0.0204962	0.03459378	0.0631791	0.22465442	0.59330744	0.039477028	0.018156812	0.0017714695	0.0013524723	0.0010797839	0.00059546536	0.0007094651	0.0006265625
a	0.04779212	0.1241586	0.066939205	0.16086684	0.3021445	0.1718359	0.07744259	0.008048638	0.008519973	0.013829561	0.005243736	0.007566377	0.0056119426
o	0.004544987	0.0049335086	0.022266394	0.031184748	0.26628298	0.6269089	0.042791292	0.0008479432	3.7684564e-05	1.4448552e-05	3.8899976e-05	8.367323e-05	6.4573476e-05
a	0.00038614013	0.0006627243	0.0014499746	0.0052737817	0.23346224	0.69927186	0.054912798	0.0035662402	0.00055470574	0.00020464082	2.3028593e-05	0.00011644681	0.000115444345
t	0.0013870009	0.0035257305	0.0068743266	0.021789704	0.25192344	0.6098395	0.08500299	0.013979727	0.0040692757	0.0010547049	6.998321e-05	0.00024503804	0.00023858868
r	0.005458599	0.005850679	0.010215035	0.012436006	0.086591065	0.3990372	0.3986556	0.0471328	0.011093842	0.0015830245	0.0007454189	0.0035544601	0.01764624
e	0.011813676	0.0124077825	0.018495813	0.021274699	0.086948276	0.41052184	0.28416324	0.096055545	0.026016202	0.0024374241	0.0010667798	0.0048082573	0.023990499
f	0.0015575871	0.002353238	0.0087561775	0.009615996	0.022909796	0.17201003	0.61166346	0.16111551	0.008376841	0.00040989858	0.00013956867	0.00060135924	0.0004905051
f	0.012102593	0.012177457	0.012938825	0.014892996	0.058065	0.20064212	0.51929134	0.07534601	0.028327264	0.008247678	0.0009334768	0.0074707097	0.049564525
ò	0.010820638	0.011264172	0.017121082	0.018816747	0.054182485	0.17886934	0.22864841	0.20962182	0.1724298	0.019293714	0.0026533443	0.017628001	0.058650397
m	0.011357756	0.009730731	0.012932092	0.013922316	0.03138823	0.1705909	0.41668072	0.27412912	0.052939694	0.0037142755	0.0006416101	0.0012849923	0.00068751007
m	0.00064953614	0.0015651812	0.0050816783	0.0067854626	0.014925787	0.04469971	0.36249384	0.31237674	0.22103591	0.026084173	0.00068988797	0.0018285896	0.0017835103
u	0.0019866466	0.0067164106	0.0062447186	0.015668502	0.05200761	0.14304522	0.3974495	0.24273163	0.11437331	0.006462107	0.0017019872	0.0024054893	0.009206908
o	0.0014234675	0.0027331437	0.0055101058	0.0063141207	0.012903382	0.05776634	0.34671813	0.38621935	0.13793093	0.030814938	0.0026768837	0.0040937536	0.004895427
n	0.00028232404	0.0008498181	0.0020085769	0.0055929758	0.025072979	0.045713115	0.118460834	0.26842383	0.3953354	0.092338726	0.025959158	0.014655588	0.0053067687
ì	0.002904158	0.00330408	0.007888	0.009015744	0.027846292	0.039932303	0.106030166	0.2707945	0.3335959	0.14105794	0.01651227	0.01968297	0.02143572
c	0.011060513	0.012502365	0.016017962	0.023888696	0.08102241	0.1720021	0.06773695	0.20673405	0.26858348	0.11832114	0.00818868	0.012471052	0.0014705088
h	0.0003749035	0.0009084574	0.002947745	0.0038796093	0.007714748	0.008453636	0.03419396	0.1393239	0.3594813	0.35406795	0.038209617	0.031927697	0.018516365
a	0.004127493	0.009865885	0.0059678797	0.014954704	0.037850976	0.048342817	0.07281381	0.18831587	0.36790404	0.19958769	0.021918803	0.010256243	0.0180938
p	0.00054284	0.0006582546	0.0025492504	0.0028430158	0.0061498284	0.0110318335	0.055747595	0.035377923	0.22892728	0.40848425	0.1377013	0.08567111	0.024315499
à	0.0005651857	0.0012880517	0.0010207671	0.0018005046	0.003403036	0.00488092	0.004935903	0.016549643	0.13715014	0.6505114	0.030410087	0.08681355	0.060670856
r	0.00065066875	0.0013311589	0.0036722436	0.0048193363	0.014264475	0.04301673	0.051988218	0.072064094	0.18080762	0.35179636	0.09064711	0.16566643	0.019275576
o	0.0015441205	0.0035206904	0.007671856	0.008813641	0.010240852	0.010527565	0.012456551	0.019809488	0.12539886	0.48589534	0.10749329	0.12267655	0.08395117
n	0.0019034152	0.0025109225	0.003143428	0.0031815649	0.0034496717	0.004917765	0.036450878	0.013676636	0.059792925	0.14829907	0.29679826	0.31131753	0.114558
t	0.00037598892	0.0012622604	0.003387103	0.0054014297	0.008071757	0.0086365715	0.012764336	0.017932802	0.09050012	0.4032207	0.16981399	0.20945263	0.06918036
a	0.0012866013	0.004518287	0.005317903	0.012576974	0.03608078	0.049746655	0.039702486	0.038247783	0.050760575	0.4024625	0.14288844	0.09378956	0.122621514
m	0.00013711884	0.00023090762	0.00087439443	0.0009315477	0.0013125596	0.0021270178	0.013755422	0.0054277508	0.017490212	0.044191375	0.32232112	0.50146645	0.08973418
e	0.00014296366	0.00031200817	0.00037328564	0.00064219994	0.0017668401	0.0026398436	0.0017209477	0.0028621445	0.012703061	0.23578453	0.15644471	0.46464795	0.11995948
m	7.79686e-05	0.00013897737	0.0004994335	0.00056727097	0.0011013176	0.0036148303	0.0094302	0.008089013	0.015108974	0.02403633	0.24168503	0.5400692	0.1555815
e	0.00035016818	0.00048823448	0.0007799573	0.0009827601	0.0024833402	0.003589905	0.0023448523	0.0032750312	0.010855203	0.13567564	0.13829716	0.53006303	0.1708147
a	7.495917e-05	0.00013839532	0.00048962916	0.0005983212	0.0015273045	0.005302271	0.0092022205	0.008534233	0.011815896	0.014194408	0.19362192	0.58167595	0.17282452
</S>	0.00014394903	0.0006921453	0.0013057508	0.0034911726	0.0076447437	0.008970914	0.008801677	0.00878039	0.014764688	0.01853781	0.19634335	0.5247818	0.20574157
