 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.99114347	0.003341828	0.0005807924	0.0007350766	0.0004114943	0.00037141866	0.00043425665	0.0012237616	0.0013366515	0.00042124093
s	0.9600705	0.03759688	0.001746152	5.8652e-05	0.00013610936	6.9027796e-05	5.3702177e-05	6.547317e-05	9.2749055e-05	0.00011081611
e	0.69543463	0.2644075	0.008815872	0.008272798	0.006376097	0.0055107684	0.006026701	0.0030520377	0.0009668762	0.001136698
l	0.3831669	0.6131217	0.003473561	6.0345777e-05	3.0719602e-05	5.756491e-06	1.1444819e-05	4.0651943e-05	7.724145e-05	1.1669257e-05
a	0.15471147	0.8265143	0.00806154	0.0044646733	0.0024088116	0.0012781578	0.0013323188	0.00041811907	0.0001525518	0.00065805693
n	0.38389805	0.37934968	0.23350596	0.0029180574	0.00012258638	2.0807243e-05	2.940766e-05	6.706944e-05	7.591524e-05	1.2405724e-05
a	0.07814102	0.80490553	0.07139218	0.019381428	0.0032533885	0.0036921948	0.0028883247	0.0063360306	0.0028416885	0.0071681426
v	0.07768322	0.10974948	0.79723805	0.015121231	0.00013187675	1.7005721e-05	8.680937e-06	2.542038e-05	2.082363e-05	4.2756924e-06
r	0.09454135	0.37772027	0.32406998	0.17083515	0.006673469	0.0044978736	0.0027905328	0.008123096	0.004267107	0.0064811734
ì	0.11244833	0.07715374	0.3786652	0.40426135	0.018048448	0.0020382754	0.0009573392	0.00065000425	0.0011788474	0.004598501
k	0.036663122	0.04220167	0.64215225	0.27520815	0.003455485	0.000112401416	1.21009325e-05	1.1450859e-05	7.633771e-05	0.0001070396
o	0.035168692	0.109460555	0.63154674	0.21040736	0.007916782	0.0028495742	0.00075069873	0.0009083164	0.0005417271	0.00044955383
a	0.046043467	0.040740028	0.12669276	0.5938675	0.18946074	0.0028666712	9.044539e-05	3.3723503e-05	9.695216e-05	0.00010773454
f	0.0033122841	0.005780476	0.10761052	0.7618947	0.113272935	0.006160545	0.00086496613	0.00021199597	0.0006768138	0.00021474973
ù	0.007327186	0.009170039	0.063925125	0.47374487	0.34350777	0.072628245	0.002867105	0.002706715	0.014244786	0.009878103
r	0.028949311	0.040713772	0.111242756	0.42854923	0.32950443	0.051512726	0.0047963364	0.0007443742	0.0029785135	0.0010085546
n	0.009820364	0.026285227	0.10449958	0.5133762	0.27241147	0.057340644	0.0038319028	0.002965164	0.00754364	0.0019258354
o	0.014927699	0.029801564	0.083802424	0.19648454	0.25294316	0.20474775	0.072525345	0.0387582	0.08550414	0.020505216
k	0.018627932	0.016828714	0.02331544	0.048862785	0.45761204	0.38142762	0.04177737	0.0036060452	0.0033880298	0.0045540496
a	0.00046624203	0.0023147808	0.0103475265	0.052784063	0.3562067	0.3902012	0.026848966	0.033836264	0.10973531	0.017258959
k	0.009013029	0.008703768	0.012311439	0.036097974	0.20287272	0.57473266	0.12649883	0.013627167	0.010388218	0.0057542394
a	0.0018861747	0.0043987134	0.01052286	0.029524392	0.19418246	0.44541246	0.03852434	0.06796028	0.17894852	0.02863974
n	0.0076724477	0.007764091	0.011500412	0.039303556	0.13036096	0.4864495	0.24190027	0.04230741	0.02386558	0.008875779
n	0.0013909965	0.0024609994	0.006030482	0.021283545	0.10585249	0.5458709	0.06828785	0.10190622	0.12257482	0.024341723
i	0.0018984249	0.011135113	0.03185044	0.03928937	0.054426335	0.20414771	0.17807533	0.13353057	0.2936152	0.05203154
u	0.0035593475	0.0030645316	0.004809993	0.01286196	0.05631427	0.35300198	0.40204313	0.11537286	0.032206498	0.016765473
n	0.00015458853	0.00036699424	0.0030358632	0.008597647	0.031847503	0.27502415	0.336573	0.19404636	0.1435776	0.0067762258
r	0.00076642	0.0017612176	0.004256866	0.013037328	0.02274144	0.16094504	0.08551914	0.23528935	0.46196234	0.013720792
ù	0.0005109374	0.0014908202	0.0019303	0.0025263706	0.00476931	0.045228455	0.07351892	0.30137378	0.5421527	0.026498485
s	0.006985073	0.007007737	0.009072353	0.026699455	0.062274475	0.18307118	0.29721075	0.2639123	0.07902368	0.06474301
t	0.0010588036	0.008863623	0.011711948	0.014632311	0.022047533	0.103968255	0.20840378	0.2255281	0.3423375	0.06144811
i	0.0019040292	0.0039538806	0.011427777	0.025253955	0.028327966	0.061448786	0.1283742	0.16157787	0.35483298	0.22289848
k	0.0046627563	0.0044758166	0.005326457	0.010154651	0.02460889	0.07797698	0.1859221	0.258714	0.11301826	0.31514004
o	0.0001116337	0.0005349286	0.0016639687	0.004813508	0.008679894	0.0354359	0.07711667	0.43993175	0.36255118	0.06916059
k	0.0031949226	0.0029880162	0.004504107	0.01405184	0.029178897	0.05001537	0.1017809	0.24595226	0.15888101	0.3894526
a	0.00020571057	0.00043110418	0.0006663577	0.0013450016	0.0022952198	0.007899075	0.014498871	0.40216362	0.537664	0.03283108
l	0.0031379028	0.002997163	0.004361236	0.013994788	0.027310511	0.043995816	0.07721865	0.31272763	0.15346853	0.36078778
ù	0.0002924548	0.00056775816	0.00072755315	0.00090527453	0.0010368092	0.002819892	0.006562867	0.32843277	0.6314374	0.027217235
</S>	0.0052805822	0.0057806172	0.008395598	0.0339064	0.054065038	0.07165061	0.09084067	0.44028258	0.11628275	0.1735152
