 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.98988974	0.005596209	0.0012236242	0.00060169067	0.00081727415	0.001134366	0.000737068
t	0.9179375	0.04336135	0.013947413	0.011908235	0.008393289	0.0022684087	0.0021837752
e	0.8710561	0.09905085	0.004551011	0.009301455	0.0038983352	0.0011503269	0.010991953
k	0.30947313	0.69034815	0.00012134638	4.5855604e-06	1.6921886e-05	2.5251074e-05	1.0566889e-05
a	0.1802464	0.807159	0.0073883594	0.0010916116	0.0006291636	0.00035431754	0.0031312176
m	0.16565247	0.82328445	0.010975602	9.406171e-06	4.1283278e-05	2.9230707e-05	7.4889613e-06
m	0.24086152	0.7155596	0.04011855	0.0018844699	0.00095898384	0.0003617616	0.00025514583
è	0.22757629	0.14276797	0.57024044	0.042353004	0.011179631	0.00021474775	0.005667951
n	0.07136391	0.57257146	0.35357955	0.0009673119	0.00034607205	0.0003732511	0.00079844304
i	0.21863553	0.25656193	0.507517	0.011459543	0.002967538	0.00068046304	0.0021779845
s	0.09342663	0.23400275	0.6637131	0.008291312	0.00041722335	3.604569e-05	0.000112876514
t	0.0076922895	0.046196155	0.9061529	0.037996154	0.0009360212	0.0003539565	0.0006725029
o	0.0276269	0.19254747	0.589758	0.17531179	0.006548799	0.005166465	0.0030405163
g	0.08791952	0.17310308	0.49468523	0.23260376	0.010295565	0.00022009661	0.0011728661
i	0.0062809	0.16851264	0.40083683	0.380206	0.03690952	0.00162954	0.0056245835
a	0.022881925	0.5244738	0.12671041	0.25482807	0.061580773	0.0008006579	0.008724427
r	0.011444868	0.16178112	0.20390038	0.57856226	0.04126319	0.0005906512	0.002457572
d	0.010637388	0.048876483	0.116870634	0.7126236	0.05724887	0.012013304	0.041729722
ì	0.015231187	0.32487804	0.04714372	0.18100336	0.35298476	0.023315674	0.055443283
n	0.015755275	0.120504916	0.2030473	0.61335856	0.04460707	0.0017399642	0.0009869717
o	0.011469394	0.02988559	0.109545544	0.7842309	0.05972541	0.0033849447	0.0017583142
s	0.015161696	0.02338676	0.02366868	0.47703132	0.4424425	0.0061827735	0.012126347
t	0.0018106883	0.01376495	0.036792964	0.46256357	0.46520025	0.012288834	0.0075786402
o	0.00438308	0.050333127	0.055984475	0.2315975	0.6180409	0.023616273	0.016044594
c	0.007855411	0.012268392	0.012252162	0.23028183	0.6138729	0.060434386	0.06303494
ì	0.00036866235	0.0069087585	0.0138300285	0.13494284	0.4418992	0.31031865	0.09173177
p	0.009569951	0.033292122	0.040481206	0.13660732	0.6980854	0.06391406	0.018049877
o	0.0033102322	0.012935726	0.018949473	0.09425784	0.71267104	0.111157574	0.046718087
</S>	0.006552352	0.010659255	0.011139534	0.07727852	0.20713097	0.37460217	0.31263718
