 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.34507033	0.5767468	0.038885504	0.007916116	0.0037821345	0.0019592259	0.004706164	0.0019833122	0.0019829292	0.0020477003	0.001959393	0.0019563169	0.0019732895	0.0025737134	0.0018381884	0.0028367606	0.0017821202
ò	0.54274935	0.041213594	0.1947037	0.06513063	0.089161344	0.0036078382	0.002182689	0.0069382857	0.002616179	0.0085337525	0.0018108637	0.0023828747	0.002901942	0.0052738055	0.005333125	0.015552317	0.009907699
t	0.88573617	0.10735391	0.00332693	0.0016647632	0.00026438126	6.5478904e-05	0.0003115202	8.3713494e-05	4.501239e-05	8.3340776e-05	5.325611e-05	4.334405e-05	4.6812132e-05	0.00011894309	0.00015764659	0.0004938188	0.00015104644
t	0.22403714	0.2975358	0.11307584	0.021827502	0.09704285	0.015508318	0.004244511	0.04674432	0.029385347	0.043072	0.026983356	0.028908858	0.022082128	0.004407681	0.011637706	0.011771484	0.0017351608
e	0.15819995	0.39173687	0.2512114	0.015518381	0.040807396	0.013820404	0.0076273466	0.017159369	0.010270342	0.019833883	0.009249362	0.018145274	0.01820786	0.0035520587	0.011945753	0.004583202	0.008131191
o	0.59256643	0.39770055	0.0073428624	0.0008098626	0.0008735888	4.3432123e-05	0.00010931681	3.423714e-05	2.7691885e-05	4.763757e-05	2.8435847e-05	2.2208866e-05	2.1937674e-05	4.864589e-05	8.2513194e-05	0.00020644328	3.419028e-05
G	0.107424214	0.8248881	0.06177076	0.0010478272	0.0042430223	8.523382e-05	0.00012483216	5.623649e-05	5.488701e-05	7.891325e-05	3.1122472e-05	4.4595512e-05	2.4218358e-05	1.9345845e-05	2.297764e-05	6.158637e-05	2.2142904e-05
i	0.004844671	0.018845605	0.15658547	0.09654238	0.16512534	0.07321302	0.06989967	0.147037	0.04337064	0.07137404	0.02401903	0.016631426	0.015520143	0.008084002	0.017151264	0.036698632	0.035057668
u	0.10852779	0.85404694	0.03189681	0.0011461296	0.0040361485	5.5412787e-05	7.8097546e-05	1.7666474e-05	2.4096207e-05	1.9179264e-05	1.46596885e-05	1.5533944e-05	1.3318704e-05	1.6343585e-05	2.408828e-05	5.556112e-05	1.22186675e-05
v	0.037512258	0.13777156	0.17667034	0.024808533	0.038531393	0.13470791	0.020187087	0.09160044	0.074328564	0.11848424	0.03373827	0.045001816	0.008649702	0.0013420645	0.0059437794	0.012915419	0.03780667
à	0.037912287	0.00825094	0.017788947	0.008615044	0.030249117	0.030574065	0.03775929	0.13734606	0.09624585	0.14796624	0.038530026	0.063211516	0.07876592	0.055549227	0.014741436	0.10156992	0.09492418
n	0.0736607	0.6944273	0.1867737	0.013586838	0.030860322	0.00028494126	0.00014275611	2.0593287e-05	4.617433e-05	2.231325e-05	1.692656e-05	2.0169897e-05	1.9229701e-05	2.0095345e-05	2.6650863e-05	5.436382e-05	1.6902863e-05
n	0.050933603	0.026774552	0.1865035	0.0076971366	0.03428343	0.03491839	0.01754528	0.08085034	0.07618421	0.09692468	0.06448371	0.0804968	0.08348796	0.047463477	0.032199513	0.064989835	0.014263601
i	0.10035449	0.17997274	0.27850488	0.06983683	0.09907763	0.10275495	0.061377306	0.02330695	0.02159577	0.023211872	0.008538505	0.0076736566	0.004056955	0.0011732439	0.007324358	0.0015679015	0.009672015
ì	0.03444584	0.16548388	0.5657764	0.09066068	0.1313442	0.010507585	0.0009030555	6.3892774e-05	0.00036965642	8.343176e-05	6.002033e-05	8.4418854e-05	4.036232e-05	3.22576e-05	3.9149392e-05	5.508642e-05	4.998042e-05
r	0.0050660674	0.014013691	0.88954455	0.022567887	0.054370802	0.009002937	0.0033248267	0.0006626041	0.00022152366	0.00026728117	0.00015761169	0.000111889065	2.2093429e-05	8.43277e-06	8.438012e-05	0.00027020724	0.00030312221
t	0.09466931	0.14628233	0.45293534	0.07046754	0.123918146	0.0372711	0.015523162	0.013195731	0.012401143	0.010108669	0.00805299	0.0037614366	0.004458913	0.0030304245	0.0019095978	0.00074863015	0.0012655328
e	0.08814596	0.10307839	0.12696922	0.07967279	0.099191554	0.14436989	0.12425538	0.02936182	0.04146285	0.037612595	0.020296028	0.011872955	0.020243132	0.03273854	0.016697904	0.009629555	0.014401468
è	0.021865034	0.0473899	0.26742065	0.32545722	0.21906583	0.106381506	0.010113783	0.00026268823	0.0011329609	0.00013935017	0.0001061529	0.00017822861	8.20696e-05	1.705489e-05	3.3555236e-05	9.6565054e-05	0.0002574696
s	0.012542646	0.018368674	0.372871	0.13782953	0.2514821	0.14771605	0.040797327	0.008183134	0.0019702087	0.0020402495	0.0009890194	0.00035125314	0.00015078558	9.348246e-05	0.00038571484	0.0022310086	0.0019978664
s	0.02278871	0.071648784	0.23493488	0.20207751	0.29966027	0.073075145	0.035363663	0.010921104	0.012662926	0.009982956	0.0071942573	0.005236517	0.005839571	0.004378724	0.0018104652	0.00094323355	0.0014813406
u	0.04273138	0.054307275	0.057679784	0.062347446	0.0943929	0.19109672	0.17888887	0.040738933	0.059681606	0.06803909	0.021949222	0.014159973	0.025075981	0.038751535	0.020569215	0.0081856055	0.021404384
t	0.009046509	0.020355847	0.04566032	0.29368356	0.318935	0.26119763	0.035394587	0.0017617696	0.009487006	0.0010057819	0.0003880202	0.0007185508	0.00029343387	7.175975e-05	0.00010680839	0.00038103104	0.0015123981
o	0.0007095756	0.005608951	0.026870241	0.19561899	0.3121283	0.28547558	0.13597189	0.012755013	0.0076665324	0.0047016228	0.002045471	0.0017753539	0.0019339636	0.0017386727	0.00075882085	0.0005235509	0.0037175028
v	0.010418707	0.012829168	0.011416332	0.04202769	0.06880859	0.744629	0.06980536	0.007238291	0.02301898	0.004104104	0.0025015185	0.0014627216	0.00027929578	0.00010642692	8.4934494e-05	8.395587e-05	0.0011848696
r	0.0004922872	0.0022043425	0.008495226	0.10726424	0.36749995	0.20851626	0.20467065	0.052553184	0.024686417	0.010425163	0.0012975844	0.0010472583	0.0013764598	0.0012228461	0.0002259997	0.000553792	0.0074683917
à	0.0020821667	0.00909563	0.019078337	0.080210716	0.13635094	0.26186398	0.3379887	0.08743036	0.020273656	0.023216583	0.0058741244	0.0021954323	0.0036938363	0.001552361	0.0005346646	0.0019697095	0.006588801
i	0.007103208	0.011047602	0.013727047	0.12587336	0.17252207	0.4495756	0.13119239	0.0054895435	0.06820956	0.0072185188	0.0034156875	0.002578911	0.0008386835	8.695806e-05	6.202977e-05	0.00033796768	0.0007207413
ì	0.0005542471	0.0010642919	0.0018925383	0.011807087	0.02125975	0.33160788	0.16706099	0.11262609	0.11919015	0.15927407	0.04163105	0.013412807	0.012519082	0.0021566325	0.0014802747	0.0016383046	0.0008246909
b	0.0027113091	0.0050562564	0.01797682	0.027035266	0.08744332	0.42046857	0.17902647	0.08275678	0.0918388	0.05707293	0.016492683	0.004125452	0.0016702545	0.0005384079	0.0004132473	0.0038422814	0.0015311295
b	0.00063183584	0.0041817375	0.008860812	0.026718378	0.059549425	0.26672325	0.2532213	0.21561544	0.06578679	0.054979797	0.022927541	0.0073605636	0.0050377655	0.003175786	0.00052176917	0.00031207304	0.0043958346
i	0.0011186305	0.0036666135	0.008756439	0.018596368	0.029636893	0.20607018	0.40353453	0.15322872	0.040487666	0.045404315	0.022658633	0.013536883	0.017203147	0.008462656	0.0034636804	0.003632602	0.020542149
e	0.004071837	0.0049344767	0.005434568	0.011072338	0.015851889	0.2359921	0.1346553	0.08523819	0.27538726	0.11281746	0.061850145	0.031306177	0.007842652	0.0024776831	0.0009828487	0.0020930078	0.007991991
p	0.00076490093	0.001184469	0.0014804599	0.0028291286	0.004143973	0.10863854	0.05778974	0.105315514	0.25394475	0.23498131	0.11469938	0.056104716	0.036963638	0.01090953	0.004054295	0.0035977287	0.0025978496
