 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.9232379	0.020436922	0.016034635	0.0036229964	0.0042532817	0.0048558763	0.0043442533	0.01898787	0.0042263023
a	0.6516872	0.17610487	0.03505269	0.03711553	0.038289003	0.02181267	0.016240232	0.02060646	0.0030913632
n	0.9927791	0.0068617677	0.00016700337	4.391646e-05	1.1609934e-05	1.5991223e-05	2.5671856e-05	6.95321e-05	2.5406258e-05
o	0.63568306	0.34124973	0.0055704354	0.0038626275	0.0054535214	0.0023802153	0.0013341215	0.003449494	0.0010166938
n	0.3695264	0.62858844	0.0016515619	0.00013123966	2.7341986e-05	1.5026489e-05	1.0859837e-05	4.0740877e-05	8.292498e-06
ì	0.09886958	0.8160614	0.021223273	0.009076241	0.015314452	0.017641459	0.003993087	0.0053318804	0.01248869
s	0.35421225	0.6356127	0.008497115	0.0013155838	0.00026576172	2.7931652e-05	8.373783e-06	3.2943306e-05	2.7378659e-05
o	0.023423018	0.9316929	0.032922078	0.0018285735	0.0038375289	0.002690056	0.0015073048	0.001032203	0.0010663387
n	0.20902652	0.27615052	0.5087493	0.0043926877	0.0015045077	0.000101136255	3.320885e-05	3.239397e-05	9.614557e-06
t	0.009570827	0.723064	0.24352683	0.0065323757	0.008026052	0.0041552256	0.0017418663	0.0016313068	0.0017514802
a	0.16396908	0.44592845	0.2898959	0.018496828	0.014807442	0.027168851	0.0131731955	0.017770536	0.008789668
t	0.05160446	0.15907899	0.7452314	0.034636844	0.008282035	0.00092801364	8.446333e-05	9.682928e-05	5.6904544e-05
e	0.007064835	0.10848993	0.7833922	0.020261884	0.033520367	0.025949312	0.003354424	0.007383478	0.010583578
s	0.023508945	0.04809892	0.63958925	0.14267789	0.14194362	0.0038251048	0.00017581483	0.00012348537	5.705548e-05
m	0.01527186	0.093287356	0.6767952	0.05414733	0.048865285	0.024881274	0.004693581	0.035701517	0.04635659
à	0.015898153	0.060564026	0.29935852	0.119802035	0.48116347	0.018307656	0.0021137511	0.0018502472	0.0009420305
n	0.022303551	0.10625762	0.43411613	0.25372106	0.10836377	0.057880625	0.0032028737	0.011959898	0.0021944977
t	0.025766687	0.103551365	0.2727707	0.4075851	0.17009495	0.016201777	0.0014233195	0.0019355443	0.00067053817
e	0.039737377	0.037001207	0.1205558	0.17109068	0.37525004	0.18657638	0.03458496	0.023976747	0.011226792
ì	0.006934259	0.013181784	0.042951986	0.21146855	0.4201215	0.16492523	0.10243096	0.031061083	0.0069245948
t	0.015567101	0.036158625	0.0547017	0.07987953	0.48272714	0.2462831	0.019437792	0.060411397	0.0048336005
s	0.010014647	0.029318571	0.04466389	0.13688265	0.5750492	0.18085645	0.011291551	0.008110371	0.003812589
e	0.048852038	0.03651392	0.05732135	0.060259033	0.3171662	0.35391763	0.06335544	0.04356748	0.019046877
r	0.002157165	0.007909071	0.010514086	0.032490518	0.12284492	0.24485753	0.4901573	0.06343238	0.025637042
e	0.0011674439	0.0039610863	0.0046304185	0.009497876	0.10330168	0.5791162	0.17377573	0.10623921	0.018310336
k	0.0057331985	0.009182391	0.012606441	0.015268607	0.044509653	0.19924271	0.64175755	0.039956834	0.031742614
a	0.0038452575	0.00826921	0.010921645	0.00785037	0.06636724	0.39456782	0.2347053	0.2281034	0.045369703
n	0.004321926	0.004580182	0.0076410808	0.005235646	0.018756097	0.098399766	0.71389693	0.11381571	0.033352684
a	0.0025746159	0.0049366974	0.0054281023	0.0048166006	0.028237572	0.26064685	0.34396264	0.31753877	0.03185818
v	0.003856217	0.003532962	0.00711791	0.0032981255	0.014403539	0.0594419	0.6304042	0.23577394	0.04217124
r	0.0012389534	0.002315893	0.0023613716	0.0024191586	0.0060947468	0.08114588	0.26125854	0.61395794	0.029207496
è	0.0015058682	0.002582604	0.0026168018	0.00327157	0.0065266895	0.0757723	0.3289644	0.5164024	0.062357366
t	0.010317048	0.009477232	0.025777597	0.006509987	0.040258374	0.085408196	0.42439926	0.3738978	0.023954498
s	0.010497442	0.012526764	0.013269648	0.010033547	0.014787759	0.04037341	0.22213301	0.550514	0.12586443
i	0.025499864	0.010140044	0.021188071	0.0042895954	0.025382468	0.05166996	0.26867092	0.35728958	0.2358695
</S>	0.0108579835	0.0025011206	0.004284877	0.0022421042	0.006262218	0.010390334	0.16501538	0.43534645	0.36309955
