 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.9423091	0.005122852	0.043604705	0.0019238389	0.0012653837	0.00031391674	0.00068993773	0.0007467833	0.002721772	0.0013017035
l	0.991568	0.007024802	0.0007814936	0.000114515045	0.00013172143	0.000116054456	9.410018e-05	5.1046165e-05	5.1980634e-05	6.638484e-05
ì	0.8432874	0.12641667	0.009762915	0.0067698937	0.006665674	0.0014231993	0.0009958728	0.001619642	0.0009498348	0.0021089301
k	0.30344796	0.47268862	0.21855587	0.0045226007	0.0004346048	0.0001609903	2.9288496e-05	1.4366749e-05	9.927437e-05	4.6371173e-05
o	0.33631518	0.62615454	0.019845577	0.00938805	0.002713991	0.0008533817	0.0019028714	0.0016249912	0.00052519323	0.00067619653
e	0.13707264	0.29371575	0.48114643	0.08437346	0.003573584	4.5293455e-05	9.442402e-06	1.4191281e-05	4.0121733e-05	9.048959e-06
n	0.04744633	0.04531905	0.34764123	0.5397542	0.019264732	0.00015045007	0.000110219	0.00012842158	7.984204e-05	0.000105541854
p	0.037999474	0.022749877	0.023525983	0.8219239	0.08596686	0.0014742214	0.0010125868	0.001245506	0.00043967672	0.0036617843
r	0.14583053	0.031764243	0.18180029	0.43950722	0.1798548	0.0054249614	0.0028231104	0.003918968	0.0011351774	0.007940749
a	0.09290337	0.036650993	0.028870257	0.599906	0.21749014	0.004804516	0.0019226185	0.0026814016	0.0011491494	0.013621474
t	0.01815922	0.017922495	0.07461664	0.33133492	0.5577878	0.00011890271	2.8859708e-05	1.3035646e-05	6.7992446e-06	1.1265908e-05
ì	0.029491128	0.026028808	0.030766383	0.6624392	0.2129894	0.003105742	0.0024814203	0.0034719806	0.0071346113	0.022091273
m	0.014399585	0.012056832	0.057904575	0.12525778	0.78957194	0.0005534209	0.00012250594	3.8730166e-05	1.0215777e-05	8.4344414e-05
à	0.017495241	0.0073528998	0.021140207	0.47835696	0.4637215	0.007833965	0.0024211393	0.0009193535	0.0004084757	0.00035034656
i	0.014779467	0.027845344	0.037854437	0.0708636	0.8385605	0.0055583706	0.002402304	0.0010579057	0.00016160947	0.0009163784
n	0.005296174	0.003537449	0.035803862	0.12307181	0.4070471	0.22274649	0.17624973	0.020419748	0.00072359084	0.005104022
e	0.034801595	0.017920477	0.026215462	0.10310848	0.33273417	0.27995947	0.16513763	0.019532446	0.007267736	0.013322602
m	0.011611001	0.010332137	0.018462542	0.02182631	0.15174489	0.21926095	0.49492976	0.06460186	0.0023789024	0.004851667
m	0.009242996	0.0038546196	0.0116315875	0.024281958	0.072602905	0.31783015	0.3237071	0.09389179	0.09814756	0.044809278
è	0.01163255	0.0051761554	0.05279861	0.04833354	0.09073651	0.09591153	0.20408262	0.37911788	0.06053284	0.051677782
n	0.0439014	0.0250239	0.15861909	0.0781097	0.28318083	0.027728979	0.22043395	0.10951932	0.047981065	0.0055018296
o	0.028305663	0.016961895	0.030592179	0.039837282	0.07020209	0.107480355	0.5634211	0.11906015	0.015737427	0.0084018735
m	0.0056332657	0.0055920715	0.007789405	0.006884265	0.01946798	0.056658108	0.51505554	0.34918958	0.023627426	0.010102315
i	0.0006450841	0.00018020283	0.0012549048	0.0032986219	0.0073262868	0.028541593	0.28855345	0.518424	0.14069764	0.011078213
n	0.0051421123	0.0046641603	0.026223652	0.020044437	0.06622227	0.049850542	0.21541694	0.50424075	0.056899324	0.051295813
a	0.0035110891	0.002462203	0.0027362963	0.00691982	0.014216058	0.033278316	0.2272563	0.43024284	0.25638613	0.02299094
l	0.00352191	0.0034344848	0.006431034	0.0050536627	0.018927993	0.034582008	0.13025995	0.49008155	0.26905787	0.038649604
i	0.0019121814	0.0017299453	0.0018103385	0.0023892515	0.0036789395	0.0074325195	0.026477953	0.18758695	0.7352177	0.031764183
p	0.004519485	0.0044501508	0.0077185584	0.006115291	0.020771965	0.0469025	0.09434439	0.32613996	0.4188733	0.07016442
ù	0.0008731692	0.0006382007	0.0008103453	0.0013035302	0.0022506556	0.0034481103	0.010435071	0.14201678	0.7811737	0.0570504
n	0.0053518107	0.0052454746	0.02047334	0.012346732	0.04929077	0.036012657	0.068798855	0.17633492	0.55398375	0.07216172
a	0.009296291	0.0029098773	0.018742122	0.018613618	0.01891827	0.016304463	0.030446848	0.16551287	0.45819944	0.26105624
</S>	0.0031619468	0.0031323896	0.0049312245	0.003987506	0.011884183	0.04223846	0.036006182	0.063383505	0.45032978	0.38094482
