 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.84393096	0.10013017	0.025071025	0.0030614454	0.0030326613	0.0033124206	0.00079490815	0.0012786484	0.006438686	0.0031971347	0.00097270595	0.0005246251	0.0005822001	0.0006353555	0.0009675531	0.0019562563	0.00046702684	0.0008944969	0.0019749464	0.00077680376
M	0.99322575	0.0054653105	0.00062851876	7.5139025e-05	0.0001805597	7.769969e-05	2.3163471e-05	7.315869e-06	6.194044e-05	4.5226923e-05	8.491025e-06	4.954259e-06	1.0339448e-05	6.4349815e-06	4.6635396e-05	3.2918917e-05	9.674627e-06	2.1116986e-05	4.8813108e-05	1.9935358e-05
a	0.91332024	0.036738884	0.022432711	0.0145192575	0.0031042062	0.0020422353	0.00035503638	0.00081452256	0.00055774744	0.00034036976	0.00070393446	0.0002135904	0.0002304763	0.00016510654	0.00019141301	0.001325651	1.8128487e-05	0.00026759904	0.001501537	0.0011574343
r	0.49049678	0.5041827	0.004828699	6.6757115e-05	0.00014703923	7.253718e-05	2.9728966e-05	4.4742437e-06	4.5505774e-05	3.104903e-05	7.789606e-06	3.0633769e-06	7.802512e-06	2.865409e-06	2.4812112e-05	5.261711e-06	2.710352e-06	8.193371e-06	1.970854e-05	1.2417627e-05
ì	0.74535066	0.22405556	0.024368709	0.0023860591	0.0009244607	0.00033018255	0.0002101483	0.00012382903	0.00012632844	0.00010600268	0.0001279267	0.0001067416	0.00017448692	9.022794e-05	0.00010684997	0.00032903586	2.4162708e-05	0.00037218462	0.000246505	0.00043987556
a	0.3860248	0.57581276	0.036710497	0.0007750022	0.00022522823	0.0001453181	1.9217612e-05	6.1706114e-06	4.9887356e-05	0.00012230525	1.7674522e-05	2.2746353e-06	3.8256544e-06	2.5455206e-06	3.1035997e-05	7.494755e-06	2.8440265e-06	3.219583e-06	2.656207e-05	1.1210411e-05
p	0.08105292	0.90578	0.0124523435	0.00019551285	0.00027922288	9.710957e-05	1.7989676e-05	3.859572e-06	2.6013047e-05	8.158498e-06	1.48584295e-05	1.2428335e-06	3.5260275e-06	3.1251893e-06	9.778962e-06	2.2769598e-05	5.778503e-06	9.160773e-06	1.4268473e-05	2.2939616e-06
e	0.030690696	0.8818765	0.08406693	0.0012463367	0.0005358294	0.0005058333	0.00013205686	0.00015785899	0.00015051766	6.6570254e-05	0.00011485757	2.1630962e-05	5.4194625e-05	3.6109876e-05	8.9142035e-05	9.805437e-05	5.43358e-05	2.8125538e-05	3.544537e-05	3.891153e-05
r	0.05048513	0.5539154	0.39062294	0.0042061745	0.00037559972	0.00028196734	2.1120897e-05	5.365023e-06	2.9409552e-05	1.2142251e-05	1.624819e-05	7.3360934e-07	4.1324656e-06	8.8070146e-07	3.6036308e-06	6.939963e-06	8.240493e-07	1.8646513e-06	7.726532e-06	1.7066478e-06
ò	0.04530337	0.80407286	0.12143713	0.01079559	0.002745567	0.004818762	0.0016527983	0.001499178	0.0004870341	0.00034208925	0.0012455065	0.0009076314	0.0006725812	0.0008809309	0.00052688346	0.0014265714	0.00025012429	0.00012097459	0.00014814641	0.0006662591
