 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.76709306	0.08302381	0.06894855	0.013521685	0.009436876	0.030749556	0.004754241	0.007815011	0.0146572385
ò	0.7326275	0.033425122	0.1820836	0.0018029881	0.0129828015	0.012918129	0.0042391685	0.006323497	0.01359727
t	0.8392274	0.15232839	0.0078070946	0.00013844675	6.119802e-05	0.0001852246	7.83947e-05	0.00010391496	7.006358e-05
t	0.30005103	0.31886336	0.21566175	0.020286897	0.082981035	0.03709212	0.012121371	0.01083553	0.0021068847
i	0.1330065	0.2863029	0.34768105	0.07213318	0.062305134	0.047355056	0.01811024	0.009808204	0.02329776
è	0.06255851	0.8312751	0.10592613	0.00014611818	2.3921297e-05	2.9994957e-05	2.0929194e-05	1.4239229e-05	5.010347e-06
t	0.01544403	0.17713389	0.80679685	0.00036687794	5.597185e-05	1.138929e-05	6.586422e-05	1.5359545e-05	0.000109698405
t	0.08656259	0.39521897	0.44753745	0.05564042	0.0062801493	0.004455364	0.0015071668	0.00097159966	0.0018262799
a	0.06379399	0.125039	0.23475598	0.31235513	0.12148419	0.0941403	0.017089216	0.012822326	0.018519873
s	0.009185747	0.13771194	0.8326989	0.020229118	7.2513285e-05	4.4323482e-05	3.943438e-05	5.7655575e-06	1.2211553e-05
e	0.013147223	0.051707234	0.84246284	0.06726444	0.011850868	0.0080632325	0.0016714482	0.0014803522	0.0023523555
o	0.025139323	0.07009254	0.13989972	0.7632821	0.0011912528	0.0002365759	0.0001137314	1.6829816e-05	2.7853726e-05
G	0.0017834763	0.0062981686	0.061175514	0.89588994	0.033642136	0.0009219035	0.0001013985	3.2614695e-05	0.00015490678
i	0.07753161	0.08556261	0.3341215	0.031893887	0.15148751	0.29100212	0.003447687	0.006455612	0.018497437
o	0.010197843	0.033923835	0.14095044	0.7961188	0.01616871	0.0018950196	0.00045132497	5.9671074e-05	0.00023444797
v	0.012624835	0.025721991	0.06511145	0.122718535	0.492859	0.15825303	0.013814476	0.01278111	0.09611564
à	0.16829813	0.10666568	0.20347984	0.05520775	0.067966945	0.2192402	0.028463377	0.023662688	0.12701541
n	0.012553455	0.027348468	0.05277463	0.8729396	0.030466601	0.003131186	0.00037170757	3.3616194e-05	0.00038075485
n	0.03848138	0.06172557	0.066826954	0.14341249	0.2990102	0.28987628	0.04913347	0.03679719	0.014736382
i	0.015710626	0.016505597	0.021787213	0.3986329	0.31503776	0.18291143	0.01927309	0.017736342	0.012404976
e	0.0063796546	0.017196693	0.042085137	0.60235804	0.28963968	0.03340615	0.0031570739	0.0004255722	0.0053520594
A	0.00015652482	0.00026269484	0.0007744219	0.018099546	0.8302609	0.14768653	0.0005901546	0.00048664198	0.0016826281
n	0.001301618	0.0070869215	0.024294335	0.20998219	0.7003599	0.05408132	0.0007648184	0.0006730193	0.0014558916
n	0.0057661077	0.005864496	0.040496867	0.18008748	0.59842217	0.14910825	0.005281132	0.0048508337	0.010122663
a	0.0038759504	0.0040739975	0.004887116	0.07852631	0.66429263	0.17409839	0.022450475	0.022461822	0.025333276
ì	0.0014724948	0.002488104	0.006736492	0.016585156	0.42608622	0.39352182	0.07512776	0.012050529	0.06593138
s	0.00017205747	0.00046017815	0.001567758	0.0061928965	0.12648994	0.85305923	0.0038764302	0.005195978	0.0029855513
t	0.002964662	0.0045307945	0.013043094	0.06514475	0.3594846	0.4682093	0.033099115	0.021145543	0.03237819
i	0.0060938946	0.0062654177	0.006792288	0.053012032	0.26559106	0.34026054	0.100956775	0.07176499	0.14926307
g	0.0010980056	0.0022207692	0.0051205396	0.0067904107	0.044981062	0.36340773	0.36699837	0.06967941	0.13970375
g	0.0001947108	0.00022237147	0.00038290367	0.0034208253	0.07298434	0.24797286	0.35172623	0.20894316	0.11415265
h	0.0003603815	0.00047626512	0.0011266446	0.006860188	0.07219778	0.2947186	0.25213447	0.25989345	0.1122322
e	0.00056649174	0.0014337115	0.0051129702	0.008942241	0.07282319	0.26567146	0.24644132	0.34098712	0.058021486
c	0.0015224133	0.0020175867	0.002423698	0.008858644	0.011103542	0.011767814	0.35874212	0.31212625	0.29143795
è	0.00050269783	0.0007173617	0.0016995657	0.0035879938	0.027711738	0.07189545	0.16015416	0.4663543	0.26737684
p	0.0026182053	0.0032754436	0.0037760683	0.024231127	0.031232608	0.02800044	0.16244948	0.5027805	0.24163608
l	0.0013291164	0.0031317514	0.008975635	0.009156763	0.06496073	0.08946958	0.12696223	0.49892306	0.19709112
o	0.0011651363	0.0021262118	0.005045608	0.025595162	0.047155544	0.19486928	0.11891182	0.21790981	0.3872214
n	0.0020597822	0.0020855255	0.0020940087	0.0073216236	0.00886557	0.006910572	0.11500213	0.41733128	0.4383295
n	0.0023743475	0.0032776683	0.0065847575	0.016205488	0.06649785	0.064289555	0.04611143	0.4774948	0.31716412
e	0.0040335367	0.0044205287	0.0060684304	0.044552643	0.08031196	0.08009852	0.06738368	0.42835614	0.2847745
</S>	0.0020814836	0.0023640923	0.0025563089	0.007901789	0.011690138	0.011603892	0.07085433	0.524173	0.366775
