 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.9924925	0.001242029	0.0023285302	0.00033771555	0.00069954974	0.001637176	0.0003767482	0.0006932441	0.00019254799
n	0.9285052	0.052667726	0.0060656266	0.004662621	0.0026269148	0.0034528135	0.000632397	0.00070159533	0.00068514294
e	0.09635953	0.7523711	0.12941948	0.007754644	0.0050491695	0.0024369732	0.0019331314	0.0024287761	0.0022473037
s	0.34768376	0.6025883	0.043573968	0.0049250373	0.00054982567	0.00033547948	0.000116744945	0.00012433919	0.00010264751
p	0.1637583	0.54491884	0.23521486	0.013214298	0.0067437952	0.007842996	0.004501458	0.008121849	0.015683603
ì	0.17607045	0.033810575	0.6406609	0.13306677	0.007490034	0.0058088875	0.0006787311	0.0008822354	0.0015314476
c	0.12020778	0.11685452	0.67953575	0.075933516	0.005630407	0.00014510896	0.00038252363	0.00021609917	0.0010943522
c	0.014158544	0.09472971	0.8464336	0.036938366	0.006059823	0.0006072478	0.0005306121	0.00050523144	3.6823487e-05
e	0.1488385	0.04904437	0.5618388	0.2244517	0.0141953835	0.0009204766	0.0003366135	0.00027638074	9.773368e-05
t	0.012280496	0.049212098	0.07439779	0.78354424	0.07956023	0.00017666367	0.00036866864	0.00016550606	0.0002943082
s	0.016236676	0.027517952	0.35693526	0.5238596	0.07105969	0.0018800009	0.0011867589	0.000915709	0.00040837735
a	0.19380812	0.048692375	0.122146726	0.27275977	0.3058953	0.015980467	0.021920202	0.012128232	0.006668809
o	0.0026830833	0.02169461	0.07323636	0.48525372	0.41469106	0.00072690204	0.0010183408	0.00010834057	0.00058758573
s	0.0012470125	0.0020038725	0.023434842	0.3288849	0.6215688	0.016564816	0.0036557291	0.0017490402	0.0008909396
ò	0.0016504489	0.0019430949	0.039339725	0.12950225	0.8185144	0.0046444465	0.0012066043	0.00092530146	0.0022736422
z	0.0025855447	0.005998523	0.010523645	0.067478426	0.84330994	0.06364133	0.0041986606	0.001656558	0.0006074142
o	0.0034775508	0.0047004796	0.036534663	0.20857261	0.73114485	0.011585084	0.0019534994	0.0009701986	0.001061153
s	0.026499808	0.043893255	0.042454373	0.078445494	0.4398382	0.30042887	0.05355014	0.007125443	0.007764497
p	0.0027180496	0.0013332645	0.020312157	0.057758097	0.7617617	0.11626175	0.015268757	0.010620045	0.013966158
i	0.0014213836	0.0005020374	0.008368326	0.0149897775	0.232298	0.42554048	0.19395103	0.032506302	0.090422764
c	0.003475993	0.0062742857	0.01088415	0.023458198	0.15717083	0.5485182	0.21212187	0.01711825	0.020978265
c	0.0022332282	0.00055007916	0.0059389807	0.010233443	0.111937895	0.7392626	0.08399792	0.030104904	0.015740894
è	0.01414776	0.0037800476	0.041843712	0.041096162	0.10419862	0.25492898	0.19633397	0.13399552	0.20967518
t	0.0067008557	0.0076728016	0.010749044	0.034065243	0.21755186	0.45078143	0.19560616	0.074131995	0.0027405585
s	0.011794046	0.0055020135	0.028383553	0.05154776	0.19500713	0.31394243	0.25206128	0.0750778	0.066683985
i	0.007084753	0.005120845	0.006945353	0.023825372	0.050353877	0.048934296	0.2935406	0.16586787	0.39832702
t	0.0010479974	0.002167386	0.0050955783	0.0045527946	0.009733653	0.049706932	0.5255254	0.19273208	0.20943817
s	0.00071146013	0.00030248868	0.0056036673	0.008521722	0.027451368	0.11032303	0.4766689	0.2823519	0.08806543
e	0.00285289	0.0014468571	0.0097164195	0.022196796	0.035806138	0.03672902	0.40567878	0.26476118	0.22081192
g	0.0006484159	0.0013198007	0.003953752	0.003231376	0.0053765434	0.01862796	0.3849839	0.3285945	0.2532638
r	0.00036122653	0.0001165562	0.001201103	0.0021214774	0.0066939974	0.040117435	0.27984926	0.4502097	0.21932916
à	0.001221557	0.0004255208	0.005574092	0.0033270027	0.009916619	0.0443279	0.28419924	0.51725763	0.1337504
t	0.004716686	0.0042925836	0.0048923776	0.010295219	0.013910534	0.04051284	0.29927588	0.5135086	0.10859531
s	0.004492715	0.001069174	0.00456343	0.0065894313	0.007872037	0.010490085	0.14272346	0.61080736	0.21139236
i	0.0016708247	0.0010751487	0.0015952543	0.0059597916	0.008098303	0.009743215	0.16516611	0.57382625	0.23286502
</S>	0.0018072714	0.0023019484	0.0028687525	0.0038385019	0.004645744	0.012377119	0.08328694	0.37309593	0.5157777
