 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.9732572	0.008328104	0.0030176307	0.004481647	0.0018338786	0.0015814428	0.0018258947	0.0010943136	0.0012440541	0.002467291	0.0008685402
t	0.9889333	0.010647808	0.00018567908	3.5652865e-05	5.2021056e-05	2.5694994e-06	3.2964297e-05	4.105843e-05	2.5066247e-05	2.4473751e-05	1.94607e-05
t	0.86407423	0.07402191	0.03496866	0.002990699	0.0062188394	0.002186048	0.004744454	0.0026783587	0.0041870177	0.0008743651	0.0030553446
ù	0.9314189	0.025400987	0.009110958	0.0025283166	0.003952232	0.0011924588	0.0052711684	0.005613332	0.008800228	0.0015468244	0.0051645874
a	0.4799854	0.51924306	0.0005284071	8.7740955e-05	4.7226735e-05	6.7224355e-06	1.1467453e-05	2.904617e-05	1.912058e-05	2.0857522e-05	2.0949623e-05
n	0.174981	0.81047416	0.014119736	6.820816e-05	0.00016393946	2.383702e-06	0.0001209658	2.6878633e-05	1.9314128e-05	6.8492977e-06	1.6540554e-05
k	0.34043083	0.38599804	0.24466029	0.018953905	0.004555626	0.0018986319	0.0010420673	0.00047008958	0.00073121785	0.0005311501	0.0007282595
ò	0.17849457	0.23342401	0.5734689	0.0048776683	0.001721549	0.0005161181	0.0011703313	0.0005309292	0.0013785993	0.0010851633	0.0033321881
r	0.1955504	0.35586044	0.4413758	0.006663752	0.0004016837	4.3104068e-05	4.2866508e-05	2.2082608e-05	1.3637278e-05	1.1227266e-05	1.5042939e-05
a	0.09181348	0.31881934	0.56284046	0.016620092	0.0043466357	0.0022946363	0.0011514748	0.0008458543	0.000790456	0.0004204106	5.7100093e-05
s	0.093403794	0.3449405	0.33138683	0.22494754	0.0040662223	0.0009153132	0.00025733712	3.0413441e-05	1.958752e-05	1.9320569e-05	1.3164179e-05
t	0.023832602	0.07151803	0.8193597	0.0479369	0.021980176	0.0053760572	0.004479488	0.0005503838	0.001996961	0.0015714543	0.0013982843
è	0.14647482	0.21680965	0.29231474	0.27331278	0.040386796	0.009256372	0.0070424587	0.0020772247	0.006237198	0.0011743032	0.0049137133
o	0.05423507	0.07693012	0.46015564	0.3319106	0.07150812	0.0029195624	0.001981404	8.07998e-05	8.772149e-05	6.183705e-06	0.00018475973
n	0.0051498543	0.050399654	0.5837075	0.17879057	0.15102072	0.013365731	0.016116258	0.00019598543	0.00092971476	3.473858e-05	0.00028922234
m	0.01621749	0.06524149	0.10408712	0.36401224	0.27988043	0.15607741	0.011961917	0.00042204352	0.0005454947	4.0896946e-05	0.0015134094
o	0.006443983	0.041941833	0.12662818	0.6745226	0.11424168	0.016455954	0.018869318	0.00017718467	0.0004978007	4.3683805e-05	0.00017779913
l	0.0046613654	0.03362395	0.2505846	0.27242425	0.32170814	0.07873158	0.035240445	0.00020779933	0.0017976273	0.0001745479	0.00084567687
ì	0.009196986	0.027534433	0.13381062	0.07502512	0.4502081	0.18579085	0.07809924	0.003323502	0.012299155	0.001415467	0.02329643
m	0.016695738	0.0832241	0.12302878	0.10615799	0.6019479	0.04853586	0.01921829	0.0003289322	0.00041086404	2.2753233e-05	0.00042882626
o	0.002175094	0.015081291	0.022503328	0.16400297	0.3934707	0.26937062	0.1277193	0.0021111704	0.0029736564	0.00018251613	0.00040936546
a	0.0104832575	0.056696948	0.06353324	0.2829002	0.3036429	0.22005379	0.054509703	0.0052007847	0.0015184004	4.9031532e-05	0.0014117224
n	0.0026683696	0.025914919	0.036741033	0.08874029	0.38030013	0.21523838	0.2224002	0.017444614	0.009984957	0.0001526458	0.0004144586
a	0.00888682	0.015492112	0.073619254	0.01853487	0.37779653	0.05085279	0.39384016	0.027354883	0.017793627	0.0032508627	0.012578116
m	0.010076395	0.036956526	0.04843685	0.07534005	0.12825634	0.034515746	0.56200016	0.090407126	0.012971694	0.00018859262	0.0008506087
