 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.6933149	0.21343258	0.052046258	0.007253281	0.008482314	0.0064862017	0.004352514	0.0037055141	0.0046604327	0.006266013
ò	0.73651725	0.13959451	0.079742044	0.0014809561	0.005706138	0.006079861	0.0036459044	0.007449013	0.010386671	0.009397645
t	0.9229539	0.07583341	0.0007667089	5.2879357e-05	3.3408433e-05	2.6072736e-05	3.1975705e-05	6.3473984e-05	0.00015257201	8.5557556e-05
t	0.20843191	0.61108875	0.07184237	0.014449655	0.05158057	0.012383806	0.010730087	0.009183135	0.00899378	0.0013159441
i	0.114194624	0.55695474	0.18552317	0.01571179	0.03824683	0.035449725	0.023192972	0.014397229	0.00942602	0.0069028726
ì	0.4610287	0.53331465	0.0051278262	0.00013707909	5.5257755e-05	1.8590352e-05	3.0158119e-05	6.0889186e-05	0.00019189449	3.5000583e-05
r	0.020756405	0.96507084	0.013954058	5.155193e-05	6.205498e-06	2.4477722e-05	1.9185887e-05	2.6806305e-05	4.5258705e-05	4.520914e-05
t	0.2511738	0.58305323	0.12934221	0.01435111	0.0074705286	0.004746497	0.0040621883	0.002792438	0.0016337899	0.0013741788
e	0.084817596	0.41757765	0.33166245	0.06302003	0.038995467	0.018516934	0.016013527	0.014049551	0.008511425	0.006835428
è	0.070640124	0.46889687	0.45670435	0.0032869428	9.613094e-05	4.4511515e-05	3.6672427e-05	7.5016724e-05	0.000171075	4.828202e-05
t	0.00558296	0.07555512	0.91792095	0.00046091038	5.3494892e-05	3.323538e-05	3.9372764e-05	6.993077e-05	0.00017081657	0.00011309456
t	0.14657892	0.373118	0.35279965	0.0914245	0.018252458	0.005889346	0.005176033	0.0034184859	0.0020818175	0.0012606869
a	0.07895049	0.29977834	0.19283658	0.20876598	0.10424649	0.032553226	0.031423505	0.025706848	0.018028092	0.007710473
s	0.0111656645	0.065208435	0.81843877	0.10356028	0.0007726544	0.00015892259	9.652011e-05	0.00013417868	0.000337619	0.00012699205
e	0.007169362	0.04313764	0.83055055	0.09117849	0.012651207	0.0043117166	0.0036095688	0.0032089602	0.0027045808	0.0014778527
o	0.018285561	0.029947232	0.10384214	0.84034383	0.00621662	0.00047053813	0.00036436995	0.0001553757	0.00028734628	8.69373e-05
G	0.00066222926	0.0039647967	0.10613073	0.7439352	0.1330554	0.006641726	0.0029220458	0.0010677957	0.0012464244	0.00037366996
i	0.049698014	0.28899926	0.4102528	0.027249487	0.11278317	0.010517096	0.01472849	0.017990964	0.05980563	0.007975056
u	0.008294522	0.031085405	0.22655801	0.66947925	0.04957111	0.0038614923	0.003596508	0.0017604236	0.0045492183	0.0012440555
v	0.011860147	0.034221284	0.07067348	0.15507722	0.45955166	0.09557195	0.016421966	0.027006092	0.03168934	0.09792687
à	0.15048775	0.2907157	0.20250604	0.04941192	0.05487075	0.021441692	0.030930009	0.03438672	0.10353256	0.06171685
n	0.0069220695	0.013746737	0.054249935	0.8416501	0.061799448	0.011276661	0.0057444256	0.0010514592	0.0025705856	0.0009885476
n	0.049074832	0.1564104	0.064662375	0.26417366	0.25536543	0.026054816	0.054614726	0.050336845	0.06892727	0.01037961
i	0.019243637	0.023865214	0.053673692	0.41530168	0.15347724	0.13635747	0.09744434	0.027917443	0.032206748	0.040512487
e	0.0025441532	0.007662851	0.02789046	0.5768422	0.2362428	0.104393855	0.026424138	0.00538467	0.008144524	0.004470443
A	0.00022326093	0.00049989525	0.0018787506	0.061931893	0.79680425	0.077555805	0.039102826	0.008018089	0.011984667	0.0020006732
n	0.0021685923	0.0127528235	0.07184352	0.5528587	0.31012964	0.016954998	0.009173807	0.005115358	0.015297139	0.003705413
n	0.009294305	0.05385412	0.100501046	0.28633887	0.30023465	0.12718585	0.08486384	0.0065206173	0.012665175	0.018541515
a	0.005827917	0.013986037	0.03288484	0.1515679	0.31720772	0.1948133	0.15363747	0.034	0.05101548	0.045059253
a	0.00063315773	0.0014485111	0.0036567228	0.043511935	0.2672674	0.45924693	0.14409867	0.04013292	0.02904412	0.010959576
n	6.988529e-05	0.00015734106	0.0005653889	0.008172458	0.22192882	0.32052174	0.36051005	0.057986774	0.027403194	0.0026842912
k	0.0016349594	0.0043215486	0.01649682	0.032659497	0.18672402	0.19617616	0.43898085	0.06966973	0.037043594	0.016292786
ò	0.0015420113	0.002751261	0.0043154587	0.008393798	0.22189341	0.24861103	0.31348094	0.06524619	0.09715402	0.03661189
r	0.0007409211	0.0018209649	0.0038156398	0.029191133	0.056708343	0.13607588	0.39301816	0.17332843	0.15445322	0.050847344
a	0.0011102433	0.0050341683	0.016528128	0.03444674	0.10027056	0.21030101	0.40720612	0.08256544	0.09159571	0.050941814
ì	0.0042296597	0.0049821245	0.0054392787	0.02764906	0.031443737	0.19439137	0.3686407	0.23700537	0.056701906	0.06951679
c	0.0037892943	0.01206234	0.024951363	0.043903545	0.06403855	0.045320697	0.47868767	0.22577886	0.09237795	0.009089738
h	0.0004263165	0.003346913	0.0113205705	0.02035098	0.03883426	0.06689452	0.34500894	0.32278717	0.13022521	0.060805023
e	0.0014771939	0.004105344	0.008273949	0.018443018	0.053704426	0.10653081	0.42375952	0.13515408	0.13410418	0.1144475
n	0.0014642836	0.0026683554	0.003418191	0.010470336	0.01789087	0.08316085	0.09643973	0.55116117	0.12883133	0.10449489
a	0.0004770415	0.0027723422	0.007774911	0.014896932	0.05388958	0.060190685	0.25343505	0.364748	0.17395544	0.067860015
m	0.00092978776	0.001710957	0.0023028087	0.011597352	0.015626783	0.038737223	0.04975992	0.4794036	0.23692073	0.16301082
a	0.00018264703	0.0007112964	0.0014237098	0.0018577666	0.021646563	0.019264074	0.07322943	0.40256146	0.39010572	0.08901742
r	0.00067413505	0.0011933208	0.00169813	0.0125307795	0.014206873	0.024515592	0.046250865	0.40964082	0.2852428	0.20404677
è	0.0013277882	0.0017790396	0.0023119468	0.0026743351	0.023441315	0.016358433	0.032741643	0.19615543	0.6009693	0.122240745
s	0.0041525136	0.004830288	0.0057133236	0.040972516	0.043723095	0.061264053	0.071501814	0.31768578	0.31704924	0.13310738
s	0.0015295293	0.0071971505	0.00885396	0.009551181	0.018680613	0.024731826	0.037181914	0.15556864	0.49834788	0.23835732
i	0.0019016243	0.0032227691	0.0058034468	0.021696175	0.025081916	0.032610264	0.04510483	0.21490438	0.35074112	0.29893345
</S>	0.0017477039	0.002117217	0.0024116943	0.014075992	0.016388178	0.031432513	0.019150328	0.12873329	0.33596504	0.4479781
