 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.31822205	0.6734073	0.003405201	0.00081461034	0.00073508994	0.0014872187	8.633397e-05	0.00031167583	0.0007022909	0.00036629752	0.00046193178
v	0.9786855	0.020398961	0.00057398085	5.3606927e-05	8.663687e-05	5.2053732e-05	6.301128e-05	1.8539049e-05	2.4344312e-05	2.147657e-05	2.1875525e-05
ò	0.863805	0.08824578	0.04341729	0.0016065452	0.00062161963	0.0006481117	9.607782e-05	0.00035114106	0.00035546577	0.0005883221	0.00026462594
e	0.22650395	0.73301864	0.039394613	0.0009494785	7.142581e-05	1.8707513e-05	1.2861324e-05	2.41221e-06	9.119905e-06	9.859521e-06	8.988418e-06
n	0.1133777	0.6888792	0.19352776	0.0021642628	0.0014578905	0.00042597333	1.2480646e-05	3.2001102e-05	7.927612e-05	2.3807455e-05	1.9723e-05
ì	0.108143605	0.12393967	0.60956764	0.11085936	0.03990099	0.0040478385	0.00041249028	0.00039468388	0.0007254451	0.00016343534	0.0018447979
m	0.16984445	0.4034557	0.2739442	0.13496423	0.014302896	0.0032623096	4.2248375e-05	9.965754e-06	2.2949831e-05	3.2943382e-05	0.0001181306
e	0.033658955	0.057397205	0.6611005	0.16847816	0.067790315	0.010811597	9.4151386e-05	0.0003098944	0.00022780207	9.0044625e-05	4.1393458e-05
g	0.025730718	0.0429372	0.033779737	0.7508343	0.13831025	0.008183732	6.0601495e-05	9.764653e-05	2.537111e-05	2.7684067e-05	1.27303665e-05
r	0.012697394	0.06556631	0.23480573	0.38914672	0.21900767	0.07672886	0.00060919125	0.00086098304	0.00023285793	0.00012468	0.00021957244
a	0.026146367	0.028122013	0.043851443	0.04523688	0.5941722	0.2513021	0.006255333	0.0010015335	0.0011800751	0.00030616147	0.0024259507
m	0.014733286	0.012254752	0.0168553	0.11550294	0.6194375	0.22097899	0.00016626657	2.5417079e-05	8.272748e-06	9.130257e-06	2.8147828e-05
m	0.008433208	0.014086449	0.04260063	0.12417252	0.43654278	0.35853568	0.005876345	0.0037264333	0.0017990097	0.0002996713	0.003927199
è	0.033920567	0.14561468	0.053695124	0.06757707	0.17584945	0.30573854	0.14826457	0.030580161	0.0071282	0.00071249466	0.030919155
n	0.016106332	0.01912651	0.010242056	0.024115093	0.25385618	0.67440814	0.0013098271	0.00018268244	0.00028646656	0.00010856388	0.00025810517
a	0.020509247	0.027856711	0.03230504	0.09806476	0.5483552	0.25075668	0.019193882	0.0015867462	0.0007405273	0.00011996554	0.00051126484
m	0.02081281	0.014804231	0.021210972	0.047041006	0.15287362	0.6780351	0.05423415	0.008862147	0.0009506834	0.00033516882	0.00084017497
a	0.0005597053	0.0044235275	0.002979211	0.011332672	0.23239791	0.61985475	0.08855922	0.029126696	0.004520989	0.00064709614	0.005598252
i	0.015180217	0.082329564	0.018711004	0.16530702	0.3038926	0.3294779	0.03754493	0.039762802	0.0035771632	0.00039762238	0.0038191485
a	0.001697906	0.012862196	0.0045677405	0.022462897	0.1815037	0.56196284	0.113661766	0.081856884	0.014917657	0.0015868276	0.0029196108
n	0.004922088	0.044779293	0.0122342575	0.055085525	0.2106479	0.39521924	0.08801655	0.1451564	0.034604974	0.002344281	0.006989565
g	0.0053550415	0.0060686907	0.0135242995	0.005717271	0.042921476	0.15656662	0.59983146	0.10679416	0.03747055	0.0051499596	0.020600451
r	0.0036284246	0.03774737	0.011253768	0.040450417	0.08537645	0.067385055	0.20041583	0.26253435	0.18654647	0.052049767	0.05261211
à	0.011607383	0.013061529	0.01727355	0.0119522745	0.035808947	0.108354606	0.2867332	0.27544543	0.111072525	0.048626613	0.0800639
m	0.024644189	0.024188112	0.025153268	0.10753727	0.2076607	0.39628467	0.06424847	0.08534298	0.043537512	0.020364003	0.0010388372
m	0.0010838719	0.007986039	0.00281877	0.008340855	0.010295472	0.015161652	0.2539978	0.44575143	0.23046972	0.015696112	0.008398279
a	0.0013769727	0.0039472077	0.0014567431	0.011380866	0.013407297	0.023468545	0.17226435	0.3991408	0.34603214	0.0057255197	0.02179948
t	0.00340672	0.0057778475	0.003926211	0.017321035	0.021628141	0.03645477	0.027213816	0.24287611	0.5282269	0.087193824	0.025974557
a	0.0028327047	0.005066883	0.00817548	0.0043809693	0.012497946	0.01593799	0.08209117	0.44275326	0.3074706	0.10355784	0.0152351465
d	0.0027781026	0.0038286606	0.0030139328	0.0086923195	0.010563876	0.020649388	0.017349834	0.15246278	0.4498816	0.30377132	0.027008114
e	0.00040260452	0.001312476	0.0015664635	0.0012432324	0.003875861	0.0068687876	0.014490367	0.0871451	0.4296415	0.37807	0.07538362
r	0.0020956262	0.0058674496	0.002553651	0.01605997	0.020685036	0.028244982	0.021780385	0.057589106	0.4857456	0.22565222	0.13372594
f	0.0034443992	0.0035676009	0.005172399	0.0034367442	0.007978942	0.01422153	0.024672413	0.047240425	0.23227447	0.5677336	0.09025751
ù	0.00074195926	0.0015260457	0.0016673543	0.0014905052	0.0028574567	0.0047548586	0.0091533065	0.10378583	0.3773127	0.4294504	0.06725963
m	0.0062419707	0.009998953	0.006301928	0.02651727	0.027994808	0.05062017	0.044525422	0.10992706	0.33269086	0.31050634	0.07467519
m	0.0066145654	0.014930955	0.01202674	0.014850079	0.015487497	0.01568543	0.032116566	0.057139076	0.23212811	0.40559816	0.19342276
u	0.0012659363	0.013238806	0.0018703616	0.015850168	0.016175084	0.016600698	0.02628245	0.05412412	0.29664737	0.3469374	0.21100771
</S>	0.0040655737	0.009813034	0.004255576	0.02852465	0.029681452	0.04088621	0.037848312	0.0239874	0.12468473	0.2740151	0.42223802
