 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.9544887	0.024330555	0.011677054	0.0024861488	0.003661704	0.0011798085	0.00013532951	0.0004988532	0.00037200184	0.00057135004	0.0005985157
p	0.69330966	0.30504337	0.0011342989	0.00031505493	6.590003e-05	1.8902456e-05	1.14703e-05	2.0584903e-05	2.5725561e-05	2.7514481e-05	2.7622065e-05
e	0.42642522	0.55187106	0.018851064	0.0016006224	0.00020025678	3.6658028e-05	4.1192467e-05	0.00032188583	0.00020823172	0.00037268634	7.112779e-05
t	0.37673464	0.5930563	0.029248107	0.00090100843	1.5569209e-05	1.5245375e-05	6.0701045e-06	2.8493969e-06	8.131999e-06	7.3489537e-06	4.675108e-06
à	0.48786873	0.31267184	0.1479022	0.016700236	0.00942772	0.0010794085	0.0014206984	0.003473463	0.00272232	0.002926746	0.013806602
c	0.08435767	0.6544854	0.25368994	0.007216534	3.1435266e-05	0.00019247366	7.748038e-06	1.1429948e-06	4.4305284e-06	6.3035877e-06	6.8859727e-06
i	0.21200602	0.36305436	0.36731684	0.055407155	0.0017785545	0.00021801874	2.5779053e-05	9.320626e-05	4.5635734e-05	3.9682036e-05	1.4653874e-05
a	0.13912775	0.316158	0.44722855	0.08855515	0.003360996	0.0050787292	7.3585674e-05	0.00011132425	0.0001628136	0.00012448322	1.8613624e-05
k	0.040370077	0.25673488	0.64560574	0.055197507	0.0017866974	0.00019408508	5.717532e-06	3.1387524e-05	2.2492855e-05	3.1317348e-05	2.012654e-05
è	0.113878615	0.17646722	0.20681016	0.1501093	0.33144072	0.006387695	0.0033500479	0.0015409595	0.00077101454	0.00092064793	0.008323632
c	0.038402576	0.2087059	0.50957173	0.1448985	0.0851932	0.011395623	0.001113129	8.281796e-05	5.333613e-05	0.00010606367	0.00047715407
c	0.029727442	0.043795392	0.06669441	0.36057135	0.48761615	0.008437747	0.00214811	0.00072994514	0.00013560893	5.2133528e-05	9.161987e-05
i	0.070242226	0.14699323	0.15667188	0.5195661	0.04113332	0.059433322	0.0040244507	0.0014143393	0.00022198276	9.531507e-05	0.00020383149
a	0.028875949	0.042106997	0.14162539	0.26348755	0.41493228	0.10532192	0.0028046577	0.00040285863	0.000145879	0.00010783287	0.00018866816
f	0.005861997	0.017073296	0.113247246	0.09507019	0.6869614	0.062687255	0.01409224	0.0040744203	0.0003058079	0.00015099153	0.00047510304
o	0.02199226	0.041365027	0.06618091	0.025496779	0.33698252	0.026465487	0.40112975	0.057512004	0.0036433348	0.0025793863	0.016652616
r	0.01822698	0.019730842	0.055103034	0.025615398	0.22545154	0.36984175	0.26653707	0.01613709	0.0016321895	0.0004717938	0.0012522794
à	0.019224055	0.018317219	0.032011885	0.0635519	0.51500297	0.04748284	0.20398222	0.039872635	0.0061056744	0.006332328	0.04811628
e	0.02883538	0.034471802	0.12524448	0.037476785	0.25782394	0.22470312	0.20518509	0.07409588	0.0073104072	0.003362129	0.0014909749
n	0.003147966	0.0058785244	0.03499755	0.016225789	0.1856092	0.22689116	0.22059235	0.28604436	0.014611503	0.004264457	0.0017370906
d	0.006071947	0.01010613	0.018732382	0.0065478734	0.07177744	0.023987813	0.67878217	0.17180315	0.0043677073	0.001899458	0.0059239306
ì	0.00699458	0.031299952	0.12682834	0.014050867	0.031446964	0.12245988	0.17907675	0.3733177	0.06635817	0.025481941	0.0226849
n	0.025453167	0.04707823	0.2143991	0.030487094	0.19495124	0.13578054	0.22529186	0.10928234	0.005874199	0.0067316047	0.0046706703
n	0.006565717	0.006227641	0.010655326	0.0078883255	0.035954326	0.08753382	0.5801964	0.25361142	0.0048159477	0.001360705	0.0051904162
o	0.0016243729	0.0019115538	0.009297543	0.0023090043	0.019835444	0.041157387	0.3000553	0.5282552	0.05439218	0.00924908	0.031912882
t	0.0036757283	0.005957083	0.009779112	0.0036811586	0.030903205	0.010176282	0.20612496	0.38670966	0.2886584	0.033208165	0.021126198
t	0.0015077661	0.0040072943	0.0068952464	0.0018891732	0.015310351	0.0030333735	0.26100868	0.62575865	0.050539736	0.012539896	0.0175098
e	0.006406789	0.016352931	0.029141981	0.017135764	0.027844075	0.020481538	0.17294078	0.6265438	0.047712546	0.008348	0.027091704
p	0.0027915929	0.0038018469	0.005869577	0.0025997253	0.016001614	0.001887541	0.0868397	0.16124763	0.52858275	0.15316842	0.037209578
ù	0.0011224422	0.0027639435	0.00501311	0.001764035	0.0055369306	0.002812411	0.05967285	0.5427005	0.21261734	0.118432306	0.047564127
r	0.002919098	0.0033479163	0.011964511	0.0033715672	0.031171687	0.010924299	0.066717215	0.26067775	0.4128613	0.17094204	0.025102708
