 	la	pasta	vuole	sale	</S>
i	1.9362076e-06	3.7772984e-06	5.2290075e-06	0.008928562	0.99106055
p	0.40873173	0.42132717	0.16976133	6.685071e-05	0.00011299065
à	0.065903	0.52317077	0.40957057	0.00086475647	0.0004908165
s	0.030355304	0.519321	0.44982168	7.1851275e-05	0.0004301565
t	0.053670414	0.34934318	0.44722256	0.14913796	0.0006258726
a	0.036604986	0.0013794973	0.0025940205	0.9585231	0.00089833257
ì	0.002158623	0.4395502	0.555935	3.167187e-05	0.002324421
t	0.00013642518	0.1716602	0.82804316	4.53351e-06	0.00015566283
e	0.010588783	0.017434774	0.015391886	0.9551537	0.0014307649
l	0.0278819	0.3391192	0.50041914	0.04189946	0.090680204
e	0.008741706	0.033284914	0.027062198	0.92233133	0.008579864
à	0.008219122	0.19734247	0.34768084	0.043951206	0.40280634
l	0.0003264717	0.16664934	0.8128299	0.0011461355	0.01904823
a	0.0065519353	0.019920027	0.020101128	0.9506981	0.002728764
</S>	0.00010966597	0.005191733	0.011596189	0.019434191	0.9636683
