 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.00016475993	0.00027663444	0.0006079301	0.040379375	0.0013081956	0.0029466082	0.0069990256	0.013389613	0.16183898	0.034397293	0.7376916
n	0.76120234	0.23871419	2.0059933e-05	7.843642e-08	4.823062e-05	8.941633e-06	3.8623098e-06	2.2468062e-06	8.157707e-10	2.322586e-08	7.193125e-10
e	0.0029638829	0.8114525	0.0060550226	0.002247922	0.113160975	0.050580777	0.002901253	0.010505333	1.0742983e-05	0.000118569566	3.0036242e-06
v	0.42519578	0.55414194	0.016780317	0.00043047292	0.002420285	0.000813385	0.0001878172	2.9492317e-05	7.903734e-08	3.5678764e-07	1.1828108e-08
ò	0.0024110181	0.65749115	0.013038539	0.06119751	0.108336076	0.10013096	0.009224686	0.043287154	0.00012866607	0.004739797	1.4426918e-05
ì	0.0053707035	0.99427235	3.6119287e-05	2.8148418e-06	0.00020333547	9.281452e-05	1.44407495e-05	6.663172e-06	1.3947811e-08	8.318506e-07	3.3129478e-08
c	0.00012376592	0.9976572	0.0003295166	2.186275e-06	0.0012156287	0.00060348876	3.458032e-05	3.317707e-05	5.5415683e-10	6.409475e-07	1.293474e-09
h	0.0035777963	0.94099456	0.0072080055	0.010068169	0.0064044553	0.009288296	0.003567677	0.007506549	0.00029536447	0.011081167	7.910086e-06
a	0.0005929648	0.00093620137	0.5720781	0.42151955	0.0030741713	0.0010224527	0.0006480327	0.000104818726	6.6336556e-06	1.4387685e-05	2.7141975e-06
d	0.0067267492	0.44278726	0.009160898	0.0030366105	0.4033793	0.09673304	0.02564454	0.011340456	0.00017861128	0.0009805856	3.1899337e-05
ò	0.00011952722	0.11837058	0.004442261	0.23696646	0.2267438	0.17805168	0.075720035	0.1345976	0.005717979	0.019182343	8.770523e-05
n	0.0013914722	0.992661	3.069691e-05	6.1742758e-06	0.0032898006	0.0016292373	0.00037880344	0.00039222234	3.880891e-06	0.00020984832	6.904423e-06
t	6.1919104e-07	0.0013360205	2.0649892e-05	0.0005879334	0.08871453	0.02348035	0.021010306	0.042085886	0.009690948	0.81271464	0.00035816678
a	0.00026808356	0.00049665093	0.3795995	0.6017526	0.0066641294	0.0044374005	0.0051675276	0.0011192809	0.00043497083	4.914589e-05	1.0721257e-05
s	0.0011082744	0.1874979	0.008809368	0.002797208	0.40710706	0.24718986	0.07111312	0.06858967	0.0029651977	0.0027005617	0.00012173656
ì	0.00029484817	0.10421226	0.0009373956	0.070833355	0.07508304	0.14082783	0.09358495	0.21994154	0.27238685	0.02057491	0.0013230774
n	0.0019497374	0.6955535	0.004904043	0.00090689457	0.09904167	0.106362864	0.06496414	0.024150563	0.0004497038	0.0017060818	1.0859438e-05
d	1.8299024e-06	0.0011130682	6.715356e-05	0.0054473868	0.06858056	0.017922737	0.02220342	0.038013715	0.042614408	0.80203235	0.0020034006
e	0.00029505356	0.00018407719	0.2081519	0.7733442	0.0043235873	0.0040673753	0.0076872716	0.0013460949	0.00053044397	6.875393e-05	1.2478957e-06
k	0.00040548694	0.07694607	0.04301215	0.01989978	0.3681497	0.3033505	0.06355723	0.11268093	0.0008904415	0.011024837	8.288978e-05
a	0.00044334648	0.07027989	0.0028703506	0.117650434	0.034241688	0.06870923	0.06557075	0.15268631	0.44282824	0.043769773	0.00094999943
ì	4.3120574e-05	0.03275497	0.008285363	0.005256216	0.21933499	0.39738333	0.097251184	0.21707506	0.014779726	0.0075462763	0.00028972613
