 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	5.10383e-05	0.00021515856	0.00054089	0.00091979	0.017740266	0.021917403	0.004228489	0.009883839	0.0296732	0.020379703	0.07780004	0.037734687	0.00494285	0.052790448	0.12034092	0.38411275	0.21672855
ì	0.04384698	0.8985845	0.056261774	0.0012959936	3.3097874e-06	5.6246368e-08	1.7894819e-06	5.1062116e-06	4.205449e-08	1.9191519e-07	1.5961445e-08	5.424296e-08	3.5596955e-08	1.6526217e-10	1.5889773e-10	2.7746183e-10	1.2471503e-10
m	0.00016220135	0.91996765	0.07071829	0.00908302	4.830176e-07	2.2742588e-08	6.163419e-05	4.187684e-06	7.7026203e-07	3.6440338e-07	3.3046274e-10	6.013949e-08	1.4182117e-06	2.1306348e-10	1.462311e-10	5.1242243e-11	4.258978e-11
b	0.012362975	0.72123396	0.24077004	0.018680321	0.00050455437	1.901312e-05	0.0011116326	0.0040467936	7.5348595e-05	0.00047651673	3.82564e-05	0.0003086327	0.00034720037	1.8482683e-06	4.123094e-06	1.2065793e-05	6.7221927e-06
e	0.94137406	0.034427926	0.0034653912	0.0018506497	0.01761834	0.0009621236	0.00011229291	1.908618e-05	9.2855844e-05	1.7067892e-06	7.164649e-05	1.7852803e-07	3.554972e-06	2.585196e-07	4.363806e-09	5.735546e-09	2.272856e-09
r	0.011318688	0.7281883	0.19458795	0.06283071	5.4393386e-05	1.9172663e-05	0.0009828234	0.0018136362	1.4045158e-05	0.00016053703	1.8753578e-06	6.937657e-06	2.025319e-05	4.399333e-08	1.3417048e-07	3.4625418e-07	3.0171464e-07
i	0.0036411595	0.124699734	0.3536535	0.35066783	0.03747212	0.003798069	0.042148117	0.06331594	0.0045972853	0.008078928	0.0008747913	0.0026595884	0.003881465	6.4219705e-05	4.4409677e-05	0.00019668516	0.00020611698
d	0.016795497	0.54457724	0.2251022	0.2093043	0.00034876296	0.000102841965	0.0015955651	0.0019713237	3.0844556e-05	0.000152365	5.5722644e-06	6.367617e-06	6.5189565e-06	9.016963e-08	1.6727358e-07	1.4030665e-07	9.766133e-08
e	3.223246e-06	0.0071906773	0.0828869	0.13628283	0.04584798	0.010357676	0.4983892	0.12590826	0.032896042	0.018975234	0.0014526543	0.020527003	0.018554438	0.00037865454	0.0002642923	7.933814e-05	5.6911504e-06
c	0.006829151	0.5890267	0.31747907	0.08290898	4.4961205e-05	1.2403601e-05	0.0010735717	0.002315546	2.6264284e-05	0.0001887436	2.8111904e-06	2.2949664e-05	6.820992e-05	1.951846e-07	1.7476357e-07	1.3371988e-07	1.5834956e-07
