 	devo	comprare	il	pane	ogni	giorno	</S>
è	1.1384075e-05	6.421724e-06	6.4256446e-06	6.834283e-05	0.00047930644	0.082588315	0.9168398
n	0.994611	0.00030117857	6.3936022e-06	0.0045790053	0.0004984695	2.638395e-06	1.3107583e-06
a	0.15679626	0.03281132	0.008061106	0.019053228	0.71853656	0.030227091	0.034514528
v	0.9849702	0.012125806	0.0008957617	0.0014671009	0.00035930233	2.2889262e-05	0.00015887071
o	0.018022487	0.004698529	0.009149864	0.37827805	0.58946866	0.0003684762	1.3859028e-05
r	0.98840183	0.0021019608	0.0014281634	0.0036823198	0.0030924266	8.228767e-05	0.0012109943
à	0.015926432	0.008323961	0.019860007	0.11249485	0.81133217	0.0266506	0.005411961
s	0.85589594	0.002775738	0.0021109905	0.10934868	0.028936889	0.00030291246	0.00062869786
o	0.009397343	0.0009199209	0.00808063	0.07818974	0.8611004	0.041700356	0.00061159325
o	0.5904324	0.028570006	0.009078442	0.23486137	0.094627514	0.008533704	0.033896547
s	0.0059558195	6.5339705e-06	3.306454e-05	0.01915726	0.938769	0.026032116	0.010046128
s	0.027346045	0.006229697	0.018169878	0.07793151	0.40039623	0.46100226	0.008924335
o	0.016329614	0.1620171	0.12322203	0.62228805	0.06324443	0.011935671	0.0009631427
m	0.06404133	0.0030873015	0.0014167422	0.014234182	0.068514735	0.06756963	0.7811361
ì	0.91484857	0.0028783472	0.002989955	0.008422211	0.020467896	0.047189046	0.0032039073
k	0.09064712	1.8850805e-06	3.4383288e-06	0.005693094	0.3897905	0.30731776	0.20654625
a	0.15236287	0.004130785	0.005779423	0.016714035	0.07668165	0.7275415	0.01678976
m	0.0028441509	3.252764e-06	3.43736e-06	0.0017503666	0.28867093	0.37771773	0.32901013
è	0.022581708	0.0016560812	0.002212099	0.00995094	0.04727133	0.90128887	0.0150389895
r	0.020608708	2.2900723e-07	1.2956414e-06	0.006970796	0.3413673	0.5797469	0.051304787
i	0.001392366	0.00034340448	0.0007950004	0.0029759496	0.024590509	0.95751476	0.01238803
</S>	6.936736e-05	7.243577e-08	8.787494e-08	8.2159706e-05	0.017588152	0.20906785	0.77319235
