 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.00051096815	0.00043846117	6.60246e-05	0.0004594718	0.00051642564	0.017397009	0.004689608	0.0064301384	0.0158853	0.01502218	0.0027217704	0.07641009	0.005345857	0.00037612277	0.010670297	0.003994609	0.010619488	0.010965649	0.08490184	0.7325787
M	0.99445385	0.0053271987	0.00018027249	3.1630556e-05	7.843935e-07	2.6657742e-06	1.8196364e-06	9.395672e-07	2.7973238e-07	8.3509356e-08	5.0842124e-07	1.5893505e-08	3.635956e-09	2.1340493e-10	1.8203331e-09	2.260181e-08	3.8506838e-09	1.2330804e-10	5.5769343e-12	1.1720354e-10
a	0.69007766	0.2958805	0.0012601295	0.0015241897	0.00023463654	0.0013308998	0.0005108075	0.0006084564	0.00035865838	0.0010738136	0.00069993106	0.0033187547	0.00015683153	0.00026265418	0.0016121021	0.0005757064	0.00029924363	2.566338e-05	0.00018727705	2.0171722e-06
r	0.02532183	0.9715746	0.0029042296	0.00019354174	1.6974982e-06	3.2819107e-06	5.555549e-07	2.704704e-07	5.727893e-08	6.5556445e-09	5.999686e-09	9.1411334e-10	1.450628e-10	4.3550455e-10	3.6990723e-12	7.907122e-12	3.6251052e-12	9.687721e-14	2.0462035e-15	1.498058e-14
ì	0.08829056	0.91098976	0.00060975086	0.00010607842	9.698238e-07	1.0741361e-06	1.0154831e-06	2.631556e-07	1.0936312e-07	2.721373e-08	1.8286829e-07	7.725572e-09	9.574369e-09	2.512802e-07	8.347692e-10	3.1937961e-09	1.1393191e-10	8.514941e-12	8.275299e-12	4.888218e-12
a	0.2187241	0.7802222	0.0009967195	4.497786e-05	4.272356e-06	4.963621e-06	1.9503189e-07	2.040733e-06	1.8078401e-07	2.5494074e-07	4.1197726e-08	1.7514294e-08	9.797153e-10	2.1317312e-09	9.728776e-10	2.5572028e-10	1.3400414e-10	1.9970117e-12	2.646812e-12	4.9401094e-11
p	0.7817685	0.21596242	0.0009287051	0.0011126958	2.4918972e-05	7.239918e-05	2.4864374e-05	4.9840775e-05	6.3984703e-06	1.0668375e-05	3.1717664e-05	1.8066003e-06	1.5969661e-07	3.7066027e-08	1.3744283e-06	2.9810585e-06	4.8209995e-07	1.597855e-08	3.2455056e-11	1.566473e-10
e	0.0149256205	0.7797607	0.009613363	0.061009333	0.020168575	0.027818725	0.015933063	0.021428302	0.0062635634	0.009296759	0.016405897	0.0067335316	0.0009197903	0.0054045673	0.0006931741	0.0033131042	0.00023041517	7.491143e-05	6.317865e-06	1.9271424e-07
r	0.012294325	0.7041586	0.10333511	0.0817643	0.026520893	0.03631897	0.0014243351	0.024738537	0.0027140225	0.0052857115	0.0007255717	0.0005514675	3.4059423e-05	8.688094e-05	3.7879243e-05	7.0250344e-06	2.1569144e-06	4.4951555e-08	8.928978e-09	3.853662e-08
ò	0.007363541	0.06424583	0.01172982	0.10045249	0.02630272	0.20580204	0.047818452	0.083873264	0.044873577	0.108049914	0.046490572	0.19928347	0.005977919	0.012902063	0.017491154	0.012729491	0.0037030308	0.00026402643	0.00055938016	8.722699e-05
