 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	9.397077e-05	0.00010780791	0.0002839499	0.0010676373	0.001931036	0.003524889	0.0128179	0.03139468	0.012601786	0.3462697	0.5899066
r	0.840076	0.15698689	0.0027835856	0.00013333505	1.6696256e-05	3.2361925e-06	5.7449405e-08	6.196461e-08	1.089001e-07	5.3206295e-10	6.095898e-10
t	0.03578704	0.38160682	0.038549524	0.44039658	0.046860058	0.039965305	0.0008023216	0.0026242489	0.012817206	0.00019156626	0.00039939812
e	0.9851415	0.0036165786	0.009360414	0.00126835	0.00020913301	4.164125e-05	0.00035790607	3.6918377e-06	6.617617e-07	1.3444421e-08	5.82578e-09
n	0.34701562	0.2710062	0.21610837	0.14453684	0.016718147	0.003920254	5.936049e-05	0.00010297982	0.0005277766	9.430315e-07	3.4766897e-06
a	0.0011505655	0.008844964	0.123458974	0.56085986	0.17763245	0.103427775	0.004138062	0.013822154	0.006304149	0.00028391177	7.706706e-05
i	0.26345122	0.07987129	0.42121476	0.19977145	0.0281737	0.0070894863	9.25259e-05	0.00014421424	0.00018827246	7.031424e-07	2.323119e-06
v	0.03820537	0.74718004	0.07321558	0.10858137	0.023836879	0.0075947638	0.00086337264	0.0002604452	0.00025754794	1.1658686e-06	3.453034e-06
ò	0.015255913	0.033696346	0.11986232	0.23973092	0.15395558	0.14137085	0.12205865	0.12881592	0.04071915	0.0041856454	0.00034867355
s	0.041026384	0.039284043	0.76750207	0.10634927	0.034504924	0.0105149485	0.00026922216	0.00047920272	6.715955e-05	1.1740948e-06	1.4375642e-06
t	0.0020836852	0.12189167	0.05614826	0.22075686	0.20839219	0.14506446	0.08307162	0.1143256	0.04476521	0.003090255	0.00041016345
e	0.068088636	0.0002914989	0.54922765	0.06489056	0.052676123	0.010045257	0.25257474	0.0020008069	0.00018673924	4.748001e-06	1.3268955e-05
s	0.0031297316	0.02380258	0.13110124	0.57097816	0.14369449	0.11495921	0.0010082256	0.0063556926	0.004876416	5.1169212e-05	4.296914e-05
t	0.00034449584	0.010157585	0.049234975	0.25381833	0.21797158	0.24557623	0.03043969	0.15969743	0.017677559	0.012914321	0.0021677976
u	0.02987907	0.00089002814	0.2542915	0.111048	0.11617803	0.0502608	0.4212405	0.015037629	0.00097562437	0.00013943868	5.9294845e-05
d	0.0014083635	0.0060063326	0.09877223	0.5135084	0.16409302	0.1936068	0.00095850165	0.013918991	0.007289459	0.00038146417	5.6403667e-05
i	3.8821127e-05	0.013953599	0.05360763	0.14643168	0.20519277	0.28620705	0.008732522	0.2569113	0.010824397	0.017995823	0.00010436022
è	0.0034658646	0.007095545	0.08026153	0.5752415	0.12849383	0.18722756	0.0006845427	0.006430135	0.011005978	8.316571e-05	1.0321746e-05
o	0.0030200402	0.103285655	0.26740384	0.23756301	0.13878095	0.15498081	0.0025279527	0.046681266	0.041150898	0.0038337966	0.0007717721
n	0.00014227479	0.090947784	0.06572023	0.50559974	0.13885541	0.14772965	0.0002747725	0.012036948	0.037208695	0.00020861668	0.0012758449
a	3.606812e-05	0.001026698	0.007373329	0.066586785	0.073869795	0.09289564	0.14851479	0.23231652	0.318777	0.04750857	0.011094739
n	6.663372e-05	0.00019410402	0.051524673	0.34353894	0.18736243	0.32914537	0.0015341418	0.062257815	0.019101147	0.005025803	0.00024898766
a	1.7800787e-06	0.0005242897	0.001731644	0.02235745	0.039806966	0.07074986	0.024703205	0.44371963	0.23171693	0.15334861	0.011339651
m	3.362244e-05	0.00022287612	0.03272632	0.2474383	0.17925252	0.364661	0.0019730867	0.11679044	0.036617536	0.019492304	0.00079193426
à	0.0018370626	0.010181246	0.023967277	0.07433711	0.066447705	0.08644639	0.19345142	0.29255122	0.05212318	0.19098222	0.007675188
s	4.710571e-05	0.00056645385	0.023155661	0.07576145	0.097817905	0.2519868	0.0020077478	0.33558002	0.077251665	0.13323663	0.0025885087
o	0.0008365193	0.023659397	0.01597771	0.061112646	0.056874387	0.08124519	0.077744745	0.27777866	0.08752588	0.30959263	0.00765226
n	1.3863684e-05	0.00016734147	0.008865227	0.1744244	0.11174781	0.31382352	0.0015837433	0.13021109	0.1069658	0.12150708	0.030690085
a	4.324712e-07	0.00024182553	0.00042529465	0.0053983433	0.0134809315	0.029080318	0.008369639	0.38086522	0.15701763	0.38789222	0.01722819
d	8.351131e-06	0.00016818418	0.006294547	0.096231654	0.08830056	0.2606283	0.0017399378	0.19106291	0.102681994	0.22584601	0.027037563
i	6.858299e-05	0.019859195	0.018629692	0.034501962	0.028714862	0.055555433	0.0025982482	0.18614678	0.06874268	0.5788678	0.0063147577
v	3.3319342e-05	6.376406e-05	0.015760431	0.21526133	0.121737294	0.3362557	0.0013198651	0.088926144	0.16468306	0.04601094	0.009948163
e	2.4746456e-05	0.0040113493	0.010761455	0.026536053	0.02549551	0.054491352	0.0018636564	0.14814107	0.05703259	0.6674494	0.0041927993
n	0.0001426969	0.0002552552	0.02002205	0.2156574	0.08280023	0.20425217	0.0017192869	0.057484865	0.26151597	0.06365173	0.09249833
t	1.2183142e-08	2.3735585e-05	0.000117850876	0.0022329865	0.009426739	0.02550687	0.0062628402	0.31203502	0.33799252	0.2448413	0.061560113
è	0.00075033895	0.0005085018	0.01958138	0.045270633	0.0753957	0.08409731	0.38701516	0.19185609	0.10080683	0.08059995	0.014118055
s	0.00026032055	0.00019247866	0.006911433	0.08061576	0.025347915	0.07248838	0.00043365685	0.032451473	0.12963456	0.46100613	0.19065788
s	6.791552e-05	0.006954287	0.00745618	0.03630176	0.036697004	0.058031347	0.020597091	0.27449647	0.09066092	0.461669	0.007068087
o	0.0011551876	0.0009152066	0.0044496055	0.008689153	0.020571392	0.027953329	0.30025503	0.27091682	0.027307771	0.33736858	0.00041789075
m	1.421561e-06	2.626481e-05	0.00047420952	0.01884639	0.010600619	0.040456947	0.00017160732	0.021987168	0.051499657	0.2727173	0.58321846
a	0.00056172314	0.0064560194	0.016137194	0.078176305	0.053643517	0.09263201	0.0067832163	0.16407044	0.039286133	0.5413971	0.0008563148
è	1.5900798e-06	5.9438826e-05	0.0004726273	0.011244387	0.010638603	0.03688408	0.00043922322	0.06377619	0.04405001	0.5171252	0.31530866
s	4.1943655e-05	0.0035463483	0.0012447287	0.001761834	0.0012412731	0.0031444412	0.00049118756	0.019260403	0.009156743	0.9271009	0.033010315
t	0.00010933781	0.003729356	0.0023445126	0.0136519335	0.014406958	0.022224164	0.069225125	0.23142985	0.11377181	0.49326473	0.03584211
r	0.0007441968	0.00051401934	0.0047975993	0.010533828	0.028584093	0.036840733	0.3965673	0.27042457	0.041611195	0.2082529	0.001129584
a	0.0006245841	0.0006879407	0.0020714563	0.0046883184	0.010248239	0.015260894	0.1374133	0.18300442	0.0276502	0.6159793	0.0023713603
</S>	2.0370001e-07	6.8957997e-06	9.679221e-05	0.0040340843	0.002096307	0.007557931	2.4620078e-05	0.0038684572	0.0134433955	0.06663757	0.9022337
