 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	7.1786875e-05	3.2474167e-05	9.216307e-05	0.00017954757	0.0010515226	0.004776035	0.002303372	0.013946861	0.010782809	0.008586874	0.012450817	0.0022606954	0.0045448327	0.4277851	0.51113504
ì	0.992603	0.006501081	0.0004560277	9.9271834e-05	0.00012725938	0.00014581108	2.744699e-05	2.9129362e-05	3.750487e-06	5.3637655e-06	1.3376396e-06	5.494994e-07	1.9795273e-08	1.0212012e-08	5.503209e-10
n	0.9999877	3.6905328e-06	4.3039763e-06	4.382685e-07	1.6429608e-06	1.5268726e-06	3.0096913e-07	1.6240605e-07	2.1315353e-08	2.0179623e-08	3.7625125e-09	1.243517e-07	4.2588315e-11	9.8321455e-11	9.985613e-10
o	0.04479538	0.0071775275	0.10601524	0.08240695	0.11134784	0.34052363	0.049281266	0.15280965	0.015417251	0.041074105	0.016984712	0.02924302	0.0023665566	0.0004311139	0.00012575851
ì	0.98461044	0.0025770972	0.0061604823	0.0026567788	0.0024861821	0.0009546443	0.00040922544	9.193213e-05	1.7839542e-05	2.551106e-05	4.412523e-06	5.093208e-06	2.3041025e-08	5.906489e-08	2.8269156e-07
t	0.9991893	0.00013558293	0.00028550025	0.0002653686	9.7979115e-05	8.148307e-06	9.095469e-06	1.4382301e-06	6.963029e-07	7.0023646e-07	1.9223256e-07	5.800253e-06	7.1550105e-08	1.605004e-09	6.4547045e-10
s	0.021706903	0.018037887	0.055981692	0.13684139	0.05285546	0.2595793	0.04150778	0.188388	0.044653695	0.06665201	0.045582637	0.0026114758	0.06168743	0.0037643607	0.00014998838
e	0.0054842704	0.73437923	0.035500795	0.222083	0.0022261967	0.00010497598	0.00019674383	5.746531e-06	7.759649e-06	3.1575566e-06	6.55828e-07	1.3093869e-08	7.4144978e-06	2.1375083e-08	6.077812e-08
r	0.40315914	0.061491575	0.15394527	0.102765925	0.18913609	0.04266589	0.037350204	0.0049877935	0.002335824	0.0018142108	0.0002748715	6.5946515e-05	2.388027e-06	1.935579e-06	2.8830716e-06
e	0.008245543	0.006571118	0.04769763	0.20016292	0.16901991	0.33885723	0.07036827	0.09935751	0.032899864	0.018558806	0.00560262	0.0002952259	0.0013443851	0.00037018044	0.000648765
k	0.11265682	0.060360402	0.16415937	0.11360896	0.3306132	0.106226765	0.08310304	0.015931271	0.007077844	0.0053157615	0.0008322961	9.7847835e-05	5.9718363e-06	5.483134e-06	4.982671e-06
a	0.018951751	0.008535864	0.045454692	0.16496697	0.07093659	0.28918827	0.055058964	0.17891955	0.06635377	0.047571555	0.025279932	0.0008713898	0.022665173	0.002913144	0.002332345
s	0.019684	0.027123563	0.16546033	0.07691986	0.3954135	0.14062968	0.12394108	0.024968484	0.015569025	0.008782232	0.0013655393	0.00011711368	1.2043063e-05	8.621667e-06	4.815803e-06
ì	0.0030253076	0.0016002327	0.025405372	0.05608925	0.09732662	0.37979203	0.07640908	0.20590256	0.08056419	0.046185743	0.019560004	0.0006606464	0.004148733	0.001995674	0.001334517
m	0.0055543184	0.006135705	0.14104332	0.053225916	0.57354486	0.057398014	0.12235733	0.013521452	0.016351288	0.00791116	0.0023277032	0.00054904644	3.7634974e-05	4.0543782e-05	1.6953619e-06
m	0.01138913	0.008044225	0.022892537	0.12384773	0.035029735	0.2653129	0.032064173	0.2350477	0.059861496	0.065298595	0.06117445	0.00086118793	0.052242506	0.021253763	0.0056798523
e	0.003843828	0.1484096	0.18764667	0.3619096	0.20434111	0.014487377	0.061315607	0.0026538696	0.010256574	0.0024339159	0.00034153514	3.0231279e-06	0.0023504382	6.503531e-06	2.9241102e-07
r	0.0001386239	0.00017380818	0.008194012	0.0030717992	0.13408644	0.22533405	0.18188496	0.18317659	0.12430333	0.096074425	0.024923408	0.018221838	6.567122e-05	0.0003226513	2.847761e-05
i	0.0009957638	0.000109686174	0.010768105	0.0055901655	0.08864781	0.23656352	0.08833261	0.24347003	0.16335239	0.09109375	0.049486488	0.0040469025	0.0051448997	0.011932956	0.00046500092
è	7.395711e-05	0.00033934208	0.010005386	0.0035982104	0.18862906	0.22583027	0.19497755	0.16751274	0.10159804	0.077512056	0.020568345	0.008880281	3.8382095e-05	0.00040683668	2.9585963e-05
f	0.00959197	6.3672254e-05	0.009867444	0.0027108763	0.031878404	0.009789273	0.021842007	0.015047661	0.022703324	0.01739298	0.01786977	0.8317966	0.0032187342	0.006061074	0.00016622552
r	0.0013788779	0.0025478634	0.009794298	0.089204766	0.023507087	0.20176587	0.024028972	0.26021302	0.046148278	0.08952136	0.12356906	0.0074829045	0.081590556	0.036420226	0.00282693
ì	0.00019657367	0.0509312	0.03994423	0.5275614	0.13227077	0.040247463	0.0737582	0.023077637	0.03854592	0.02239297	0.009594298	0.00022161102	0.04090295	0.000333674	2.103429e-05
s	0.00010473173	0.0004902098	0.0050925626	0.0026183284	0.19110647	0.14821827	0.1803647	0.15313953	0.09767301	0.08496715	0.044346567	0.07649805	4.982508e-05	0.013545709	0.0017848774
k	0.0011264645	0.000437631	0.0075996085	0.022650082	0.03406561	0.1872603	0.034439962	0.2538033	0.083168246	0.090123355	0.11906293	0.007341409	0.034105595	0.11750681	0.0073087164
o	0.0003162235	0.039277527	0.042989712	0.31104425	0.22891217	0.04461215	0.12810573	0.030693665	0.075293384	0.03608684	0.013740297	0.0002395434	0.048066866	0.00061680656	4.8205134e-06
è	1.2819915e-05	3.963288e-05	0.0015507055	0.0007041657	0.05429112	0.17986545	0.113289215	0.2510092	0.13390273	0.11995444	0.05173519	0.08128375	5.949265e-05	0.010420496	0.001881658
t	0.00024607294	4.893861e-06	0.0005952598	0.00024787002	0.0055282284	0.0024105238	0.006889226	0.006339626	0.012034181	0.008906368	0.012762048	0.9118995	0.001801854	0.028910195	0.0014243171
s	0.0006848067	0.0010198444	0.0037227701	0.03349736	0.015324732	0.1742446	0.01928803	0.27535906	0.053271703	0.0894001	0.14532962	0.0037506549	0.046519164	0.12891784	0.009669732
i	0.00091466843	0.0066070077	0.010496376	0.056229662	0.051504698	0.054884743	0.0673918	0.0830866	0.1578491	0.086757205	0.06430951	0.0016020905	0.34144312	0.016824186	9.92503e-05
c	4.122834e-06	7.6720435e-06	0.0006861074	0.00032128667	0.038743157	0.13866812	0.10143871	0.2411869	0.17577505	0.13219784	0.062272005	0.08086766	0.00010195918	0.024882343	0.0028470412
h	1.1774056e-05	1.3516096e-06	0.0012921902	0.00072015246	0.03023831	0.034448564	0.029105563	0.0865326	0.09336751	0.062197886	0.120519154	0.0567031	0.01671156	0.4679528	0.00019742719
r	0.00026914736	0.0048810835	0.017032025	0.04436733	0.09511803	0.10080787	0.12387784	0.13051654	0.17010428	0.12241103	0.073799044	0.018178698	0.08697129	0.011634098	3.1736712e-05
ò	0.0002034057	0.0016311881	0.0046161558	0.018767495	0.03887299	0.07114427	0.06702445	0.13642938	0.17345917	0.12413853	0.11297165	0.009857985	0.16984886	0.070840955	0.00019359602
c	4.353322e-05	1.6862552e-05	0.00045271468	0.00010447719	0.0222589	0.06275409	0.04495907	0.10835182	0.05897456	0.052014947	0.03553351	0.25564152	3.3378175e-05	0.18711609	0.17174454
e	9.896624e-05	8.798383e-06	0.0032742468	0.0035797385	0.03805976	0.05721222	0.030505009	0.10245116	0.072170064	0.059958637	0.13218258	0.057807013	0.018103704	0.42366776	0.00092025916
e	0.00023362154	0.0048350417	0.017575262	0.014429537	0.15484273	0.11683763	0.16900185	0.14025357	0.11421831	0.09292111	0.038894597	0.10633207	0.0008889564	0.022636404	0.0060993712
n	8.29497e-06	1.34637e-06	0.00048456035	0.00020468816	0.023265585	0.03966864	0.05739527	0.0960542	0.13962933	0.09170425	0.061744425	0.35826024	0.00033263987	0.10350734	0.027739083
è	5.4597435e-06	1.5363805e-05	0.00031285945	0.00203148	0.010459152	0.07716638	0.020268152	0.19416451	0.06373921	0.083257906	0.13882414	0.017066583	0.00519623	0.35235953	0.035132956
k	5.105176e-06	2.1651346e-07	9.221496e-05	2.179448e-05	0.018030588	0.005999793	0.023078566	0.018956594	0.043219157	0.019945275	0.023760166	0.19408607	0.000100375044	0.646755	0.0059490274
a	0.00055240677	0.0010508322	0.002908644	0.029185066	0.010790281	0.10825114	0.013577573	0.19391145	0.04205853	0.07089189	0.14560798	0.004649507	0.062956415	0.30176082	0.011847426
n	2.3550767e-06	2.639564e-06	0.00021455555	0.00018764443	0.024066351	0.07937213	0.06498906	0.18534012	0.15630946	0.107478596	0.0710296	0.06359302	0.00023500714	0.18101755	0.06616192
n	5.4109034e-07	1.109569e-06	4.672915e-05	0.00045267804	0.0031986688	0.018066147	0.005998969	0.06058444	0.027211202	0.037092175	0.100229606	0.012323838	0.0041015204	0.7001904	0.030501878
e	8.733443e-05	0.0009998052	0.0019995293	0.01962809	0.020473149	0.050788026	0.035771348	0.115852974	0.10740225	0.097941965	0.1313059	0.012125649	0.14194712	0.25051057	0.013166334
o	2.3717346e-06	1.881859e-06	0.0001466898	8.957789e-05	0.015511495	0.06513646	0.047541372	0.157343	0.11943856	0.08422767	0.05364524	0.07498727	0.0001317232	0.2112711	0.1705255
b	8.276742e-05	1.3840315e-06	0.0004114139	0.00014475397	0.008861596	0.007752069	0.021645758	0.028426098	0.099147305	0.04587755	0.046483766	0.39003465	0.0045032282	0.3157585	0.03086916
à	8.873147e-06	6.0726566e-06	0.00030187494	0.0013838839	0.0054941964	0.019246895	0.0072818086	0.060700692	0.030888138	0.034464516	0.1026157	0.02486874	0.03263545	0.674456	0.0056470563
g	1.4177028e-06	2.9546138e-08	1.3671408e-05	4.3989417e-06	0.003677626	0.0012730787	0.0057702004	0.0050702663	0.014749204	0.0060718106	0.008677484	0.11203863	4.9941824e-05	0.8258631	0.016739165
n	0.00034082172	9.416049e-05	0.0012726065	0.0026035751	0.0062748827	0.030217601	0.006396508	0.0558472	0.013882867	0.018839581	0.057957653	0.01758779	0.0059301504	0.7649692	0.017785387
o	9.958321e-05	0.0032025431	0.0041612857	0.07204091	0.029727476	0.050945897	0.042920757	0.09258761	0.09577313	0.093342975	0.12527521	0.0147683285	0.23225944	0.13350606	0.009388806
</S>	6.298395e-07	6.005084e-07	3.366546e-05	2.2737735e-05	0.0026691428	0.013489888	0.007886522	0.030184621	0.017790815	0.014508079	0.010225051	0.023735534	2.3871546e-05	0.09336409	0.7860647
