 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	3.8504688e-05	2.8973867e-05	7.251481e-05	0.001008691	0.00012947421	5.2298943e-05	0.0008161263	0.0056478796	0.0018619207	0.16007988	0.83026373
ù	0.6546251	0.3403991	0.0011833449	3.387174e-05	5.8331487e-05	3.6922e-05	0.0036069285	1.4968884e-05	3.6038713e-05	4.168471e-06	1.1958313e-06
r	0.6399131	0.35983205	2.5198446e-05	2.2200594e-07	1.6209643e-06	1.1195592e-05	0.00021126104	3.926587e-08	4.9855944e-06	9.375299e-08	2.3711128e-07
u	0.0054914043	0.08404325	0.009998926	0.00066624646	0.004583062	0.0051641413	0.75257075	0.0010716367	0.1281063	0.0033830884	0.0049211862
k	0.12116289	0.8673651	0.003316787	0.00029693896	0.00079807354	0.00087077677	0.0059277853	1.9607132e-05	0.00021789152	9.5078385e-06	1.4627742e-05
a	0.018866533	0.10319769	0.0983623	0.05840704	0.042259976	0.014578732	0.4308894	0.05786233	0.14971906	0.022715902	0.003141113
s	0.14886904	0.8260519	0.010425766	0.0040655565	0.0021465882	0.001879542	0.006270089	7.712693e-05	0.00019582866	9.02424e-06	9.642637e-06
e	0.0132533815	0.09012823	0.065549865	0.046908114	0.027967462	0.0069735525	0.60339904	0.034453493	0.084141694	0.021570006	0.0056550833
t	0.14433913	0.8178039	0.0153443115	0.0068415944	0.0023647458	0.0016692738	0.011272968	0.00013078467	0.000210344	1.1672517e-05	1.1314665e-05
o	0.021272413	0.08166543	0.07473892	0.0709238	0.03540623	0.013213155	0.3837426	0.11498365	0.15068333	0.048512176	0.00485835
r	0.13459216	0.7899226	0.018765321	0.0128073115	0.0043228283	0.002249579	0.036397822	0.00043590748	0.00044481453	3.5380046e-05	2.6314947e-05
ò	0.017905314	0.08375409	0.03525397	0.04610156	0.020699773	0.007120618	0.4352747	0.08815087	0.1584857	0.09729479	0.009958587
m	0.11295373	0.51008755	0.011747995	0.008131907	0.00630619	0.045944076	0.27191672	0.0011081243	0.031060498	0.00066093245	8.232375e-05
ì	0.035393357	0.12724347	0.026092522	0.0409193	0.025254864	0.01201412	0.14996134	0.17332594	0.1643302	0.23513366	0.01033125
a	0.050282225	0.15716216	0.003429664	0.008549946	0.0058464706	0.040990733	0.6538408	0.002723639	0.07291182	0.003799911	0.0004626242
f	0.00025853413	0.012950936	4.2974523e-05	2.9827697e-06	0.000106846695	0.0013377374	0.7979053	1.6858783e-05	0.1845145	0.0017067787	0.0011564429
o	0.0027820386	0.012336483	0.019350423	0.030518765	0.023956325	0.025161816	0.21148573	0.07142291	0.49484697	0.104981475	0.0031570897
r	0.0045045693	0.048808053	0.004974795	0.013522366	0.004818946	0.005719672	0.8581661	0.0028008	0.041472346	0.011573906	0.0036383711
à	0.0008273653	0.010671311	0.0021183803	0.0033036906	0.002636025	0.0037437077	0.21988298	0.022652283	0.2764842	0.45294073	0.0047394005
e	0.0062175877	0.044507004	0.0010304266	0.0034696136	0.0010505295	0.0066233804	0.6210752	0.0019136957	0.14781691	0.160057	0.0062387325
n	0.00010388197	0.0027302946	8.548811e-06	2.1389358e-06	3.9534123e-05	0.00019211588	0.5710734	1.8963761e-05	0.31659925	0.038422596	0.07080921
s	3.7665333e-05	0.00029008955	0.00074626843	0.0031595817	0.0032300053	0.004052501	0.057925392	0.009489159	0.3949161	0.51843953	0.0077137346
e	0.0022270274	0.002701329	0.037852265	0.50305253	0.03482282	0.028853802	0.029994195	0.281356	0.06249223	0.016468944	0.00017880365
s	0.002019996	0.006184443	0.0016119457	0.0037758297	0.0014968393	0.00057194865	0.48133862	0.0039375285	0.014711104	0.22218136	0.2621704
c	0.0010691774	0.019569369	0.00047816845	0.00071735465	0.0007113053	0.0012844723	0.15619367	0.008697762	0.13648032	0.6734488	0.0013495963
e	0.0003255776	0.00065538695	0.007289241	0.11959121	0.009163111	0.16128078	0.04765119	0.24244061	0.28017646	0.13124019	0.00018624755
r	0.0077685104	0.009938749	0.010398331	0.025399702	0.0029642927	0.0041669174	0.36819625	0.009573692	0.032246474	0.23266359	0.29668355
r	0.00016618935	0.003513811	0.00039050606	0.000695195	0.0005113927	0.002656153	0.09384699	0.011204139	0.1316722	0.75456053	0.0007828148
è	0.0013235507	0.001906084	0.03800976	0.374672	0.03771044	0.04364308	0.055736143	0.1934338	0.17062694	0.081492476	0.0014457847
o	0.0005542365	0.00028808252	2.3049866e-05	7.989074e-05	1.5463396e-05	3.697189e-05	0.010523989	8.6844644e-05	0.003789933	0.6414103	0.34319127
m	0.0009399203	0.002288571	6.649567e-06	1.4764476e-05	1.4069255e-05	2.6304388e-05	0.06365791	0.00014177743	0.040979184	0.5722184	0.3197124
à	0.014701748	0.028905334	0.006233667	0.02264951	0.0093841255	0.005325103	0.061301704	0.1475927	0.1262018	0.56729126	0.010413058
i	1.6249429e-05	4.091165e-05	2.3683289e-07	2.616502e-06	1.7698229e-06	4.748177e-06	0.0099478625	9.9302415e-05	0.004077081	0.9128202	0.07298896
</S>	6.8993268e-06	6.208494e-05	4.4899718e-07	1.6968668e-06	4.2708234e-06	3.7409209e-06	0.02543898	2.75952e-05	0.02266704	0.20444801	0.74733925
