 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	7.1273544e-06	4.2376578e-05	1.7221284e-05	0.00026532612	0.0007510776	0.06573758	0.93317926
m	0.14583282	0.8098008	0.04242686	0.0010779569	0.0008606795	1.6422203e-07	6.2804384e-07
à	0.1474632	0.777105	0.014860537	0.057430524	0.0017341869	0.0013582704	4.8238842e-05
k	0.051210165	0.8556921	0.0904246	0.002320919	0.00035170768	1.7761158e-07	1.9486698e-07
i	0.09757084	0.372117	0.24839666	0.16423827	0.058697052	0.054707125	0.0042730854
n	0.094370015	0.48038027	0.41600892	0.0052721575	0.0039053669	3.7542002e-05	2.5608942e-05
a	0.0010184703	0.15014297	0.17484489	0.5053605	0.14617074	0.021510134	0.00095234555
t	0.026032578	0.5039306	0.4418371	0.014921577	0.013169337	5.8734924e-05	4.998488e-05
è	0.024742419	0.14691287	0.16478838	0.32963097	0.11169616	0.21551095	0.006718311
l	0.012779064	0.3756418	0.47577253	0.09154196	0.044224754	2.6083062e-05	1.3825053e-05
i	0.03049473	0.23182903	0.39299688	0.1952725	0.06462591	0.08060708	0.004173965
s	0.0034239052	0.24645664	0.47768667	0.09795901	0.17241205	0.0012291418	0.0008326988
t	0.0032205563	0.10242801	0.113878004	0.3069696	0.22713837	0.23596027	0.010405159
i	0.26892656	0.0125114545	0.1967659	0.09514306	0.39125752	0.033119176	0.0022763354
a	0.0005330249	0.18345559	0.15109798	0.23072936	0.42935658	0.0025556101	0.0022719232
m	0.00033624226	0.08556036	0.1059108	0.7439397	0.06366929	0.00014398104	0.0004395693
m	0.019022949	0.06162536	0.044724423	0.086142175	0.05794365	0.72043884	0.010102598
è	0.17654414	0.005810656	0.08468242	0.05358112	0.6710277	0.008316699	3.7241683e-05
n	4.72038e-05	0.06285005	0.012375095	0.36070982	0.5388397	0.009578074	0.015600009
i	2.385497e-05	0.013550316	0.017466633	0.09594489	0.2262482	0.6408296	0.005936525
a	7.383919e-05	0.05372	0.025851527	0.36455506	0.5027963	0.02142662	0.03157663
t	3.6811143e-05	0.015295675	0.022420365	0.8252162	0.12530205	0.002125066	0.009603792
t	0.0008796471	0.010429549	0.0069825756	0.044407476	0.042464606	0.87825024	0.016585825
o	0.010694978	0.0076638367	0.02951725	0.15932287	0.6642443	0.12801293	0.00054380175
m	1.2685331e-05	0.014851228	0.004849887	0.31447324	0.36509883	0.064596616	0.23611745
e	0.006762316	0.1290116	0.034132384	0.16409063	0.25121424	0.41196713	0.0028216664
k	3.5125604e-06	0.0047087492	0.0016931931	0.34289634	0.43969008	0.08480159	0.12620659
k	0.0019884296	0.032055322	0.009919106	0.09022914	0.17145292	0.68960905	0.004746018
à	0.0046439697	0.0060060993	0.0155626135	0.15411367	0.5786424	0.24033093	0.0007002751
n	1.4097146e-06	0.002560396	0.00020373065	0.097662665	0.0963527	0.07282709	0.73039204
i	1.4427185e-05	0.0060115512	0.003247563	0.025449036	0.084770925	0.87431115	0.0061954143
k	2.286232e-07	0.000766755	0.00018182144	0.062212735	0.056567553	0.0538487	0.82642215
o	0.0010513777	0.013452092	0.0048710955	0.0392939	0.08969263	0.84312725	0.008511584
</S>	3.4848395e-07	0.00077921496	0.00019318954	0.06746767	0.057516947	0.08258731	0.7914553
