 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	4.732199e-06	6.954957e-05	0.00047501005	0.0008866911	0.0003200513	0.002894666	0.055954758	0.93939453
p	3.8621303e-05	0.00022599747	0.69209695	0.083528616	0.22325093	0.000731319	0.00012312089	4.537045e-06
e	0.024996322	0.16424873	0.24260041	0.28361508	0.28388298	5.2948733e-05	0.0005824498	2.1138238e-05
t	0.001978532	0.007002948	0.07163062	0.21916294	0.69925976	0.000111629226	0.0006888886	0.00016469904
à	8.444429e-05	0.001840698	0.7190108	0.25172776	0.015336993	0.0009197369	0.010165993	0.0009136872
c	0.0003630464	0.0045392555	0.46006253	0.18550433	0.34869444	0.0007902692	4.0311737e-05	5.9097897e-06
i	0.000131998	0.00065114483	0.9348651	0.058849603	0.001766486	0.0026443116	0.001085128	6.2397685e-06
a	0.000738542	0.00351929	0.10167464	0.10086003	0.79073626	0.00013341212	0.0010976635	0.0012400707
k	2.3310893e-07	1.4910793e-05	0.722666	0.23461597	0.041921455	0.00022014343	0.0005426889	1.8645995e-05
è	0.00040920806	0.007847749	0.31404456	0.33475778	0.008545535	0.090795875	0.23921685	0.00438245
c	5.4870206e-06	0.00087223976	0.11328067	0.102560975	0.78261036	0.00045477378	0.00020479092	1.0640621e-05
c	0.00026000367	0.0013646897	0.8764173	0.088215336	0.0030563767	0.01275946	0.01785342	7.330726e-05
i	0.0028526697	0.49822286	0.0628466	0.112552576	0.16948527	0.15333287	0.00067971257	2.7393879e-05
a	0.0004111761	0.0084782075	0.020979322	0.036322035	0.92379874	9.160494e-05	0.005008505	0.004910367
u	2.8152884e-08	5.419996e-06	0.71976095	0.19637464	0.061627004	0.00053132325	0.020367326	0.0013333717
s	2.704271e-08	3.4644972e-06	0.6423968	0.24873331	0.047705717	0.0004087091	0.055236366	0.0055156113
e	6.947922e-05	0.0009429535	0.042574782	0.063028045	0.00791924	0.02966456	0.84211737	0.013683612
n	4.1043204e-06	0.00044668248	0.014156991	0.049103413	0.9102782	0.0001909114	0.02483601	0.0009837353
d	4.312466e-07	2.4105237e-05	0.0040228283	0.00904216	0.004113788	0.0024767956	0.9629901	0.01732972
ì	0.00065016095	0.10290186	0.36585563	0.16654839	0.09711652	0.1958499	0.070032105	0.0010454644
n	2.9764458e-05	0.0019874885	0.005298281	0.006231646	0.3918002	6.474859e-05	0.2968956	0.29769227
n	1.0886332e-07	7.691582e-06	0.0031931691	0.003880555	0.001124487	0.0057125716	0.97896683	0.0071146265
u	0.00062324404	0.043137435	0.095403954	0.15217257	0.084749706	0.31129858	0.30735305	0.0052614133
n	2.3877774e-06	0.00011203226	0.0038675284	0.009287554	0.21202376	5.4509586e-05	0.3029111	0.47174123
e	1.6062643e-07	2.5738002e-06	0.0027970662	0.0046096346	0.008563856	0.0013712052	0.974871	0.0077845072
i	5.7077756e-07	4.5852776e-05	0.010829587	0.019222088	0.26004496	0.00011792571	0.45893377	0.2508053
g	3.929181e-08	1.6938874e-06	0.1871687	0.12823007	0.046836827	0.00082412484	0.5521556	0.084782876
e	6.8820027e-06	9.823876e-05	0.18550478	0.031459857	0.066643916	0.0056455005	0.7008025	0.009838305
n	2.6199866e-06	0.0011044147	0.03367786	0.009753506	0.15842007	0.00016952261	0.16857442	0.6282976
i	2.3067764e-07	3.4621717e-05	0.0085975425	0.0036492748	0.0039043694	0.0090475865	0.80978537	0.16498107
t	7.238657e-08	8.859292e-06	0.0013083625	0.0014909885	0.021146594	1.3643288e-05	0.21784937	0.75818217
ò	7.57379e-05	0.00025385467	0.03818195	0.023932649	0.02629405	0.0087769255	0.8957626	0.0067222086
r	1.6659454e-08	1.0824326e-06	0.0038980474	0.0007824123	0.00757153	1.7234728e-05	0.8830844	0.10464523
i	4.4492437e-05	0.0003465235	0.021769926	0.012192656	0.0046228827	0.017858507	0.92376274	0.019402223
</S>	4.557304e-09	2.1511093e-07	7.497655e-05	0.00010361191	0.00082431326	1.4940404e-06	0.06035718	0.9386382
