 	il	vestito	della	sposa	vuole	bianco	</S>
t	1.5604941e-05	3.904174e-05	4.9692488e-05	0.00010620684	0.00033168172	0.15267374	0.846784
o	0.0064989803	0.1305314	0.47750184	0.2641312	0.12114046	0.00011083799	8.526843e-05
n	0.00096177385	0.86744106	0.114434	0.016226979	0.00093525805	1.1330795e-08	9.237621e-07
à	1.0663195e-07	0.011344924	0.24395734	0.5382118	0.20644984	4.3661908e-06	3.162786e-05
b	7.022343e-08	0.00942891	0.4722016	0.5036794	0.0146900425	2.3836364e-09	1.5766126e-08
b	2.7297817e-06	0.0004974644	0.03781349	0.84040684	0.12124899	2.8589391e-05	1.9980369e-06
e	0.12896264	0.7980762	0.04753899	0.019341065	0.0050956067	0.0009109645	7.453267e-05
t	0.00029823167	0.7982171	0.1316593	0.035335932	0.034442272	9.412616e-07	4.626855e-05
o	0.0019759554	0.07743741	0.11363755	0.50153345	0.23067558	0.07224972	0.0024903256
a	0.0027520072	0.9903944	0.004898279	0.0013176261	0.0006296005	2.0443426e-06	6.097986e-06
t	2.9427257e-08	0.002916265	0.14932315	0.61544925	0.232307	1.1813136e-06	3.100813e-06
s	0.0033024126	0.05786087	0.0076011396	0.031391457	0.041355085	0.8570424	0.0014467363
è	0.22369103	0.6830058	0.012607166	0.011052044	0.0026460984	0.06684906	0.00014886979
k	0.0009629786	0.89051497	0.040789627	0.04870876	0.0187372	9.012947e-05	0.00019644357
o	0.03026063	0.49141303	0.054082014	0.08062124	0.019845366	0.3219687	0.0018090612
r	0.009920129	0.85702354	0.05744942	0.039510213	0.03452787	0.0010118973	0.0005569112
à	0.010740602	0.2741047	0.0264936	0.046955183	0.017002635	0.6210993	0.0036040384
s	0.0012381489	0.7240966	0.06102447	0.13471009	0.07512382	0.0015688955	0.002237935
i	0.0065938914	0.15418184	0.023167001	0.05493744	0.019653179	0.7390128	0.0024539018
t	0.00584025	0.6337736	0.09474152	0.10345715	0.14252816	0.013175045	0.0064843195
è	0.005334602	0.10639758	0.02530753	0.06322446	0.019571833	0.77861774	0.0015462313
l	0.00028560933	0.18500932	0.09543693	0.40474352	0.27645183	0.009738242	0.028334513
i	0.0062655024	0.10986033	0.026936812	0.06157542	0.020538619	0.7733175	0.001505744
à	0.00190396	0.23415671	0.0954404	0.1435816	0.31325832	0.08430156	0.1273575
s	9.832755e-10	0.00013061918	0.036427688	0.64025974	0.32143617	0.00016940723	0.0015763144
p	0.001726319	0.031945296	0.001983628	0.0059611164	0.006759779	0.95047754	0.0011463454
r	0.005861082	0.01110305	0.004590914	0.0061028786	0.005437494	0.9668463	5.8314818e-05
o	0.0049418565	0.009841694	0.00816316	0.011060038	0.013700319	0.95211464	0.00017829485
</S>	3.7335512e-06	0.0017119931	0.004111153	0.008376185	0.037925057	0.0011241325	0.9467477
