 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	5.883626e-05	2.4943507e-05	3.5641373e-05	0.0040548746	0.006555752	0.0018773142	0.011194001	0.01120901	0.96498966
k	3.1538317e-08	0.9975327	0.002397771	1.7500939e-07	5.167329e-05	1.5506408e-05	5.20127e-07	1.5808406e-06	8.926283e-09
à	0.12254577	0.57388884	0.11137444	0.0015260087	0.12667017	0.015795803	0.031871144	0.015998118	0.00032980763
j	1.3553049e-05	0.9621975	0.03679962	1.3112885e-05	0.0008670974	8.794525e-05	1.2196157e-05	8.850624e-06	8.94936e-08
o	0.0011641167	0.023174718	0.054414157	0.030728258	0.5898543	0.016319998	0.2629592	0.01945271	0.0019325686
t	0.008939658	0.7681828	0.20085433	0.001346099	0.01968503	0.00023748935	0.0006013878	0.00014305724	1.0194889e-05
r	0.007449943	0.056885447	0.078079395	0.06714759	0.6200843	0.014246066	0.14813134	0.0070530544	0.00092291227
a	0.79266584	0.00791224	0.0012104976	0.19725576	0.00089545775	1.3599757e-06	5.6594883e-05	1.212978e-06	1.1252929e-06
ù	0.0022945257	0.39554235	0.44012758	0.0015021887	0.12674248	0.013321614	0.016137764	0.0041105426	0.00022089305
d	1.5039353e-07	0.9523449	0.043559566	2.7461538e-06	0.0013484161	0.0025473298	2.395116e-05	0.00017168351	1.1923283e-06
i	0.0006107475	0.095425025	0.054602467	0.044478703	0.5373177	0.072102554	0.15593292	0.039457124	7.2758856e-05
a	0.12179082	0.3641676	0.19518529	0.013747158	0.2572044	0.011451957	0.030256083	0.00584174	0.00035493443
a	8.696892e-06	0.599357	0.2531468	0.00012319052	0.122726	0.017455122	0.0027620173	0.0043607433	6.0461392e-05
s	2.237077e-05	0.44367018	0.17097816	0.0005855879	0.3388359	0.0269198	0.00865133	0.010120219	0.00021639888
ò	0.0012726553	0.0023203103	0.0069462196	0.025353465	0.45499587	0.017453039	0.4514947	0.03514901	0.005014706
z	0.00023434477	0.052513897	0.017175863	0.011872086	0.67741495	0.12350722	0.06290481	0.05389187	0.0004849919
i	0.0003604216	0.017319825	0.050236825	0.03531317	0.5066211	0.039864156	0.2949852	0.05346122	0.0018379529
g	0.0015457126	0.0028837533	0.00548602	0.0023583288	0.5198237	0.11059623	0.21484362	0.123678476	0.01878418
r	7.4627837e-06	0.015787667	0.033053778	0.0022439451	0.36976683	0.29896235	0.17810825	0.10160785	0.0004618289
à	0.040251624	0.01248365	0.009794624	0.46791285	0.28600377	0.029739698	0.13296744	0.020397052	0.0004492612
t	5.660296e-05	0.0009518278	0.0007201732	0.000106569816	0.026073964	0.24589728	0.024685487	0.5701352	0.13137291
s	7.201811e-05	0.0023249607	0.013063164	0.004784205	0.2732473	0.08098169	0.49584642	0.11794841	0.011731799
i	0.0061147	0.001932472	0.0019880661	0.6652704	0.20705253	0.0049072863	0.10549593	0.0070713055	0.00016735282
i	2.9501483e-05	0.00025517688	0.00075822964	6.332023e-05	0.1285688	0.15801147	0.096532546	0.3558406	0.25994036
n	3.9540637e-06	0.01963523	0.009157444	0.0010036132	0.45856115	0.15765326	0.029972062	0.2619362	0.062077086
ì	9.4039155e-05	0.00023637697	0.0009816408	0.0033955884	0.21606226	0.041351747	0.5238902	0.16700712	0.046981078
t	3.6764886e-06	0.0012496397	0.00039257808	0.0007924587	0.10228494	0.23367593	0.027415805	0.61389637	0.020288501
t	9.905082e-05	0.00061143935	0.0047169384	0.010753383	0.25020933	0.021416452	0.5473237	0.13966148	0.025208121
a	0.015467236	0.0018434507	0.0016408816	0.7416924	0.14523897	0.005576809	0.07847491	0.009838993	0.00022632432
</S>	8.650605e-06	1.1221748e-05	2.9245453e-05	9.042468e-06	0.005770314	0.022875048	0.013144644	0.086921036	0.8712308
