 	avete	cucinato	le	verdure	</S>
è	2.2053e-05	9.0355525e-06	0.000708628	0.15377429	0.84548604
c	0.97698635	0.022963867	3.07262e-05	1.4183209e-05	4.7419626e-06
h	0.9877638	0.012092978	3.4717127e-06	1.61687e-05	0.00012367658
e	0.027339794	0.95933	0.009531843	0.0036793554	0.00011888335
t	0.99957854	0.0002852388	5.550682e-07	3.206581e-07	0.00013528319
e	0.024335304	0.9200656	0.034885254	0.02051925	0.00019452356
m	0.9442018	0.055078402	0.00024034403	7.938784e-05	0.0004001345
a	0.09536314	0.47318134	0.20125383	0.22319064	0.0070110695
r	0.9690773	0.0294959	0.00036628335	0.0005519479	0.0005085854
à	0.32910457	0.1142472	0.15197606	0.35744038	0.047231764
t	0.96531093	0.0015275883	0.0003375898	0.030412074	0.0024117264
a	0.3417285	0.01631549	0.06908048	0.5484187	0.024456881
t	0.88214016	0.0054997774	0.0014810512	0.028566025	0.082313046
a	0.2683084	0.010462317	0.077850655	0.58135515	0.062023457
l	0.7409166	0.006867411	0.0034453913	0.10181412	0.14695655
à	0.24106377	0.005711497	0.05716344	0.630515	0.06554633
c	0.16372557	3.6411413e-05	0.0005118244	0.8185728	0.017153358
h	0.95601857	0.0004273653	0.0010292674	0.03659579	0.0059289425
a	0.0007174172	0.05825068	0.43823254	0.500929	0.0018703323
n	0.0005476208	2.4316382e-06	1.608443e-06	0.0002535722	0.9991948
a	0.048225075	0.00052927615	0.009335003	0.43674868	0.50516194
</S>	0.025556315	3.1504384e-05	0.00013571988	0.056503	0.9177734
