 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	1.326668e-05	6.3908365e-06	1.1028273e-05	0.0001704931	0.00012939483	0.004459845	0.1444613	0.8507483
g	0.99903524	8.186257e-06	1.7717763e-05	0.00054827146	0.00030492584	8.4330175e-05	6.9254504e-08	1.352775e-06
r	0.10599705	0.0010179341	0.00027143667	0.89156246	0.0005301702	0.00019426213	3.4040182e-05	0.0003926672
a	0.2053247	0.16283776	0.4081107	0.19615625	0.022894649	0.0036026738	7.752028e-05	0.0009957034
t	0.48244742	0.002343923	0.007817385	0.50079477	0.0009872214	9.654074e-05	5.8456888e-05	0.0054543028
s	0.021956375	0.040233802	0.10372362	0.70991355	0.04590556	0.058416806	0.0182318	0.0016185425
a	0.001932824	0.6416179	0.34264815	0.00048801542	0.010257533	0.0030057686	4.185779e-05	7.929411e-06
è	0.19283885	0.012612095	0.017462065	0.76389575	0.004573508	0.0008213075	0.000791797	0.007004575
n	0.21252777	0.00030281174	0.00096602	0.77865785	0.005190097	0.0016364158	5.669163e-05	0.0006622821
a	0.008028335	0.010921804	0.063082255	0.41076386	0.05023019	0.18466507	0.25982958	0.012478874
n	0.008346645	0.01509082	0.011025476	0.9509469	0.0082650585	0.0026865825	0.0011649627	0.002473606
g	0.00027395238	0.00019488628	0.0019220521	0.30893624	0.006017287	0.026546223	0.64359725	0.0125120375
r	0.0003146159	0.010425249	0.016848356	0.14120495	0.21545605	0.60999113	0.0056604166	9.919354e-05
à	0.0020006443	0.13324344	0.11720593	0.11531446	0.3658519	0.26525903	0.0011094348	1.5093923e-05
m	0.013594463	0.00065314304	0.0003014775	0.70481896	0.0014441306	0.0010810717	0.028733488	0.2493733
m	0.0076715657	0.0010491143	0.002841212	0.08388689	0.003995559	0.08352169	0.80852276	0.008511261
a	0.0019080824	0.06214649	0.040725697	0.032156974	0.27253336	0.58810705	0.0024159327	6.3704088e-06
u	0.00015744401	2.1670603e-05	7.639905e-05	0.9495258	0.00079187873	0.00062966795	0.011187282	0.037609987
d	0.00041653647	2.8073759e-05	0.00028670343	0.9442016	0.010389943	0.014562621	0.004684606	0.025429968
e	0.00028876538	6.181216e-05	0.00025816547	0.4052972	0.010932499	0.17614534	0.3999333	0.007082841
r	3.687478e-05	0.00056713977	0.00041722978	0.8707771	0.0044967234	0.00417351	0.02087386	0.098657705
f	0.00039594749	0.00011186642	0.0002897394	0.25279078	0.008853955	0.1381965	0.5939907	0.0053705177
ù	0.00032713497	0.040573575	0.08994399	0.1001034	0.15694036	0.29996	0.3073763	0.0047752606
m	0.00024781007	3.082295e-05	1.4591314e-05	0.10828505	0.00041912156	0.0016722548	0.28583696	0.6034934
m	0.0041465857	0.0014084065	0.0044756248	0.025183856	0.0020435383	0.066572905	0.89276475	0.0034042913
u	0.0013681221	0.007157149	0.008163484	0.017608808	0.08000395	0.8453571	0.04032977	1.1661627e-05
</S>	2.5042316e-06	3.741883e-07	1.442526e-06	0.043469142	4.5801364e-05	9.76466e-05	0.04412573	0.9122574
