 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	3.2388834e-05	0.00046849373	0.00039951433	0.00096410164	0.005069804	0.012544032	0.014389006	0.016867515	0.025276888	0.028765185	0.017915418	0.03901164	0.089738436	0.04189179	0.04079516	0.07511819	0.042826332	0.07861239	0.05723691	0.059176814	0.12547676	0.22742324
m	8.2110455e-05	0.9394219	0.012185344	0.041711584	0.0034287313	0.002135067	0.00066745625	0.00022726953	6.8628506e-05	3.5622404e-07	5.7591333e-05	5.0596072e-06	1.0713921e-06	6.0686116e-06	1.089717e-06	1.5856037e-07	3.5367916e-07	7.9626204e-08	1.8053692e-07	4.2677453e-08	1.9711092e-11	2.63427e-09
e	0.04964811	0.88554317	0.013662089	0.01998455	0.0011051606	0.0034713144	0.0033444166	0.0032831097	0.0030188826	0.0019407939	0.007555701	0.0006314358	0.0043685897	0.0009685917	0.00025601566	0.00042110012	9.286078e-05	0.00051987567	0.00016518614	1.7535735e-05	1.1419271e-06	3.0324642e-07
s	0.0007696375	0.5805572	0.085112594	0.27251825	0.030544663	0.020923981	0.00655857	0.0020260038	0.00059779675	1.6005522e-05	0.00016638738	2.3383014e-05	1.2501532e-05	0.00016750186	4.40658e-06	7.9334063e-07	1.996341e-07	2.0929326e-08	7.12975e-08	9.205045e-09	8.9533284e-11	1.292969e-09
s	0.0001497688	0.23690316	0.119770095	0.31061435	0.032809652	0.059966628	0.06210972	0.05684808	0.042002298	0.0022104324	0.04882176	0.0041046594	0.009871539	0.011035858	0.00065902993	0.0008994908	0.0002781554	0.00054622366	0.0003533728	2.483813e-05	2.413437e-07	2.0542946e-05
è	0.021818988	0.7157075	0.01680937	0.057523604	0.1264491	0.037503857	0.007332811	0.0021512073	0.003699518	0.010546105	5.001253e-05	7.913147e-06	1.966323e-05	0.0003739621	4.9529126e-06	1.2049807e-06	1.9497365e-08	1.78258e-07	1.9709894e-08	1.7382105e-09	9.901866e-11	7.2429684e-10
r	0.000477551	0.590866	0.037223574	0.212367	0.12831643	0.022481961	0.0033879185	0.0028285154	0.0014523268	1.372421e-05	0.00023370706	6.5682805e-05	1.4175968e-05	0.000256796	1.2052486e-05	1.3429444e-06	8.794034e-07	1.405038e-07	2.2651642e-07	3.4058715e-08	2.2831356e-10	4.8002438e-09
e	0.00030285705	0.019196225	0.19085597	0.14790407	0.014844676	0.20445359	0.07006189	0.03131393	0.032600176	0.048099596	0.07694618	0.08231943	0.01967159	0.011961763	0.031947836	0.003977583	0.008064339	0.001800271	0.002874302	0.0006382433	2.5089264e-05	0.00014046549
m	0.0011582345	0.27296227	0.08385669	0.50494343	0.01622546	0.03284079	0.052243978	0.021087691	0.0013302356	0.00022855023	0.0062838974	0.00047625875	0.0006986884	0.005538079	8.593424e-05	3.2801374e-05	4.1911744e-06	1.8420005e-07	2.2860372e-06	2.4855186e-07	3.1853058e-09	6.009589e-08
u	0.0010567417	0.029092398	0.17558771	0.079915605	0.013951206	0.110877894	0.06517684	0.038863122	0.05615531	0.059489757	0.043524466	0.13203365	0.0717082	0.033093043	0.044131357	0.019682461	0.008694133	0.0077273767	0.0060226745	0.0017855737	0.0003860182	0.001044488
