 	voglio	che	Maria	venga	domani	</S>
i	0.00010983755	0.0002226113	0.00012494842	0.00051579514	0.00041976979	0.9986071
t	0.041045766	0.13672179	0.621292	0.03650181	0.16430838	0.00013031453
è	0.92329866	0.058809254	0.0029565976	0.010333327	0.004497031	0.00010515008
l	0.19473647	0.0413841	0.6582923	0.026958376	0.07861085	1.788314e-05
o	0.02075077	0.12513122	0.27480277	0.18048029	0.39831296	0.0005219679
i	0.5937191	0.39907277	0.005066477	0.0016960785	0.00044296103	2.5534403e-06
M	0.0028393867	0.010236069	0.5965962	0.020543914	0.36963376	0.00015073075
a	0.08925631	0.05978554	0.23377873	0.16719303	0.44654426	0.003442104
r	0.9957404	0.0042576506	1.194661e-07	1.7667894e-06	2.5714122e-09	3.8424524e-12
ì	0.5920599	0.40433663	1.1517647e-05	0.0035897715	1.8707052e-06	3.030528e-07
a	0.9492581	0.05019846	8.9374014e-05	0.00042023137	3.167108e-05	2.0874227e-06
n	0.21558699	0.6249965	0.047500566	0.065381646	0.045866374	0.0006678961
a	0.19307739	0.55606896	0.002326023	0.2354398	0.012476508	0.00061141135
r	0.33149007	0.607231	0.00721333	0.04748347	0.0053277765	0.0012542875
t	0.043895416	0.25021076	0.1275969	0.31459033	0.2604188	0.003287801
i	0.15711962	0.61296684	0.0046708654	0.21820477	0.0065713027	0.00046660367
à	0.02609867	0.10245901	0.26908043	0.13032943	0.30260885	0.1694236
v	7.617832e-05	6.203113e-05	0.15479799	0.008377574	0.7779172	0.05876901
v	0.0037595124	0.0023699712	0.23641111	0.0889348	0.66800797	0.0005166582
r	0.68208295	0.22009519	0.0015923925	0.07644917	0.0040995697	0.015680764
i	0.05534187	0.89616567	0.00067653775	0.046110004	0.001142245	0.0005635949
</S>	3.4586796e-05	0.00017830086	0.00031395184	0.00017307042	0.0011990851	0.99810106
