 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	1.4268719e-05	0.00029473065	0.00083080964	0.0007839168	0.0010270936	0.0030676953	0.0074347164	0.009940538	0.016544359	0.014694594	0.07547336	0.8698939
a	0.044377044	0.01932758	0.4890093	0.33388203	0.022530925	0.0001303214	0.021307128	0.053161725	0.013037535	0.0029823685	5.9131307e-05	0.00019491321
p	0.0018387776	0.0023900599	0.100377195	0.5388221	0.3554546	3.4707078e-05	0.00077502773	0.00017286264	5.6315595e-05	7.236247e-05	1.5222708e-06	4.521986e-06
e	3.6000887e-07	4.1186715e-05	0.20990486	0.38108417	0.20786895	9.175583e-06	0.07454694	0.1074535	0.01794197	0.0011459328	1.950199e-06	9.46186e-07
d	3.391557e-05	0.00017332897	0.19523033	0.69415194	0.09897321	1.9262945e-05	0.0068339496	0.0036330135	0.000674777	0.00026702805	2.4870387e-06	6.864413e-06
ì	9.281835e-06	0.0010229064	0.15593907	0.17184488	0.07765878	0.00043297096	0.18675105	0.32554686	0.07569801	0.004928914	0.00015416928	1.3057096e-05
a	0.00022114694	0.0003144211	0.23110485	0.43153223	0.22713742	0.00023292731	0.06036261	0.044042256	0.0043216273	0.0006697321	2.7771246e-05	3.3020995e-05
e	1.4928505e-08	1.3500692e-06	0.2914519	0.26390532	0.060158644	4.127923e-06	0.17588924	0.1952851	0.012717194	0.0005848856	1.5536784e-06	6.707514e-07
s	1.0656689e-06	2.6356387e-05	0.38478076	0.36613134	0.09653615	3.06239e-05	0.051595256	0.085900344	0.013254146	0.0017259114	1.20349405e-05	6.0535745e-06
ò	0.0002554709	0.0063134907	0.26107383	0.24577504	0.07344561	0.006633496	0.10422165	0.16022657	0.09983736	0.032286514	0.0079372795	0.0019936904
z	7.816637e-06	0.00067519647	0.06053718	0.20347337	0.6443434	0.00071258936	0.057921346	0.027318116	0.0040349425	0.000854304	0.00011862324	3.0662982e-06
u	0.00016061013	0.0020378279	0.07680234	0.025143798	0.005387385	0.011764887	0.3863266	0.3717535	0.10005238	0.01508807	0.005276361	0.000206151
n	2.7464946e-05	0.0035506305	0.061663475	0.69449526	0.20541714	0.0002485883	0.00795841	0.010074823	0.010303114	0.0057732044	0.0004476429	4.0209707e-05
e	6.823334e-07	8.3562736e-05	0.021664504	0.07803265	0.010744874	0.0020415513	0.11708682	0.24225995	0.29206443	0.14446385	0.089113615	0.0024434612
f	2.2381091e-06	0.00020253116	0.040397692	0.5545455	0.28550732	0.0001147014	0.009473571	0.022646211	0.048771787	0.03480683	0.0034468258	8.477884e-05
à	2.6610374e-05	0.00040680458	0.027526142	0.041706894	0.01868659	0.0043573743	0.16221735	0.29863492	0.23168585	0.094200335	0.11436842	0.006182692
i	2.2815131e-07	0.000111121844	0.014635403	0.11393455	0.57769847	0.0006138642	0.106435224	0.1039482	0.053219642	0.01725472	0.012065649	8.2962055e-05
t	3.86776e-10	2.1923097e-07	0.04887467	0.082071885	0.043268498	2.9395117e-06	0.11104061	0.5700418	0.13236114	0.0093471855	0.00028155174	0.0027096057
o	5.5440552e-05	0.0017007032	0.033493146	0.009727476	0.0047638346	0.016338581	0.30157575	0.45994988	0.126715	0.025747595	0.018576344	0.0013562654
g	1.3981231e-06	0.0003833191	0.021391338	0.40948638	0.2505029	0.00017246333	0.011354377	0.03352881	0.12875554	0.10773081	0.03484666	0.0018460165
e	1.5044533e-06	3.2141666e-05	0.011457323	0.052120335	0.10804921	0.000543462	0.053867813	0.1335714	0.32345173	0.09355982	0.2228124	0.0005328742
l	2.4462763e-05	0.009691668	0.028312441	0.3353525	0.40026316	0.0010825843	0.044991016	0.051217265	0.047434	0.04210467	0.035749514	0.0037767529
à	1.1812101e-05	0.00019274783	0.0070757666	0.013497494	0.029617488	0.004517517	0.19163227	0.27734983	0.18216962	0.07820654	0.21446165	0.0012672486
o	6.053895e-08	3.2303502e-05	0.0017108169	0.031977497	0.12865166	0.0001396171	0.03190348	0.04401813	0.07008499	0.062177837	0.62084484	0.008458782
p	5.340666e-10	2.581195e-07	0.010973858	0.019262541	0.043986995	8.014524e-06	0.11078111	0.5479577	0.20831586	0.016337689	0.008815502	0.03356038
r	9.373578e-07	5.81434e-05	0.0019903122	0.00095387734	0.0021788664	0.00427627	0.30995387	0.5157114	0.10156422	0.016009174	0.044862714	0.0024401937
ì	0.00027309195	0.047409065	0.031666115	0.013647197	0.021332575	0.12768626	0.30662668	0.2704441	0.100549705	0.034038357	0.04579789	0.00052891055
t	7.4581055e-07	8.2249426e-05	0.0005485573	0.014365118	0.009990924	3.0406007e-05	0.0020279277	0.0038041999	0.011207524	0.038053047	0.57425934	0.34563
a	5.988709e-05	0.0002690401	0.01389277	0.039182376	0.010371214	0.0022658224	0.06507614	0.12618768	0.16403791	0.10914408	0.45562437	0.013888663
k	3.0241586e-07	2.792516e-05	0.0022037155	0.06544439	0.03383196	2.9833218e-05	0.000992444	0.0044560237	0.075139776	0.13778919	0.30507568	0.37500873
a	4.9014634e-05	0.00014547634	0.0027659936	0.01704272	0.011225792	0.0011937144	0.012566548	0.019932276	0.069427975	0.10625312	0.7561053	0.0032920716
n	1.0289845e-07	7.3968667e-06	0.001122352	0.035617407	0.024602355	1.8765213e-05	0.0008835246	0.004173123	0.089671955	0.13840443	0.3940283	0.31147024
a	2.0376282e-07	2.8537079e-06	0.00032669876	0.0034360646	0.0019169591	0.00015040896	0.0055600554	0.015236143	0.07634305	0.10029986	0.7316987	0.065029025
f	4.838254e-08	3.00502e-06	0.0005419182	0.015286789	0.016553255	1.3814316e-05	0.0013745835	0.0060016843	0.09292998	0.10614111	0.5177043	0.24344951
à	8.132947e-06	4.972687e-05	0.0012470358	0.0053400868	0.003986475	0.00090741785	0.019460022	0.037332166	0.076259226	0.07571103	0.7455526	0.034146108
n	3.5204355e-09	3.3948783e-07	5.1006195e-05	0.0010144215	0.004097291	4.085123e-06	0.0023827665	0.007122961	0.033609495	0.021591173	0.877114	0.05301244
e	6.785882e-07	3.1771837e-05	0.0013169947	0.0011479366	0.0002446969	0.0026397165	0.16004005	0.31995267	0.16371563	0.04942396	0.23535381	0.06613209
</S>	1.2533897e-08	1.1434937e-06	0.00010791159	0.0030596855	0.0021702794	3.5087712e-06	0.00013861158	0.00057423924	0.009366361	0.016979435	0.1452653	0.8223335
