 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	2.6126758e-05	0.00016061858	0.00027116135	0.00051155785	0.00019971469	0.0009959029	0.005378966	0.008092369	0.022216154	0.22551283	0.73663455
t	0.84308654	0.15398118	0.0011421888	0.0004670223	0.0012670748	4.8798753e-05	1.7971902e-06	3.446749e-06	1.8900661e-06	6.274706e-10	4.056886e-09
t	0.39360172	0.5367189	0.015576145	0.0034741457	0.003161403	0.045489203	0.0002605428	0.001001649	0.00067372835	3.5775727e-05	6.843556e-06
ù	0.8610413	0.13491924	0.0028360297	0.00055696664	0.0005862752	2.5836755e-05	3.2911637e-05	4.1849177e-07	1.0412222e-06	2.641459e-09	2.3254118e-10
a	0.57446927	0.4237984	0.0016553835	1.6256523e-05	3.63887e-05	2.3343937e-05	5.731356e-07	7.090126e-08	2.9048533e-07	4.060084e-09	1.3573618e-08
n	0.06181345	0.85810107	0.027024314	0.0046935603	0.038981367	0.009088038	2.2071297e-05	0.00022493408	5.110203e-05	1.5829286e-08	3.3719168e-08
k	0.00819427	0.2376178	0.05444957	0.04227692	0.10157202	0.51217043	0.013139376	0.017972162	0.009956238	0.002476888	0.00017432246
ò	0.06431901	0.61596537	0.15879653	0.07913727	0.07111723	0.0017739175	0.008606338	7.350243e-05	0.00020854834	1.5835152e-06	7.274413e-07
r	0.06287117	0.90112704	0.032326132	0.00062741846	0.0011366316	0.0017185275	8.900723e-05	9.172081e-06	9.4433686e-05	1.4758156e-07	2.847415e-07
a	0.02205642	0.09820225	0.07589683	0.09432766	0.09023257	0.41750902	0.046013255	0.050605897	0.091843925	0.011440897	0.001871257
s	0.0368063	0.38781905	0.19041893	0.040247478	0.0838835	0.24264698	0.008182176	0.0009826176	0.008993274	8.53963e-06	1.1129993e-05
t	0.0041832854	0.06110919	0.10136082	0.094567284	0.04758299	0.4510499	0.04127743	0.048706464	0.14313702	0.005532965	0.0014926409
è	0.008835015	0.35209352	0.29506207	0.2089408	0.09450214	0.0036775558	0.034766257	0.0004457299	0.0016693183	5.0337294e-06	2.5575446e-06
o	0.0022219853	0.8475928	0.1305833	0.0030056864	0.0033600542	0.0101855565	0.00077512424	0.00014586364	0.0021282085	6.524278e-07	7.289278e-07
n	0.002650602	0.6178772	0.19199261	0.025627997	0.09467933	0.05580027	0.00035015823	0.0074626617	0.0035466491	1.6197946e-06	1.0958035e-05
m	0.00042494413	0.030730948	0.019527093	0.02521142	0.08434622	0.6966804	0.020526433	0.03840204	0.028479138	0.053286016	0.0023853295
o	0.0043190257	0.16512612	0.190261	0.24558498	0.19512971	0.0297511	0.13778867	0.010684524	0.02109353	0.000206758	5.4617958e-05
l	0.00040801393	0.088901475	0.1545845	0.031885836	0.03154301	0.5158166	0.021003641	0.014482543	0.14120375	0.00010844596	6.22101e-05
ì	0.0017865094	0.02463504	0.063541785	0.04465184	0.01293583	0.22258143	0.050917026	0.10311942	0.4623678	0.012982856	0.00048052578
m	0.000107027554	0.55297464	0.34693652	0.009924132	0.0065577994	0.0423075	0.003911015	0.0021407492	0.03512329	1.14851455e-05	5.871843e-06
o	0.006036958	0.027241044	0.016667623	0.019591147	0.022183655	0.27055398	0.05860114	0.08056405	0.15134758	0.3357892	0.011423633
a	1.659269e-05	0.029936986	0.13617028	0.028869987	0.0155447805	0.35858887	0.027110398	0.03679458	0.36664435	0.00022322765	9.997707e-05
n	0.0004384809	0.1121746	0.21336406	0.1015494	0.0712934	0.10244723	0.023642477	0.20241478	0.1715346	0.00045563938	0.0006853839
a	0.00023358875	0.009001597	0.015158784	0.01837268	0.019846762	0.3714657	0.028675819	0.07536268	0.14538485	0.30148095	0.015016624
m	1.7267097e-05	0.053751163	0.28652075	0.06362937	0.019984689	0.21513183	0.031399995	0.031922802	0.29740787	0.00017544712	5.8824055e-05
m	0.0042838957	0.025427721	0.026747398	0.030660195	0.015437674	0.16225013	0.07789547	0.10998356	0.27134055	0.26848975	0.00748364
è	0.0012691219	0.06494577	0.171317	0.3326408	0.11121105	0.013906186	0.24253109	0.014493696	0.0475795	0.00010530811	5.0138283e-07
n	1.7119726e-05	0.051299464	0.09090138	0.007009201	0.0029967646	0.1818266	0.012372488	0.048651133	0.5903764	0.006108696	0.008440748
o	9.602433e-06	0.0005705407	0.0031158386	0.005428126	0.010213431	0.102867894	0.045735504	0.16769893	0.40730387	0.2544932	0.0025630556
c	6.707958e-06	0.0079126675	0.04154019	0.009413844	0.0048752204	0.34200984	0.01227366	0.050263155	0.51099765	0.008584852	0.012122203
e	3.2868495e-05	0.011650838	0.04793445	0.006358758	0.0067073596	0.1249692	0.013227624	0.116337895	0.5485865	0.12378248	0.00041207322
e	3.0371137e-05	0.04674733	0.19891609	0.0420148	0.021238608	0.30807346	0.019723404	0.026798489	0.32941383	0.003194384	0.00384924
s	6.923633e-06	0.006237317	0.045048565	0.021623258	0.009751703	0.06288171	0.026809243	0.23006612	0.562134	0.010116984	0.025324065
t	5.4743497e-05	0.0015330231	0.0054014307	0.006332915	0.0031676583	0.08347033	0.026439415	0.10075426	0.3913439	0.37344325	0.008059099
è	0.00046247436	0.02692685	0.0768471	0.17810899	0.10602482	0.055276714	0.25836825	0.11122045	0.16255471	0.023780137	0.00042951741
o	2.2861424e-05	0.06069981	0.09706326	0.005764917	0.001945525	0.10911763	0.007825265	0.031113265	0.49041417	0.044089064	0.15194423
n	0.00012740851	0.10089216	0.2271661	0.019429443	0.009521667	0.024938526	0.009346767	0.15192302	0.34475628	0.014362735	0.09753591
e	6.438669e-06	0.0002864159	0.0008147348	0.002240584	0.0046432754	0.065995164	0.010328963	0.030863069	0.05457449	0.76422715	0.066019714
a	1.0374376e-06	0.0009934722	0.012567887	0.005709884	0.0018173413	0.10242034	0.0139304865	0.06401176	0.68156326	0.039413158	0.07757141
s	3.079001e-05	0.005667705	0.02838456	0.017346023	0.005359012	0.0165417	0.03550006	0.2602371	0.5433888	0.030196887	0.057347413
s	6.7547975e-05	0.0012733862	0.0033108785	0.0041342867	0.0031791406	0.06563989	0.019915711	0.06898467	0.21446191	0.60772115	0.011311478
ù	0.00037590179	0.0074575315	0.024742853	0.09723269	0.04328948	0.02541549	0.3094543	0.15324213	0.22382756	0.112986974	0.001975126
n	5.6525605e-06	0.0064404504	0.015713835	0.0011363128	0.00029160336	0.022116926	0.0028718612	0.022845274	0.37286168	0.1477376	0.40797883
n	2.6607925e-06	7.786445e-05	0.00019449776	0.0003490928	0.0016376768	0.032923024	0.0045778085	0.019461729	0.03639225	0.8973837	0.0069998032
i	0.00015691188	0.0025027131	0.008742786	0.039014693	0.020263307	0.026640568	0.18590517	0.15381728	0.22781335	0.32413873	0.011004483
t	1.393183e-07	0.00010666347	0.0011010092	0.0004404879	0.00016867464	0.019510256	0.0013829018	0.011199598	0.10224553	0.041929603	0.82191515
i	0.00022212551	0.0033361549	0.0085554	0.0047978084	0.0033569634	0.119137384	0.022002019	0.082797125	0.3799504	0.37525642	0.00058816693
</S>	2.8911842e-07	7.511222e-05	0.0010077027	0.0006753128	0.00019084601	0.01614409	0.004616942	0.035582855	0.3014746	0.106301725	0.5339305
