 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	4.6387645e-06	0.0015238671	0.001553545	0.0002030649	0.0034358306	0.0004498863	0.0017804857	0.008547082	0.06270374	0.91979784
a	0.0008789397	0.008768086	0.00044239554	0.78586274	0.000523615	0.17523834	0.027529044	5.84189e-05	0.0006833344	1.4970099e-05
p	0.0001862148	0.01905946	0.0005171766	0.7553941	0.00050786557	0.20216377	0.02195209	3.2692096e-06	0.00020873295	7.255134e-06
e	0.00035909977	0.41235182	0.0065276977	0.349869	0.0032649464	0.10177167	0.12557851	2.8818216e-05	0.0002259804	2.2590832e-05
s	0.00046979074	0.06261204	0.002389401	0.7457364	0.001989968	0.17813766	0.00849208	3.2896369e-06	0.00015293434	1.640576e-05
a	0.00020050976	0.2808842	0.016455526	0.22618616	0.014797246	0.08140092	0.3561341	0.0060769664	0.014311214	0.003553253
m	0.001159866	0.36118168	0.0133256	0.5255934	0.0091595985	0.08703564	0.0024687098	3.5368178e-06	6.529185e-05	6.7264455e-06
m	0.002372917	0.3865811	0.05251912	0.047989108	0.09346238	0.02360097	0.060044307	0.15507258	0.17048146	0.007875986
è	0.00072828133	0.89206356	0.07659974	0.0005585807	0.029929027	0.00011807387	2.3038156e-06	4.1547912e-07	4.071612e-08	4.5577604e-09
n	2.0347834e-05	0.042340662	0.002854809	0.4686633	0.003986524	0.4370289	0.044106964	4.6930596e-05	0.00083016395	0.00012142794
o	8.229433e-07	0.0007261207	0.0008898212	0.09488218	0.0024104926	0.16159932	0.37902778	0.0171173	0.32862929	0.014716866
o	0.00037988205	0.057384666	0.0156018855	0.36860943	0.014518555	0.45890114	0.081049085	8.778521e-05	0.0027653286	0.0007022264
k	3.268876e-07	0.0008940618	0.00024151537	0.29474384	0.00050499704	0.17729838	0.517043	0.0016501086	0.007441763	0.00018205553
l	0.00070901	0.15696883	0.028669171	0.013652086	0.05237029	0.011439056	0.021491043	0.34612685	0.36429718	0.0042764894
è	0.0003115522	0.606487	0.22325267	0.004998331	0.16009502	0.0035845544	0.0002985686	0.0009433218	2.7541033e-05	1.3674564e-06
o	2.1128777e-05	0.054754227	0.00593114	0.26941645	0.0072292984	0.45347092	0.19509235	0.00013436168	0.010204059	0.003746178
n	1.0504638e-08	0.0006173878	0.000118806456	0.19331183	0.00027537293	0.146777	0.65088594	0.0002872862	0.0073086983	0.00041769372
e	7.067394e-05	0.064556345	0.014902248	0.017603707	0.01874055	0.023997022	0.05022401	0.18159592	0.61585504	0.012454454
o	9.107889e-06	0.080000974	0.017558437	0.24411339	0.020514194	0.302546	0.32941875	0.00017083979	0.0049127126	0.0007556808
k	2.0087487e-07	0.0056828014	0.0013300261	0.123504415	0.00420075	0.09777927	0.7398854	0.0029075663	0.023999004	0.00071061606
l	0.000540611	0.07509722	0.018526014	0.0058404645	0.04098281	0.005674599	0.009420357	0.3311407	0.5091055	0.0036717083
è	0.00041196795	0.31248158	0.2552498	0.008276863	0.37070826	0.011433251	0.005733647	0.033932157	0.0017639624	8.4588955e-06
o	2.0636437e-06	0.017153889	0.0028761444	0.07441467	0.003938954	0.15661505	0.5984524	0.00025519202	0.048783626	0.09750795
n	5.4182436e-09	0.00074198	0.00019935223	0.048445713	0.0006274814	0.05899001	0.82307893	0.0010834206	0.054743685	0.012089444
e	9.855793e-06	0.0063360105	0.0026228155	0.0020513947	0.004855686	0.00389647	0.01353829	0.06427603	0.88265127	0.01976224
ò	8.8339743e-07	0.014750327	0.0056116786	0.049187593	0.008742939	0.09917139	0.7842593	0.00028485002	0.022703338	0.015287532
l	3.7980932e-08	0.001493756	0.0004109455	0.032788347	0.002216573	0.03224583	0.8059201	0.0037073842	0.1108563	0.010360754
i	0.0002747771	0.022697894	0.006895314	0.005334061	0.018534087	0.0062225745	0.008252169	0.27254403	0.6558793	0.0033658284
i	2.609123e-07	0.0066056126	0.002642977	0.020001417	0.004205339	0.046507526	0.66851735	0.0003300989	0.054175086	0.19701439
f	2.831479e-08	0.0019920568	0.00096937444	0.025402408	0.004388642	0.038755182	0.79322064	0.0027489755	0.09365415	0.038868442
a	4.8929956e-05	0.0063246023	0.0032407418	0.0028647543	0.00954047	0.0039883177	0.017094431	0.057609152	0.8878181	0.0114705525
m	2.7970296e-07	0.0045027896	0.002275121	0.013778891	0.004562376	0.03349591	0.634082	0.00031222482	0.05749341	0.24949694
i	0.001291894	0.020839734	0.0071404823	0.024676766	0.022742324	0.019786987	0.063525096	0.044354726	0.7870195	0.008622452
l	1.2856799e-07	0.0015812851	0.0007680294	0.006593874	0.0018844083	0.017059486	0.61806524	0.0003729355	0.06808746	0.2855871
i	0.00010924098	0.0024322318	0.0019401949	0.02820299	0.008010548	0.035745714	0.22116661	0.012983146	0.68609977	0.0033095675
à	8.495336e-08	0.0009282412	0.00046345603	0.0035019098	0.0010928679	0.00898287	0.36760718	0.00021778872	0.045178633	0.5720269
r	7.726838e-09	0.00016971111	7.595787e-05	0.01137298	0.0006314313	0.013381463	0.6879515	0.0024307852	0.21967962	0.064306535
i	3.7331767e-05	0.0012868962	0.0007021305	0.0018899757	0.0023800228	0.0024697394	0.0054828636	0.04930499	0.9301865	0.0062595434
</S>	1.908832e-08	0.00025156589	0.00012023594	0.000650171	0.0002472631	0.0016951242	0.07284836	7.137133e-05	0.01734915	0.9067668
