 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.0042059	0.0038577176	1.5875721e-05	4.103681e-05	0.0006079524	0.00015919302	6.732305e-05	0.0014773927	0.0020424724	0.0015063306	0.00097020896	0.0022895797	0.007422003	0.0008390871	0.0072237495	0.038500346	0.9287738
ò	0.9924234	0.0066481405	0.0001615559	0.00012720117	0.00028212764	3.8181537e-05	3.6957208e-06	3.5681136e-05	6.45454e-05	7.232059e-05	0.00010474615	3.591054e-05	1.3306612e-06	2.5293363e-07	3.4143193e-07	5.400108e-07	1.550889e-08
t	0.7291277	0.27086815	2.0124046e-06	7.2737396e-07	7.829189e-07	2.2344105e-07	1.3700344e-09	3.011546e-07	6.910819e-08	1.6728363e-08	2.2102297e-08	8.887395e-10	7.73305e-12	1.2064348e-12	2.9326838e-12	1.6616116e-11	1.6791143e-12
t	0.96651256	0.004095072	2.451871e-05	0.0011839468	0.013747868	0.0011313494	0.00013388695	0.0009802524	0.0010707867	0.0014657918	0.004576393	0.0042869267	0.0002889017	4.696012e-05	0.00010923544	0.00032347924	2.1944876e-05
e	0.0020568	0.32234904	0.56716955	0.10423486	0.000535089	0.0010873715	0.0024480748	5.782577e-05	1.7474375e-05	6.0914563e-06	1.803392e-05	3.734376e-06	4.0208403e-07	1.542817e-05	1.6474183e-07	5.6407778e-08	5.5749196e-09
o	0.5075014	0.4501785	0.012723044	0.0056795035	0.0037801515	0.0031066074	3.5074263e-05	0.0070956363	0.005180077	0.0022435435	0.00230504	0.0001656967	7.9574886e-07	1.10871575e-07	3.294991e-07	4.0094146e-06	4.2518488e-07
G	0.9998355	0.0001598336	1.1047917e-07	1.5454652e-06	8.5940036e-07	1.1893516e-07	1.930047e-08	1.3202157e-06	3.7023415e-07	1.0229997e-07	2.2289585e-07	6.4024124e-09	1.4369904e-10	3.591892e-10	1.8159717e-10	2.8520247e-10	6.6302385e-12
i	0.7034128	0.0779922	0.0034508912	0.056707695	0.040069867	0.006600972	0.020051133	0.012263163	0.0073164003	0.0033426075	0.0068685086	0.008020763	0.0043278183	0.032125916	0.011967336	0.0053054267	0.0001765853
u	0.0032053648	0.9544834	0.031515155	0.007564466	0.0015877696	0.0015108285	1.1067021e-05	5.7450965e-05	3.08775e-05	1.2507529e-05	1.6925107e-05	3.9934243e-06	9.214244e-08	1.6421366e-08	2.0593786e-08	3.3721975e-08	2.481285e-09
v	0.9990169	0.00090050744	9.417812e-06	5.1387913e-05	1.2112654e-05	2.3971086e-06	8.513588e-07	3.7888667e-06	1.1251416e-06	4.1802863e-07	1.0553703e-06	4.9230007e-08	2.020321e-09	1.1586939e-08	2.4221711e-09	1.312218e-09	8.75301e-12
