 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	5.491902e-05	4.8534414e-05	3.9348022e-05	7.583603e-05	0.00026071412	0.0004691606	0.0008024566	0.0013032935	0.0033716834	0.12141627	0.87215775
n	0.85107857	0.06558611	0.059420522	0.022681352	0.0011846462	2.576932e-05	1.4866453e-05	7.6998995e-06	4.257716e-07	4.2469326e-09	6.919116e-08
è	0.0017210926	0.08534494	0.16486822	0.59032124	0.019310936	0.13083759	0.00069945276	0.0068908073	1.9497315e-06	1.0670909e-06	2.723457e-06
r	0.50293684	0.16413239	0.1816239	0.13941108	0.01161418	0.00022690237	4.2474527e-05	1.1603465e-05	1.91006e-07	4.207082e-07	4.3784105e-08
k	0.0037835513	0.10901316	0.10486292	0.31257063	0.19348298	0.17998824	0.03951491	0.029356476	0.023946282	0.0034191513	6.163558e-05
e	0.0875577	0.013543347	0.15029748	0.50012183	0.24168195	0.00018253003	0.0042059687	5.2120966e-05	0.0020265377	0.00032163927	8.94561e-06
s	0.0039461525	0.07444622	0.5658439	0.330017	0.015619367	0.00888607	0.0007475542	0.00047990883	2.2213296e-06	4.6898936e-06	6.8958084e-06
e	0.0017282066	0.03969519	0.13496087	0.45155364	0.1973947	0.11824942	0.023296596	0.026541457	0.0035109727	0.0025941255	0.00047477213
k	0.0030961821	0.06596303	0.48623133	0.40061006	0.027493129	0.013763389	0.0013005147	0.0014944213	6.433509e-06	2.6301099e-05	1.51806635e-05
a	0.002522831	0.044035584	0.09430467	0.36030763	0.25819764	0.07707295	0.060842518	0.029577686	0.04064187	0.030601008	0.0018955668
i	0.0010783271	0.042336732	0.27901208	0.5638242	0.06329402	0.036971852	0.004609432	0.008615497	3.71511e-05	0.00017574588	4.4940618e-05
m	5.6224573e-05	0.018310487	0.047018383	0.6139443	0.17372407	0.08898566	0.019287255	0.035786077	0.0015812552	0.0009301892	0.00037610542
è	0.0020469765	0.030264314	0.06828088	0.30171937	0.26412478	0.048568375	0.08255293	0.019519472	0.07833446	0.10261042	0.001977958
r	0.00018381725	0.0112799	0.06650652	0.3360288	0.278528	0.1750338	0.02530022	0.07142305	0.000492619	0.03478555	0.0004377247
i	0.0013414127	0.049371824	0.116810456	0.33833218	0.19865184	0.06728727	0.05581254	0.021334445	0.0756405	0.07262249	0.0027949894
è	5.828386e-05	0.0056658294	0.01811852	0.09586964	0.024809165	0.5613493	0.012454517	0.27657008	0.00014601422	0.0022774257	0.0026812456
s	1.6411215e-05	0.023163565	0.010787694	0.07391343	0.08552993	0.21075404	0.023451354	0.1129428	0.007733097	0.24762316	0.20408447
s	0.00094423105	0.02142675	0.04684632	0.18178864	0.17457202	0.062078338	0.09293953	0.0168723	0.14831457	0.25188383	0.00233346
u	0.002555994	0.0034120688	0.0074373777	0.023994874	0.103366196	0.0089099035	0.09483082	0.030729216	0.3295118	0.39468402	0.000567733
m	9.431342e-06	0.0012434078	0.0016793812	0.010220384	0.0036004703	0.52455676	0.0060671633	0.41593122	0.00011838543	0.0039854487	0.032587945
u	0.008799506	0.16311808	0.1999476	0.13562265	0.045509856	0.20185104	0.028226117	0.09280717	0.025004713	0.09724187	0.0018713729
a	6.5490804e-06	0.0004597885	0.00069974246	0.0044926414	0.002978519	0.39686045	0.006436228	0.56731087	0.00021027077	0.007171488	0.013373529
v	3.100222e-06	0.00055598427	0.0011874058	0.012563178	0.022344487	0.18086983	0.02522702	0.44351524	0.0070033064	0.14162451	0.16510592
ò	4.5253033e-05	0.01031812	0.01688864	0.05293233	0.055940803	0.25040844	0.029448217	0.11450985	0.051149055	0.40884626	0.009512988
r	2.0876325e-06	0.0010481166	0.0018840407	0.0030073167	0.003597327	0.27646568	0.0021766063	0.109969765	6.470448e-05	0.5412138	0.060570538
a	0.00023191408	0.009053556	0.020784127	0.08994645	0.099525474	0.06117329	0.052376963	0.016240876	0.14266063	0.5028066	0.0052001704
s	2.0175876e-06	0.00010801419	0.00023563683	0.0013399429	0.001386732	0.21579798	0.0030187645	0.3117283	0.00016872775	0.031512547	0.4347013
o	0.0003149344	0.02382654	0.050219417	0.04823478	0.021163488	0.38062885	0.021568967	0.15774694	0.018345749	0.2674128	0.0105374595
t	1.8435153e-06	0.00010966649	0.00020090488	0.0006553149	0.00072892423	0.18039966	0.0023993363	0.3535872	0.0002153827	0.07715954	0.3845422
o	0.0009268813	0.039503057	0.06643291	0.063717835	0.02977988	0.33263436	0.027237581	0.13674518	0.028674286	0.26663536	0.00771262
t	2.8441875e-06	0.000108839835	0.00015535863	0.00046698865	0.00051156094	0.13733587	0.0022643353	0.3446419	0.00022740963	0.0517182	0.46256667
s	0.0008376919	0.03431811	0.054478686	0.043407816	0.020683555	0.36168438	0.023227882	0.16263478	0.024861297	0.26773107	0.0061347345
o	0.0022900845	0.0034148071	0.00408381	0.007420525	0.020088606	0.01471902	0.042518575	0.039972458	0.16856773	0.6958086	0.0011158043
m	7.9242983e-07	3.7131515e-05	3.655128e-05	0.00012407404	0.00010535471	0.07465686	0.0005156998	0.10572345	3.388122e-05	0.00921284	0.8095533
ì	0.009590104	0.17997153	0.18359554	0.07674699	0.017943347	0.3113947	0.017057072	0.12090981	0.008229609	0.07375409	0.0008072516
</S>	5.6484273e-06	6.603898e-05	2.9536037e-05	4.21937e-05	4.9901013e-05	0.010122902	0.00021193181	0.02810432	0.000106731386	0.2858437	0.67541707
